Jul.Day,YYYY/MM/DD,Wdy,PAB/USD,PEN/USD,PHP/USD,XPT/USD,PLN/USD,PTE/USD,RON/USD,RUB/USD,SAR/USD,RSD/USD,XAG/USD,SGD/USD,SKK/USD,SIT/USD,ZAR/USD,KRW/USD,ESP/USD,XDR/USD,LKR/USD,SDD/USD
2454518,2/21/2008,Thu,1,2.8977,40.332,0.00045872,2.408,135.36,2.4714,24.483,3.7399,56.258,0.055617,1.4102,22.297,161.8,7.7533,948.03,112.34,0.62997,108,
2454519,2/22/2008,Fri,1,2.8976,40.575,0.00046404,2.4083,135.24,2.4673,24.449,3.7642,55.741,0.055741,1.4057,22.141,161.66,7.7408,948.27,112.24,0.6292,107.81,
2454522,2/25/2008,Mon,1,2.897,40.586,0.00046642,2.3864,135.26,2.4646,24.437,3.7611,55.661,0.055371,1.4058,22.114,161.68,7.7126,946.87,112.26,0.62977,107.89,
2454523,2/26/2008,Tue,1,2.8946,40.373,0.00047103,2.3717,134.65,2.4452,24.337,3.764,55.512,0.055188,1.4048,22.056,160.95,7.5606,947.07,111.75,0.62832,107.87,
2454524,2/27/2008,Wed,1,2.8929,40.222,0.00046729,2.3242,132.5,2.4174,24.084,3.7384,55.306,0.051733,1.3961,21.681,158.38,7.4245,941.1,109.96,0.62296,107.81,
2454525,2/28/2008,Thu,1,2.8917,40.328,0.00046926,2.3196,132.14,2.4148,24.009,3.7259,54.91,0.051975,1.3934,21.436,157.95,7.5634,936.32,109.66,0.622,107.87,
2454526,2/29/2008,Fri,1,2.8869,40.404,0.00046512,2.313,132.01,2.4639,24.009,3.7254,55.076,0.050968,1.3935,21.398,157.79,7.7454,939.4,109.56,0.62088,107.85,
2454529,3/3/2008,Mon,1,2.8851,40.904,0.00045998,2.3164,131.95,2.4592,24.038,3.7428,55.078,0.049603,1.3915,21.318,157.73,7.7778,947.22,109.51,0.62041,107.85,
2454530,3/4/2008,Tue,1,2.8783,40.554,0.00043995,2.3251,131.81,2.4514,24.008,3.75,54.884,0.049213,1.3897,21.264,157.55,7.9141,947.29,109.39,0.61955,107.85,
2454531,3/5/2008,Wed,1,2.8715,40.732,0.00045683,2.3121,131.2,2.4351,23.937,3.7633,54.655,0.051335,1.3892,21.236,156.82,7.7631,948.08,108.88,0.61901,107.8,
2454532,3/6/2008,Thu,1,2.8537,40.394,0.00044843,2.3145,130.56,2.4068,23.857,3.739,54.379,0.048077,1.3861,21.247,156.06,7.9228,949.67,108.36,0.61681,107.81,
2454533,3/7/2008,Fri,1,2.8394,,0.00048031,2.3247,130.76,2.4215,23.874,3.7567,54.24,0.049456,1.3846,21.177,156.3,7.996,957.97,108.52,0.6167,107.72,
2454536,3/10/2008,Mon,1,2.8277,40.952,0.00051361,2.3232,130.44,2.4263,23.855,3.7547,54.365,0.051099,1.3875,21.073,155.91,8.0322,964.79,108.25,0.61539,107.45,
2454537,3/11/2008,Tue,1,2.8092,41.043,0.00048662,2.3082,130.8,2.405,23.874,3.7571,54.388,0.049383,1.3854,21.082,156.35,7.8805,970.08,108.56,0.6172,107.53,
2454538,3/12/2008,Wed,1,2.814,41.255,0.00048757,2.2773,129.4,2.3802,23.739,3.7468,53.876,0.050761,1.3859,20.849,154.67,7.8361,971.24,107.39,0.61371,107.63,
2454539,3/13/2008,Thu,1,2.8112,41.353,0.00047619,2.2735,128.66,2.3813,23.67,3.7376,53.606,0.0481,1.3796,20.781,153.79,7.9371,982.24,106.78,0.6108,107.85,
2454540,3/14/2008,Fri,1,2.8088,41.349,0.00047461,2.2648,128.47,2.3798,23.646,3.7459,53.525,0.048996,1.3814,20.696,153.57,7.915,996.97,106.62,0.61026,107.7,
2454543,3/17/2008,Mon,1,2.8091,41.697,0.00050125,2.2478,127.17,2.3807,23.511,3.7369,52.99,0.047801,1.3803,20.599,152.01,8.1653,1024.44,105.54,0.60642,107.66,
2454544,3/18/2008,Tue,1,2.8081,41.582,0.0005005,2.2433,127.02,2.3712,23.5,3.7521,52.946,0.049068,1.3774,20.576,151.83,8.0404,1009.96,105.42,0.60641,107.67,
2454545,3/19/2008,Wed,1,2.7925,41.524,0.0005291,2.2591,128.18,2.3813,23.612,3.703,53.199,0.050302,1.3847,20.831,153.21,8.0032,1010.88,106.38,0.6106,107.62,
2454546,3/20/2008,Thu,1,2.7928,41.625,0.00054855,2.2917,130.05,2.4155,23.809,3.7631,53.54,0.057045,1.3894,21.195,155.46,8.2152,1009.73,107.94,0.6138,107.63,
2454550,3/24/2008,Mon,1,2.7969,41.492,,2.2944,130.26,2.4092,23.839,3.7597,53.335,,1.3902,21.234,155.71,8.1105,997.36,108.11,0.61547,107.85,
2454551,3/25/2008,Tue,1,2.7852,41.387,0.00051177,2.2651,128.56,2.3802,23.667,3.7527,52.84,0.056899,1.3841,20.962,153.66,8.0387,975.74,106.69,0.61131,107.86,
2454552,3/26/2008,Wed,1,2.7708,41.585,0.00050429,2.2393,127.21,2.3537,23.532,3.748,52.152,0.05534,1.3802,20.708,152.05,8.0411,986.43,105.57,0.60807,107.81,
2454553,3/27/2008,Thu,1,2.7529,41.792,0.0004995,2.2345,126.91,2.3541,23.488,3.7369,52.17,0.054945,1.3792,20.611,151.69,7.9772,988.02,105.32,0.60776,107.86,
2454554,3/28/2008,Fri,1,2.7331,41.897,0.00050251,2.2346,127.2,2.357,23.513,3.7399,52.21,0.054466,1.381,20.693,152.05,8.0802,993.27,105.57,0.60889,107.8,
2454557,3/31/2008,Mon,1,2.7477,41.548,0.0004902,2.2278,126.86,2.3625,23.484,3.7553,52.178,0.055586,1.379,20.624,151.64,8.145,990.27,105.29,0.6085,107.8,
2454558,4/1/2008,Tue,1,2.7307,41.562,0.00052138,2.2438,128.4,2.3856,23.636,3.77,52.185,0.059737,1.3783,20.76,153.47,8.0297,983.72,106.56,0.61293,107.78,
2454559,4/2/2008,Wed,1,2.7168,41.488,0.00051894,2.2328,128.37,2.3731,23.634,3.7672,51.634,0.059207,1.3792,20.808,153.44,7.8044,974.81,106.54,0.61335,107.83,
2454560,4/3/2008,Thu,1,2.6993,41.61,0.00050633,2.2202,127.96,2.3742,23.595,3.7658,51.623,0.058309,1.3855,20.689,152.95,7.7673,975.05,106.2,0.61175,107.83,
2454561,4/4/2008,Fri,1,2.6938,41.544,0.00050276,2.2071,127.41,2.3607,23.544,3.7502,51.38,0.057307,1.3816,20.581,152.3,7.8043,974.03,105.74,0.61049,107.57,
2454564,4/7/2008,Mon,1,2.6917,41.4,0.00049164,2.2002,127.6,2.3377,23.555,3.7424,52.383,0.055679,1.3806,20.599,152.52,7.7709,974.93,105.9,0.61172,107.6,
2454565,4/8/2008,Tue,1,2.6923,41.395,0.000499,2.2017,127.66,2.3354,23.566,3.7546,52.212,0.055556,1.3806,20.655,152.59,7.7837,975.96,105.95,0.61234,107.65,
2454566,4/9/2008,Wed,1,2.6961,41.71,0.00050075,2.1847,126.87,2.3245,23.478,3.7531,51.851,0.057176,1.3774,20.499,151.65,7.8415,976.44,105.29,0.61025,107.6,
2454567,4/10/2008,Thu,1,2.7173,41.683,0.00047103,2.1792,127.34,2.3098,23.53,3.7476,52.28,0.054585,1.3581,20.53,152.21,7.7881,975.93,105.68,0.61098,107.73,
2454568,4/11/2008,Fri,1,2.7371,41.558,0.00047103,2.1757,126.92,2.2927,23.483,3.7439,51.461,0.05571,1.3569,20.475,151.71,7.8096,975.64,105.33,0.60993,107.9,
2454571,4/14/2008,Mon,1,2.7265,41.785,0.00051151,2.1513,126.68,2.2894,23.456,3.7549,51.297,0.057307,1.358,20.412,151.42,7.8765,979.65,105.14,0.60894,107.9,
2454572,4/15/2008,Tue,1,2.712,42.018,0.00050251,2.1565,126.87,2.2924,23.486,3.7472,51.264,0.055991,1.3584,20.468,151.65,7.9539,986.53,105.29,0.61023,107.85,
2454573,4/16/2008,Wed,1,2.7014,41.893,0.00049407,2.1444,125.47,2.2728,23.352,3.755,50.683,0.05534,1.3511,20.302,149.98,7.8999,989.64,104.13,0.6072,107.85,
2454574,4/17/2008,Thu,1,2.7105,42.05,0.00048828,2.1508,125.91,2.2718,23.377,3.7476,51.702,0.053879,1.3524,20.385,150.5,7.8335,992.44,104.49,0.60805,107.87,
2454575,4/18/2008,Fri,1,2.7298,41.894,0.00049358,2.1808,127.36,2.2636,23.528,3.7636,51.24,0.055005,1.359,20.592,152.24,7.7569,1000.4,105.7,0.61214,107.87,
2454578,4/21/2008,Mon,1,2.7586,41.924,0.00049164,2.149,126.23,2.2393,23.415,3.7531,50.813,0.055991,1.3548,20.381,150.89,7.755,997.62,104.76,0.60974,107.89,
2454579,4/22/2008,Tue,1,2.8286,41.926,0.00050378,2.1301,125.22,2.2282,23.3,3.7342,50.291,0.056948,1.3507,20.22,149.68,7.6355,997.32,103.93,0.60677,107.8,
2454580,4/23/2008,Wed,1,2.7787,41.851,0.000499,2.1486,126.12,2.248,23.399,3.759,50.222,0.05698,1.3525,20.361,150.75,7.677,990.77,104.67,0.60973,107.8,
2454581,4/24/2008,Thu,1,2.7866,41.85,0.0005015,2.1864,127.97,2.2848,23.59,3.7468,50.94,0.058514,1.3598,20.686,152.97,7.6874,996.26,106.21,0.6139,107.85,
2454582,4/25/2008,Fri,1,2.8008,41.879,0.00051256,2.1986,128.25,2.3259,23.621,3.7513,51.024,0.059952,1.3636,20.734,153.29,7.6078,995.49,106.44,0.61401,107.85,
2454585,4/28/2008,Mon,1,2.8309,42.158,0.00050917,2.1968,128.13,2.3243,23.611,3.7631,51.004,0.059032,1.3621,20.625,153.16,7.5427,997.06,106.34,0.61362,107.89,
2454586,4/29/2008,Tue,1,2.8346,42.107,0.00051282,2.2188,128.48,2.3646,23.643,3.7557,51.821,0.059595,1.361,20.667,153.58,7.6002,1002.08,106.63,0.61426,107.9,
2454587,4/30/2008,Wed,1,2.8565,42.203,0.0005184,2.2177,128.79,2.3498,23.686,3.7595,51.929,0.060717,1.3579,20.703,153.95,7.5732,1005.48,106.89,0.61522,107.88,
2454588,5/1/2008,Thu,1,2.8154,42.331,0.00053022,2.2403,129.7,2.3708,23.784,3.7494,51.905,0.060096,1.3607,20.866,155.03,7.6379,1004.83,107.64,0.61692,107.88,
2454589,5/2/2008,Fri,1,2.7792,42.288,0.00053248,2.2302,129.92,2.358,23.798,3.7472,51.901,0.061767,1.3639,20.91,155.3,7.5542,1009.22,107.83,0.61816,107.85,
2454592,5/5/2008,Mon,1,2.7831,42.082,,2.2228,129.42,2.346,23.745,3.7468,52.543,,1.3594,20.829,154.69,7.5673,1008.47,107.41,0.61734,107.87,
2454593,5/6/2008,Tue,1,2.789,42.288,0.00051546,2.2113,128.99,2.3583,23.701,3.7543,53.095,0.05988,1.359,20.699,154.18,7.5565,1015.69,107.05,0.61597,107.8,
2454594,5/7/2008,Wed,1,2.7798,42.354,0.00051814,2.2215,130.44,2.3764,23.842,3.7334,53.992,0.059916,1.3667,20.821,155.92,7.512,1029.91,108.26,0.6199,107.88,
2454595,5/8/2008,Thu,1,2.7586,42.358,0.0004995,2.2126,130.11,2.3956,23.813,3.7432,54.128,0.060314,1.3746,20.763,155.53,7.5795,1040.92,107.98,0.61831,107.75,
2454596,5/9/2008,Fri,1,2.758,42.434,0.0004817,2.1948,129.78,2.383,23.779,3.7531,54.354,0.058927,1.3685,20.668,155.13,7.7273,1044.75,107.71,0.61732,107.65,
2454599,5/12/2008,Mon,1,2.7587,42.628,0.00048685,2.1767,129.06,2.3743,23.699,3.7494,52.837,0.059737,1.3664,20.384,154.27,7.6168,1044.64,107.11,0.61607,107.6,
2454600,5/13/2008,Tue,1,2.7722,42.593,0.00048497,2.1812,129.24,2.3621,23.759,3.7423,53.761,0.058548,1.3709,20.443,154.48,7.5853,1047.64,107.26,0.61726,107.67,
2454601,5/14/2008,Wed,1,2.7619,42.802,0.00049213,2.1935,129.65,2.3684,23.886,3.7427,53.929,0.059916,1.3788,20.482,154.98,7.6256,1048.12,107.6,0.61861,107.67,
2454602,5/15/2008,Thu,1,2.768,42.781,0.00048426,2.1901,129.42,2.3669,23.856,3.7505,53.096,0.060241,1.3779,20.421,154.7,7.603,1045.82,107.41,0.61768,107.78,
2454603,5/16/2008,Fri,1,2.7635,42.69,0.00046817,2.1693,128.6,2.3451,23.705,3.74,53.505,0.059418,1.369,20.227,153.72,7.4723,1037.25,106.73,0.61533,107.82,
2454607,5/20/2008,Tue,1,2.8027,43.118,0.00046685,2.1615,127.98,2.3262,23.682,3.7554,52.099,0.05872,1.3659,19.94,152.97,7.6443,1047.47,106.21,0.61362,107.82,
2454608,5/21/2008,Wed,1,2.8022,43.194,0.00046083,2.1602,127.12,2.313,23.578,3.752,51.756,0.056275,1.358,19.783,151.95,7.6488,1040.59,105.5,0.6119,107.7,
2454609,5/22/2008,Thu,1,2.8304,43.517,0.00046083,2.1725,127.67,2.3374,23.619,3.752,51.709,0.056117,1.3603,19.833,152.6,7.6739,1044.59,105.96,0.61299,107.75,
2454610,5/23/2008,Fri,1,2.8564,43.346,0.00045829,2.1616,127.02,2.3265,23.531,3.7509,51.101,0.055249,1.3585,19.73,151.83,7.6672,1045.82,105.42,0.61111,107.85,
2454613,5/26/2008,Mon,1,2.8429,43.537,,2.1508,127.09,2.326,23.528,3.7422,51.757,,1.362,19.733,151.91,7.6952,1048.3,105.47,0.61135,107.68,
2454614,5/27/2008,Tue,1,2.8434,43.542,0.00046361,2.1512,127.45,2.3394,23.524,3.7505,51.756,0.055127,1.3626,19.73,152.35,7.7654,1048.79,105.78,0.61266,107.69,
2454615,5/28/2008,Wed,1,2.8673,43.659,0.00048685,2.1734,128.29,2.3482,23.641,3.757,52.461,0.057937,1.3653,19.669,153.34,7.704,1033.89,106.47,0.61451,107.87,
2454616,5/29/2008,Thu,1,2.8698,43.954,0.00050327,2.1768,129.12,2.3438,23.708,3.7444,53.104,0.058241,1.3669,19.494,154.34,7.588,1030.47,107.16,0.61675,107.89,
2454617,5/30/2008,Fri,1,2.8414,43.644,0.00049801,2.1684,128.86,2.333,23.683,3.7536,53.081,0.059347,1.3638,19.448,154.03,7.6184,1029.2,106.94,0.61613,107.89,
2454620,6/2/2008,Mon,1,2.8382,43.573,0.00049628,2.1753,128.94,2.3228,23.699,3.7513,53.119,0.059312,1.3634,19.507,154.12,7.7142,1021.74,107.01,0.61603,107.89,
2454621,6/3/2008,Tue,1,2.8329,43.757,0.00049776,2.1822,129.74,2.3353,23.789,3.7379,53.096,0.059453,1.3634,19.627,155.07,7.7078,1017.31,107.67,0.61812,107.86,
2454622,6/4/2008,Wed,1,2.8142,43.975,0.00050075,2.186,129.75,2.3481,23.792,3.7369,52.949,0.059988,1.3645,19.63,155.1,7.7621,1019.6,107.69,0.61834,107.85,
2454623,6/5/2008,Thu,1,2.8047,43.976,0.00050659,2.1753,128.85,2.3353,23.7,3.7579,52.459,0.06006,1.3672,19.51,154.02,7.8871,1023.9,106.94,0.61724,107.85,
2454624,6/6/2008,Fri,1,2.7963,44.485,0.0004878,2.1624,127.42,2.3227,23.576,3.7483,51.658,0.058173,1.3632,19.319,152.31,7.8422,1031.08,105.75,0.61364,107.88,
2454627,6/9/2008,Mon,1,2.8254,44.092,0.00048852,2.1504,127.55,2.3491,23.593,3.7542,50.997,0.057274,1.3639,19.303,152.47,7.9264,1032.83,105.86,0.61415,107.86,
2454628,6/10/2008,Tue,1,2.8644,44.38,0.00049213,2.1849,129.58,2.3746,23.7,3.7575,53.155,0.059032,1.3723,19.589,154.89,7.965,1027.38,107.54,0.6194,107.9,
2454629,6/11/2008,Wed,1,2.8953,44.409,0.00049456,2.1772,128.83,2.3619,23.644,3.7413,51.592,0.060314,1.3717,19.475,154,8.0173,1030.8,106.92,0.61739,107.86,
2454630,6/12/2008,Thu,1,2.9019,44.314,0.00049875,2.2033,130.04,2.3764,23.762,3.7509,52.045,0.060277,1.3799,19.681,155.44,8.1271,1033.53,107.92,0.62099,107.85,
2454631,6/13/2008,Fri,1,2.8939,44.472,0.00048948,2.205,130.47,2.3877,23.801,3.7473,51.513,0.061312,1.3801,19.701,155.95,8.1216,1043.86,108.28,0.62167,107.8,
2454634,6/16/2008,Mon,1,2.8918,44.531,0.000489,2.1903,129.58,2.3689,23.686,3.7458,51.157,0.059773,1.3728,19.599,154.89,8.0975,1038.75,107.54,0.61969,107.85,
2454635,6/17/2008,Tue,1,2.8843,44.037,0.00048852,2.1802,129.19,2.3595,23.647,3.7612,51.432,0.058072,1.3683,19.527,154.43,8.0181,1021.94,107.22,0.61918,107.86,
2454636,6/18/2008,Wed,1,2.8847,44.383,0.00047551,2.176,129.35,2.3615,23.65,3.7513,51.969,0.058824,1.3704,19.558,154.61,8.0205,1029.93,107.35,0.6194,107.86,
2454637,6/19/2008,Thu,1,2.9115,44.4,0.00048379,2.1752,129.33,2.3686,23.656,3.7417,52.335,0.058072,1.3694,19.583,154.59,7.9654,1028.63,107.34,0.61876,107.7,
2454638,6/20/2008,Fri,1,2.9289,44.536,0.00048356,2.1569,128.31,2.3533,23.546,3.7499,50.784,0.057339,1.3648,19.431,153.37,7.9969,1031.64,106.49,0.61649,107.65,
2454641,6/23/2008,Mon,1,2.9432,44.516,0.000489,2.1702,129.41,2.3688,23.668,3.7517,51.147,0.058173,1.3688,19.593,154.69,8.0659,1037.04,107.4,0.61929,107.65,
2454642,6/24/2008,Tue,1,2.9534,44.554,0.00049092,2.1584,128.58,2.3611,23.589,3.7569,50.858,0.059347,1.366,19.477,153.69,7.9937,1033.23,106.71,0.6173,107.7,
2454643,6/25/2008,Wed,1,2.9713,44.549,0.00049702,2.1532,128.77,2.3364,23.603,3.7606,50.879,0.05988,1.37,19.479,153.92,7.8933,1034.19,106.87,0.61809,107.65,
2454644,6/26/2008,Thu,1,2.9689,44.724,0.00048356,2.1348,127.4,2.3215,23.466,3.7454,50.428,0.059242,1.3655,19.278,152.28,7.8885,1041.26,105.73,0.6142,107.73,
2454645,6/27/2008,Fri,1,2.966,44.772,0.00048709,2.1312,127.3,2.3152,23.438,3.7554,50.139,0.057471,1.3634,19.26,152.17,7.9086,1042.54,105.65,0.61318,107.7,
2454648,6/30/2008,Mon,1,2.9671,44.872,0.0004845,2.1287,127.31,2.3154,23.454,3.7451,49.882,0.056657,1.361,19.193,152.17,7.8054,1046.87,105.65,0.61323,107.7,
2454650,7/2/2008,Wed,1,2.9582,45.058,0.00048309,2.1151,126.33,2.2921,23.376,3.7473,49.798,0.055804,1.3574,19.101,151.01,7.8459,1036.74,104.85,0.61112,107.73,
2454651,7/3/2008,Thu,1,2.8986,45.4,0.00049188,2.1218,127.62,2.3088,23.511,3.7565,50.177,0.054615,1.3632,19.275,152.55,7.7143,1044.62,105.92,0.61448,107.7,
2454652,7/4/2008,Fri,1,2.8915,45.416,0.00049702,2.1104,127.61,2.3022,23.485,3.7343,50.272,0.055525,1.3627,19.266,152.53,7.746,1049.07,105.91,0.61438,107.7,
2454655,7/7/2008,Mon,1,2.8568,45.578,0.00050251,2.1119,128.13,2.2839,23.543,3.7468,50.537,0.056022,1.3651,19.326,153.16,7.7244,1045.53,106.34,0.61636,107.65,
2454656,7/8/2008,Tue,1,2.8126,45.751,0.00050327,2.1006,128.08,2.2779,23.535,3.7564,50.505,0.056754,1.3653,19.346,153.1,7.7502,1026.86,106.3,0.61617,107.68,
2454657,7/9/2008,Wed,1,2.807,45.45,0.00050787,2.0807,127.34,2.2481,23.42,3.7509,50.089,0.056117,1.3586,19.25,152.21,7.6867,998.81,105.68,0.61419,107.65,
2454658,7/10/2008,Thu,1,2.8147,45.566,0.00050025,2.0726,127.11,2.2604,23.39,3.755,49.886,0.055036,1.3607,19.202,151.94,7.7232,998.22,105.49,0.61383,107.64,
2454659,7/11/2008,Fri,1,2.8269,45.603,0.00049261,2.0496,126.11,2.2673,23.28,3.7505,49.519,0.054407,1.3563,19.045,150.74,7.6921,1000.2,104.66,0.61095,107.65,
2454662,7/14/2008,Mon,1,2.8158,45.137,0.00049579,2.0445,125.98,2.2459,23.15,3.7539,49.319,0.053504,1.353,19.044,150.59,7.6509,1004.09,104.55,0.61061,107.67,
2454663,7/15/2008,Tue,1,2.8361,45.298,0.00050327,2.0349,125.89,2.2641,23.157,3.7484,49.238,0.051814,1.3475,19.028,150.48,7.6547,1006.03,104.48,0.60918,107.67,
2454664,7/16/2008,Wed,1,2.8233,45.305,0.00051256,2.0286,126.52,2.2625,23.236,3.7434,49.54,0.053107,1.3482,19.135,151.23,7.6233,1006.74,105,0.61046,107.55,
2454665,7/17/2008,Thu,1,2.8254,44.515,0.00052826,2.0354,126.41,2.2471,23.228,3.7287,49.437,0.053562,1.3508,19.136,151.1,7.5365,1011.72,104.91,0.61086,107.55,
2454666,7/18/2008,Fri,1,2.8438,44.247,0.00054083,2.0285,126.45,2.2415,23.217,3.748,49.425,0.053908,1.3514,19.149,151.15,7.6044,1013.4,104.94,0.61167,107.55,
2454669,7/21/2008,Mon,1,2.8388,44.518,0.00053996,2.0298,126.27,2.2322,23.213,3.7521,49.609,0.054496,1.3524,19.091,150.94,7.5573,1018.39,104.8,0.61135,107.54,
2454670,7/22/2008,Tue,1,2.844,44.466,0.00053619,2.0494,126.8,2.2531,23.275,3.7495,49.558,0.053763,1.3581,19.188,151.57,7.5037,1014.59,105.24,0.61271,107.67,
