,Date,BCHUSD,BTCUSD,DASHUSD,ETCUSD,ETHUSD,GASUSD_e,GNOUSD_e,LSKUSD_b,LTCUSD,NXTUSD_b,OMGUSD_e,POTUSD_b,REPUSD_e,XEMUSD_b,XMRUSD,XRPUSD_b,ZECUSD_e,ZRXUSD_e
4402,2017-12-31 21,2390,13915,1035,26.2,739,30.13642,208.1763,20.3159,228.58,0.6726511,18.94057,0.42232025,70.7223,1.03346705,333.59,2.028807,484.3406,0.883844
4403,2017-12-31 22,2389,13825,1015,26,738.4,29.860896,208.00728,20.461,229,0.6959505,19.191016,0.4271925,70.399056,1.0006535,329,1.98527,480.25536,0.8690968
4404,2017-12-31 23,2360,13769.34,1006.18,25.92,736.22,29.7212014,205.77349,20.1032364,226,0.690807788,19.583452,0.407985544,69.315113,1.030497406,331.83,1.973146422,476.996938,0.8945073
4405,2018-01-01 00,2338.19,13563.43,1003.99,25.7,732.54,29.374854,205.184454,19.55846606,222.67,0.654028595,19.485564,0.402291334,68.2214502,1.030549411,325.17,1.93957049,478.34862,0.89809404
4406,2018-01-01 01,2299.03,13266.72,969.2,25.12,722.9,29.689503,199.73727,19.3030776,215.11,0.611330458,18.173706,0.382877539,66.701983,1.039580179,317.01,1.940921136,464.89699,0.8804922
4407,2018-01-01 02,2313.62,13304.87,970.14,26.3,722.54,31.8062108,198.770754,19.35858585,216,0.620672186,18.8293924,0.390098788,66.0546068,1.039243396,320.07,1.949163455,469.795508,0.88655658
4408,2018-01-01 03,2310,13369.4,993.09,30.1,728.37,32.1793866,203.142393,19.9070366,219,0.613521766,19.2872376,0.40375588,67.5271827,1.0361285,320.3,1.91449808,466.1568,0.9104625
4409,2018-01-01 04,2360,13520.12,1000,29.76,743.92,32.2042968,205.991448,19.82049592,224.4,0.620438307,19.4014336,0.409930038,71.7659624,1.018065036,328.6,1.902280884,483.845568,0.9447784
4410,2018-01-01 05,2352.13,13537.04,999.15,29.98,747,31.06773,203.5575,20.18372664,224.9,0.627983286,19.96731,0.41951287,71.75682,1.009321702,329.84,1.93579672,487.4922,0.938232
4411,2018-01-01 06,2385,13806.66,1023,30.45,760,31.502,206.492,20.4338568,230.79,0.629583696,20.2312,0.413095267,72.9296,1.0354995,336.91,1.96054572,490.884,0.9424
4412,2018-01-01 07,2367,13621.88,1014.9,29.36,753,31.23444,207.075,20.26935744,226.78,0.628241106,19.61565,0.413560277,72.33318,1.026000002,337.31,1.92068508,490.203,0.94878
4413,2018-01-01 08,2351,13450,1004,29.3,741.1,31.022446,208.91609,20.69955,225,0.633495,19.594684,0.4264995,71.827412,1.009288,332,1.938145,481.93733,0.985663
4414,2018-01-01 09,2380,13570.97,1013.6,29.7,750,30.33,213.075,21.34713581,227.78,0.65588498,19.905,0.427349845,73.4175,1.018365589,338,1.936577419,491.25,0.975
4415,2018-01-01 10,2366,13577.73,1023,30.1,752.01,30.2082417,210.5628,20.7739269,228,0.638696419,20.5599534,0.427834272,72.5764851,1.019280191,338,1.95519312,508.960368,0.95580471
4416,2018-01-01 11,2309.69,13233.2,1003.07,29.16,742,29.80614,210.0602,20.0218316,224.71,0.631620636,19.8485,0.417375128,69.8593,0.994342648,327.6,1.92146064,507.8248,0.928242
4417,2018-01-01 12,2311.4,13146.29,995,28.87,744.38,29.9464074,210.436226,20.21899402,221.56,0.618664407,19.8079518,0.403591103,69.711187,0.991493192,328.99,1.903582792,503.796384,0.9416407
4418,2018-01-01 13,2270.64,12994.93,986.19,28.3,736,30.18336,208.3616,19.85625304,219.06,0.594777946,19.05504,0.387768711,69.08832,0.974099953,321.09,1.838782595,493.856,0.906752
4419,2018-01-01 14,2309.5,13157.88,998.88,28.89,738.08,30.2686608,203.636272,19.98681972,222.5,0.625394036,18.7915168,0.391841666,68.3609696,0.995525201,327.6,1.905261024,495.25168,0.88791024
4420,2018-01-01 15,2328.61,13217,998.6,29.35,742.37,30.4445937,210.758843,20.539218,224,0.62199202,18.6483344,0.38620074,70.3247101,0.99272887,326.9,1.8953178,497.313663,0.87970845
4421,2018-01-01 16,2280.01,12963.88,990,28.96,740.31,30.3601131,222.83331,20.24958056,220.14,0.612284052,18.655812,0.378804574,71.2474344,0.984477047,326.01,1.86031678,493.490646,0.86838363
4422,2018-01-01 17,2300.44,13010,999.26,28.96,737.22,30.6757242,224.557212,20.04841,220.98,0.6282529,18.577944,0.3735171,70.109622,0.991362,326.48,1.866935,510.15624,0.9104667
4423,2018-01-01 18,2290,13131.64,1006.16,29.32,740,30.2216,225.626,20.30151544,220.76,0.634914794,18.9662,0.381342826,70.818,0.99800464,328.99,1.88439034,519.332,0.88652
4424,2018-01-01 19,2310.1,13220.91,1008,30.2,745.8,30.91341,224.63496,20.6246196,220.1,0.62138277,18.83145,0.387504872,71.171694,0.993948014,329,1.873402947,524.81946,0.872586
4425,2018-01-01 20,2320,13370,1021,29.9,753,31.00101,231.924,20.73687,223.02,0.6405567,19.04337,0.3760981,73.45515,1.0064936,335.2,1.882496,534.63,0.869715
4426,2018-01-01 21,2353.52,13501.13,1028,30.47,759.98,31.0299834,231.945896,21.37228879,226.6,0.651834556,18.9007026,0.383297081,74.8732296,1.024600756,338.5,1.90365933,543.461698,0.89753638
4427,2018-01-01 22,2337,13500,1023.5,30.07,755,31.71755,227.708,21.168,225.57,0.64638,19.38085,0.390555,74.39015,1.021005,338.35,1.95885,537.711,0.920345
4428,2018-01-01 23,2302,13351.74,1012.73,29.24,754.35,32.1277665,226.90848,20.88212136,223.5,0.626864193,19.1831205,0.383862525,75.0653685,0.997107943,335.1,2.02946448,518.69106,0.8825895
4429,2018-01-02 00,2366,13811,1056.95,30.52,787.8,32.039826,244.218,21.517538,230.6,0.65105054,19.750146,0.38422202,76.57416,1.08803058,353.75,2.0385036,532.47402,0.9043944
4430,2018-01-02 01,2389.01,13617,1065.63,30.52,846,32.04648,239.418,21.365073,238.2,0.63536922,19.035,0.38250153,77.2821,1.03584519,354,1.9540395,532.4724,0.958518
4431,2018-01-02 02,2435.32,13570.94,1063.67,30.9,857,33.0802,248.1872,21.3063758,248.34,0.634984283,19.24822,0.381207705,76.08446,1.04496238,353.11,1.959643736,533.911,0.953841
4432,2018-01-02 03,2365,13335.44,1048.9,30.54,821.72,33.5179588,249.556364,20.96331168,240,0.628099224,19.146076,0.379126559,76.9376436,1.026162108,351.02,1.945640696,530.584604,0.92772188
4433,2018-01-02 04,2336,13075,1050.89,29.6,830,34.5363,243.439,20.619275,235.55,0.61596325,18.841,0.376037,78.933,1.01318175,344.62,1.9233325,523.647,0.97608
4434,2018-01-02 05,2315.32,13079.17,1061.75,29.56,839.2,33.500864,245.0464,20.56045524,233,0.608050613,19.04984,0.369355761,83.911608,1.028284345,348.81,1.916098405,535.32568,0.9751504
4435,2018-01-02 06,2334.48,13271.89,1065,30.07,843,33.27321,252.057,21.235024,238.81,0.619664544,19.389,0.378248865,82.614,1.04847931,355,1.965566909,535.305,0.961863
4436,2018-01-02 07,2344.65,13350.7,1080,29.89,842.39,35.3719561,258.866447,21.6815368,241.36,0.622543141,19.8467084,0.412670137,80.02705,1.054571793,345.34,1.98124388,539.1296,0.97296045
4437,2018-01-02 08,2353,13405.72,1081,30.21,834.29,34.6814353,259.380761,21.46255772,239.39,0.623902209,19.5724434,0.417051949,78.42326,1.05811348,347.25,1.989408848,550.798258,0.92856477
4438,2018-01-02 09,2391,13498,1095.79,30.49,840.05,35.0384855,265.035775,21.5968,241.72,0.63602576,19.9511875,0.40453506,79.367924,1.05567858,344.87,2.031449,554.09698,0.9391759
4439,2018-01-02 10,2394,13654.41,1093.65,31.27,854.5,35.78646,281.21595,21.64223985,243.08,0.633018448,20.055115,0.420146196,80.451175,1.068184494,352,2.0481615,555.425,0.936532
4440,2018-01-02 11,2398.85,13524.81,1091,31.32,847.01,34.4140163,297.046407,21.32862537,240.7,0.631202883,19.8030938,0.417781381,80.5760613,1.061562337,348,2.023311576,550.5565,0.92239389
4441,2018-01-02 12,2484.01,13579.8,1086.59,31.27,843,34.88334,269.76,21.3474456,249.48,0.629287932,19.83579,0.415813476,80.8437,1.067508078,353,2.0641296,548.2872,0.923085
4442,2018-01-02 13,2492.9,13953.32,1115,31.57,869,34.74262,267.4782,22.0462456,258.7,0.654550241,20.48233,0.404925346,80.86914,1.100358815,363.6,2.129276632,559.3753,0.928961
4443,2018-01-02 14,2484.04,13800,1103.66,32.12,862,36.19538,259.462,22.2732,252.97,0.6417,20.4294,0.413034,79.46778,1.088268,365,2.14176,546.1632,0.916306
4444,2018-01-02 15,2500,13735.58,1105,32.1,865.2,35.447244,273.4032,21.71595198,252,0.63609471,20.15916,0.407397303,80.627988,1.099670535,360.67,2.100170182,546.8064,0.9223032
4445,2018-01-02 16,2642.83,13685.57,1099,32,861,34.66386,275.1756,21.6232006,251.05,0.632820757,20.77593,0.399892355,80.61543,1.112226274,360.2,2.100734995,541.569,0.8595363
4446,2018-01-02 17,2639.87,13891,1105,33.66,870.5,34.97669,280.91035,21.850543,247,0.6459315,22.05847,0.40186663,82.131675,1.14934134,356.83,2.1433813,553.89915,0.894874
4447,2018-01-02 18,2590.65,14671.8,1123.32,32.45,855.89,32.52382,260.276149,21.714264,249.06,0.63675612,20.0962972,0.363420486,79.59777,1.130315472,358.64,2.1054033,544.34604,0.83449275
4448,2018-01-02 19,2613,14831.66,1104.4,31.81,856,32.58792,250.6368,21.9508568,253.69,0.613734091,20.13312,0.373757832,79.608,1.105106987,354.11,2.086814562,534.144,0.826896
4449,2018-01-02 20,2592,14850,1118.94,32,855.67,32.3871095,248.914403,21.5325,251,0.621324,19.3809255,0.380754,81.3399902,1.095633,358,2.136915,541.63911,0.834021549
4450,2018-01-02 21,2560.19,14772.29,1146.23,31.74,861.43,33.509627,271.695022,21.74481088,251.54,0.617629445,19.985176,0.374477552,79.3721602,1.083252026,360.9,2.124255302,547.00805,0.86315286
4451,2018-01-02 22,2561,14843.17,1182.46,31.8,855.85,32.2912205,268.7369,21.71555771,250,0.607827812,20.215177,0.377016518,78.7467585,1.103292826,361.09,2.144838065,544.3206,0.8986425
4452,2018-01-02 23,2554.38,14738,1165,31.89,859.6,32.432708,260.11496,21.620646,250.03,0.618996,20.553036,0.38082992,79.306696,1.1311415,364.17,2.1930144,546.7056,0.8974224
4453,2018-01-03 00,2570,14799.39,1152,32.45,874,32.6876,263.8606,21.57751062,251,0.602335173,19.52516,0.37531253,80.39926,1.206150285,364,2.176990269,548.6098,0.893228
4454,2018-01-03 01,2541.98,14789.75,1144.68,31.57,866,33.9472,251.6596,21.178922,251.92,0.60105544,19.89202,0.357172463,76.83152,1.188060618,363.9,2.199235825,552.508,0.865134
4455,2018-01-03 02,2558,15024,1138.11,30.97,857,33.75723,240.7313,21.289008,249,0.58263072,19.13681,0.35096064,76.6158,1.17157152,364,2.3031792,546.766,0.8543433
4456,2018-01-03 03,2551.15,14820.27,1124.05,31.1,856.36,32.0107368,235.242092,20.68909692,247.68,0.592069787,19.567826,0.357168507,76.0704588,1.173765384,363.81,2.230450635,543.7886,0.8649236
4457,2018-01-03 04,2657.9,15069,1131.48,31.2,862.5,32.0505,246.41625,21.24729,251.28,0.58995135,19.6995,0.34221699,77.211,1.17116268,361.17,2.2874742,552.8625,0.9151125
4458,2018-01-03 05,2760,15119.97,1142,31.67,879.21,31.9504914,252.421191,21.10747812,252.4,0.604194001,19.7998092,0.343223319,78.0386796,1.212016795,374.03,2.32847538,563.485689,0.92404971
4459,2018-01-03 06,2733.64,15393,1144,32.37,881,33.13441,259.3664,21.457842,254.1,0.60525276,19.96346,0.36281301,79.06975,1.22297385,369.9,2.3381967,566.6592,0.939146
4460,2018-01-03 07,2670.34,15249.13,1140,31.69,883,31.79683,250.8603,21.15054331,253.09,0.597918387,19.87633,0.380770776,78.77243,1.264152877,371.73,2.381914106,556.29,0.886532
4461,2018-01-03 08,2644.73,15120,1125,31.1,872.6,31.422326,249.91264,20.88072,249.02,0.594216,19.6335,0.384804,77.6614,1.2744648,370.1,2.446416,554.88634,0.87120384
4462,2018-01-03 09,2563.94,14774,1100.2,31,858.68,33.8234052,249.103068,20.491538,245,0.5628894,19.5521436,0.384124,74.533424,1.241016,371.02,2.3919106,546.034612,0.83592498
4463,2018-01-03 10,2530.4,14669,1098.13,30.78,855.71,33.287119,254.488154,20.272558,242.8,0.57297114,19.5615306,0.37567309,75.4222794,1.20007089,366.34,2.3250365,536.786883,0.841248501
4464,2018-01-03 11,2592.8,14870,1126.93,31.14,867.15,33.576048,263.873745,21.1154,246.08,0.5985175,19.42416,0.3782928,76.083741,1.235697,375.5,2.407453,543.963195,0.9001017
4465,2018-01-03 12,2540.94,14564.36,1101.61,30.98,854,35.441,259.8722,20.49205452,242.23,0.584759054,19.50536,0.37707128,74.8531,1.228940697,371.46,2.378359988,537.8492,0.8319668
4466,2018-01-03 13,2605,14888.01,1127.3,31.88,869.6,34.931832,260.61912,20.843214,248.98,0.585843194,20.2182,0.398105387,75.6552,1.273669256,376.61,2.463965655,549.5872,0.85933872
4467,2018-01-03 14,2580,14814.77,1113.93,31.22,869,35.21188,245.2318,20.57771553,246.12,0.579109359,19.74368,0.373035909,75.49003,1.334662629,375.22,2.591103273,549.208,0.875083
4468,2018-01-03 15,2592,15076.3,1116,31.94,875,35.3675,257.25,21.0465148,248,0.591744775,20.195,0.383239546,75.25,1.344504434,378,2.5780473,553,0.924
4469,2018-01-03 16,2614,15106.81,1117,31.32,875.7,34.204842,257.4558,20.72654332,247.1,0.587957045,20.237427,0.380389476,76.1859,1.463698821,379.8,2.554561571,549.67689,0.9308691
4470,2018-01-03 17,2568.1,14900,1117,31.17,873.07,32.9234697,253.1903,20.1448,242.85,0.59153,19.6091522,0.371904,75.08402,1.38421,378,2.79822,550.0341,0.960377
4471,2018-01-03 18,2541.79,14751,1107.51,31.63,921.1,34.338608,256.52635,20.35638,242.4,0.60906879,19.582586,0.38219841,74.351192,1.44545049,377.74,2.6935326,550.8178,1.0233421
4472,2018-01-03 19,2550,14761.29,1103.49,31.7,926.3,34.347204,258.4377,20.5181931,243.95,0.662339082,20.248918,0.372427347,74.56715,1.498270935,379,2.8046451,549.2959,1.0235615
4473,2018-01-03 20,2545,15000,1118.93,31.89,915.47,34.4857549,262.282155,21.135,245,0.6405,20.7445502,0.37995,75.6269767,1.5285,380.17,2.778,549.373547,1.0253264
4474,2018-01-03 21,2541,15025.08,1130,31.88,926,36.03992,266.0398,20.8097358,245.48,0.639317154,20.47386,0.378181264,75.72828,1.670788896,384.5,2.752594656,551.1552,1.011192
4475,2018-01-03 22,2533,14871.44,1139,31.8,950,36.974,261.63,20.80514456,243,0.646015354,20.8525,0.382790866,75.4395,1.644781264,388.55,2.727422096,550.715,0.9956
4476,2018-01-03 23,2559,15150,1122.14,33.09,940,41.0404,265.174,21.04335,243.9,0.6361485,20.2288,0.381477,76.7228,1.758915,386,2.734575,556.386,0.98606
4477,2018-01-04 00,2500,15111,1121.54,33.2,933.5,37.872095,266.14085,20.611404,241.5,0.60972885,19.6035,0.37656612,76.836385,1.8828306,384.97,2.825757,549.55145,0.9904435
4478,2018-01-04 01,2460,15303.7,1128.1,32.59,919,37.78928,261.0879,20.5222617,238.23,0.592712301,20.61317,0.369890429,73.9795,1.89612843,382.5,2.9536141,537.8907,0.98333
4479,2018-01-04 02,2435.35,15181.5,1124.1,31.85,930,36.27,256.587,20.1762135,238,0.6254778,19.9206,0.359042475,74.4651,2.0495025,385,3.00441885,533.076,1.09461
4480,2018-01-04 03,2448.35,15091.54,1115.2,32.09,924.36,36.4382712,255.030924,20.63013518,238.01,0.6036616,20.3728944,0.368233576,73.1353632,1.915116426,386,2.938322838,540.935472,1.0722576
4481,2018-01-04 04,2440,14891.79,1122.76,31.7,925.5,37.22361,253.12425,22.96314018,236.21,0.603862085,19.84272,0.360679154,74.937735,1.825733454,383.75,2.994738969,534.0135,1.134663
4482,2018-01-04 05,2393.21,14889,1106.46,32,930.48,36.0467952,250.206072,22.601502,235,0.62027574,20.0611488,0.36746052,75.3409656,1.8670806,380.55,3.0046002,536.88696,1.1305332
4483,2018-01-04 06,2435.3,14890,1095,32.23,929.48,36.9282404,257.744804,22.30522,233.7,0.6069164,19.8722824,0.3668896,76.0221692,1.837426,378.81,3.196883,533.52152,1.06146616
4484,2018-01-04 07,2395,14771.15,1086.99,32.45,936,36.56016,255.9024,21.2999983,230.95,0.590107443,19.94616,0.36927875,75.348,1.847870865,375.39,3.127052455,533.52,1.122264
4485,2018-01-04 08,2342,14399.85,1055.12,31.24,920,34.9692,243.248,20.3325882,225.5,0.586937886,19.964,0.357548276,71.576,1.933899855,360.1,3.14204727,520.076,1.0672
4486,2018-01-04 09,2363.82,14455.17,1050.2,32.35,920.47,34.97786,254.97019,20.5263414,232.71,0.584711627,19.7532862,0.359933733,72.5422407,1.702819026,358,2.941627095,518.500751,1.00055089
4487,2018-01-04 10,2341.75,14400,1056.07,31.54,925,34.69675,248.9175,20.7648,229.51,0.596304,19.5175,0.353232,72.2425,1.86912,362,2.99232,530.4875,1.0175
4488,2018-01-04 11,2375,14531.1,1058.56,31.82,947,35.08635,246.1253,21.215406,231,0.605365626,19.75442,0.368363385,73.43985,1.9035741,360.72,3.16051425,526.1532,1.0417
4489,2018-01-04 12,2340.3,14350,1051.44,31.3,932.99,34.5672795,245.37637,20.9797,228.74,0.5916505,19.8353674,0.3643465,70.90724,1.800925,357.53,3.27467,521.074915,1.04401581
4490,2018-01-04 13,2414,14545.67,1061.87,31.53,975,36.075,245.6025,21.22213253,231,0.598845234,21.06,0.365823601,74.1,1.821117884,359.77,3.149137555,526.5,1.0491
4491,2018-01-04 14,2382,14558.59,1100,34.1,997,36.60984,265.4014,21.1099555,230.01,0.590205239,20.937,0.36396475,74.775,1.763045249,357.66,3.054392182,518.44,1.057817
4492,2018-01-04 15,2367.01,14449.14,1121.63,36.5,980.98,37.3164792,266.82656,20.7345159,228.22,0.584612204,21.2087876,0.356604775,73.1124394,1.664540928,359.71,2.9620737,519.527008,1.04768664
4493,2018-01-04 16,2415,14555,1141.63,36.65,993.16,38.4750184,282.355388,20.9592,241,0.6116011,21.5615036,0.3568886,73.9804884,1.7480555,366.88,3.100215,546.238,1.05076328
4494,2018-01-04 17,2409,14730.38,1164.93,35.68,986.28,42.3410004,289.177296,22.15449152,237.57,0.618823264,21.4121388,0.36516612,73.0438968,1.72345446,374,2.974063722,552.612684,1.04644308
4495,2018-01-04 18,2409.05,14753.31,1146,35.84,963.84,42.8619648,291.947136,23.11843677,234,0.611229633,20.9249664,0.359833231,74.7361536,1.704007305,373.03,2.81788221,542.64192,1.02263424
4496,2018-01-04 19,2400,14990.57,1166,34.31,952.2,41.639706,303.08526,22.77067583,235.8,0.595275535,20.42469,0.357075377,73.98594,1.6489627,374.2,2.789745077,543.80142,1.009332
4497,2018-01-04 20,2350,14828.28,1154,34.48,948.5,41.734,291.85345,21.36755148,230,0.591055241,20.39275,0.346388621,72.019605,1.61628252,363.77,2.790682296,536.37675,0.976955
4498,2018-01-04 21,2358,14856.85,1130,34.21,954.5,41.797555,289.2135,21.8989969,231.3,0.597839644,20.397665,0.353890167,73.391505,1.695166585,368.73,2.898571435,539.38795,1.028951
4499,2018-01-04 22,2353,15004.17,1127.81,34.34,947.24,41.6880324,298.759496,21.56099229,233.65,0.607068718,19.8730952,0.357699413,73.4111,1.71047538,368.12,2.814782292,540.779316,1.05806708
4500,2018-01-04 23,2350,15167.63,1117,33.78,940.54,43.2554346,299.750098,21.3863583,238.04,0.587290634,19.610259,0.355074218,73.36212,1.636587277,368.1,2.740790741,549.087252,1.03177238
4501,2018-01-05 00,2315,15030,1116.33,33.8,955,41.76215,307.0325,20.93679,236.18,0.5917311,20.38925,0.3539565,76.4,1.663821,367,2.846682,537.665,1.066735
4502,2018-01-05 01,2333,15000,1135.32,34.8,968.6,39.964436,297.94136,21.225,237.44,0.5895,20.079078,0.34785,84.132596,1.5945,365.82,2.637,543.28774,1.1129214
4503,2018-01-05 02,2395,15091.06,1148.18,34.6,980,40.5818,306.544,20.9765734,243.6,0.578138509,19.6,0.351168966,80.7128,1.635870904,366.61,2.65602656,547.918,1.16914
4504,2018-01-05 03,2349.88,14947.14,1117.77,33.85,990,39.6,306.9,21.0754674,240,0.574269119,19.8,0.357834532,85.1796,1.59934398,357.5,2.75027376,534.699,1.22562
4505,2018-01-05 04,2343.99,14945,1106.47,34.2,999.55,38.9924455,309.8605,20.997725,239.34,0.58150995,20.490775,0.3479196,83.802272,1.640961,353.1,2.6557265,530.261275,1.24643885
4506,2018-01-05 05,2329.18,15033.36,1118.87,33.91,1000,38.74,306.3,21.10683744,242.41,0.580287696,19.83,0.35493763,84.84,1.620596208,360,2.663911392,529.6,1.232
4507,2018-01-05 06,2315,14970.1,1115.99,34.75,1014,39.96174,308.1546,21.1976616,241.49,0.5838339,20.75658,0.352545855,81.95148,1.62126183,363.76,2.75000737,522.21,1.26243
4508,2018-01-05 07,2304,14949,1102.43,34.15,1006.56,41.6413872,349.27632,21.048192,240,0.5949702,19.8392976,0.35100252,81.02808,1.6608339,363.69,2.9105703,526.632192,1.25518032
4509,2018-01-05 08,2346.82,15460,1128.8,34.56,1008,39.72528,351.5904,22.98902,246.61,0.5877892,19.71648,0.3667112,79.92432,1.663496,369,2.894112,533.4336,1.267056
4510,2018-01-05 09,2391,15900,1134.24,33.54,991,38.11386,322.4714,25.2174,245.98,0.572877,19.35423,0.344235,77.58539,1.62816,369.95,2.85246,526.1219,1.132713
4511,2018-01-05 10,2400,16063,1144,32.94,977,37.126,321.9215,26.50395,250.55,0.5589924,19.26644,0.35049466,78.79505,1.60276614,370.98,2.794962,524.8444,1.13332
4512,2018-01-05 11,2395.55,16102.82,1146.81,32.9,999,38.27169,332.3673,25.79671764,249.71,0.570200856,19.65033,0.348787081,79.21071,1.604646013,369,2.835706602,537.2622,1.14885
4513,2018-01-05 12,2390.99,15900,1121.83,33.71,990,39.1743,346.5,25.2174,247.28,0.574785,19.899,0.364428,79.9524,1.62816,366.53,2.7984,536.58,1.13652
4514,2018-01-05 13,2417.39,16048,1140.49,33.16,974.5,37.742385,345.5577,25.869376,247,0.56119856,19.811585,0.35610512,78.23286,1.580728,369,2.712112,529.83565,1.1879155
4515,2018-01-05 14,2497.04,16085,1135,33.18,975.5,36.65929,397.51625,25.173025,246.5,0.54833765,19.266125,0.3458275,76.488955,1.560245,361.9,2.608987,548.231,1.1910855
4516,2018-01-05 15,2420,16040,1131.09,33,974,35.23932,412.976,25.24696,246,0.5496908,19.3826,0.3499928,76.86808,1.5773736,360.2,2.63858,547.7776,1.117178
4517,2018-01-05 16,2415,16320,1141.6,31.98,953,33.355,386.8227,24.25152,244.58,0.5439456,18.47867,0.3458208,70.86508,1.5541536,361.73,2.523072,543.21,1.016851
