Jul.Day,YYYY/MM/DD,Wdy,DZD/USD,ARS/USD,AUD/USD,ATS/USD,BSD/USD,BHD/USD,BBD/USD,BEF/USD,BMD/USD,BRL/USD,GBP/USD,BGN/USD,CAD/USD,CLP/USD,CNY/USD,COP/USD,HRK/USD,CYP/USD
2455131,10/26/2009,Mon,72.155,3.827,1.08715,9.21,1,0.37523,2,27,1,1.7164,0.61159,1.3113,1.0616,534.27,6.827,1944.3,4.8255,0.39173
2455132,10/27/2009,Tue,72.274,3.8275,1.09143,9.2852,1,0.37654,2,27.22,1,1.7314,0.61227,1.3189,1.0648,531.34,6.83,1975.5,4.8732,0.39493
2455133,10/28/2009,Wed,72.461,3.8223,1.10956,9.3214,1,0.37599,2,27.327,1,1.7546,0.61072,1.3269,1.0756,530.37,6.8292,2010.5,4.8891,0.39647
2455134,10/29/2009,Thu,72.376,3.8287,1.09369,9.286,1,0.37817,2,27.223,1,1.7381,0.60395,1.3195,1.0705,531.53,6.8272,2004.7,4.8792,0.39497
2455135,10/30/2009,Fri,72.457,3.8219,1.10685,9.3265,1,0.3755,2,27.342,1,1.7442,0.60688,1.3261,1.0774,531.79,6.8276,1998.9,4.9062,0.39669
2455138,11/2/2009,Mon,72.456,3.815,1.10106,9.2798,1,0.37574,2,27.205,1,1.7635,0.60943,1.3235,1.0743,528.69,6.8296,1993.1,4.8876,0.3947
2455139,11/3/2009,Tue,72.563,3.8025,1.11303,9.3881,1,0.37785,2,27.522,1,1.7536,0.61044,1.3315,1.0704,531.22,6.8265,2004.5,4.951,0.39931
2455140,11/4/2009,Wed,72.358,3.8052,1.1007,9.2755,1,0.37732,2,27.192,1,1.7234,0.6035,1.3179,1.0647,527.86,6.825,1960.8,4.9064,0.39452
2455141,11/5/2009,Thu,72.281,3.7877,1.10111,9.2619,1,0.37661,2,27.152,1,1.7235,0.60376,1.315,1.0651,523.65,6.8276,1965.1,4.8903,0.39394
2455142,11/6/2009,Fri,72.383,3.792,1.09142,9.2756,1,0.37584,2,27.193,1,1.7177,0.60296,1.3178,1.072,521.4,6.828,1985.2,4.8972,0.39453
2455145,11/9/2009,Mon,72.095,3.7871,1.07619,9.1747,1,0.37671,2,26.897,1,1.7006,0.59813,1.3046,1.0566,512.42,6.8256,1967.6,4.849,0.39023
2455146,11/10/2009,Tue,72.101,3.793,1.07788,9.198,1,0.37765,2,26.965,1,1.7094,0.59956,1.3054,1.0518,507.38,6.8254,1969.7,4.8627,0.39122
2455148,11/12/2009,Thu,72.284,3.8071,1.08153,9.2571,1,0.37547,2,27.138,1,1.7352,0.60458,1.3141,1.0519,507.43,6.8261,1973.5,4.8903,0.39374
2455149,11/13/2009,Fri,72.269,3.8128,1.07455,9.2445,1,0.37714,2,27.101,1,1.7283,0.60039,1.3128,1.0508,502.05,6.8278,1971.5,4.9057,0.3932
2455152,11/16/2009,Mon,72.039,3.8175,1.06757,9.1882,1,0.37668,2,26.936,1,1.7114,0.59547,1.3065,1.046,496.44,6.8277,1966.2,4.8833,0.39081
2455153,11/17/2009,Tue,72.188,3.828,1.0796,9.2792,1,0.37994,2,27.203,1,1.7209,0.5964,1.3153,1.0592,493.8,6.8247,1965.1,4.9357,0.39468
2455154,11/18/2009,Wed,72.133,3.8377,1.07516,9.1805,1,0.37543,2,26.914,1,1.7084,0.59686,1.3091,1.05,492.73,6.827,1951.7,4.8837,0.39048
2455155,11/19/2009,Thu,72.288,3.8377,1.08862,9.232,1,0.37714,2,27.065,1,1.7331,0.60034,1.3131,1.0638,500.85,6.828,1962.7,4.9114,0.39267
2455156,11/20/2009,Fri,72.333,3.8173,1.09232,9.2543,1,0.37689,2,27.13,1,1.735,0.60501,1.3167,1.0696,501.45,6.8258,1969.8,4.9245,0.39362
2455159,11/23/2009,Mon,72.172,3.8132,1.0816,9.1936,1,0.37679,2,26.952,1,1.726,0.60247,1.3071,1.0551,492.58,6.8291,1968.5,4.8847,0.39104
2455160,11/24/2009,Tue,72.177,3.8131,1.0908,9.2129,1,0.37803,2,27.009,1,1.7311,0.60334,1.3061,1.0608,494.54,6.8306,1971.8,4.8952,0.39186
2455161,11/25/2009,Wed,71.953,3.8227,1.07725,9.1217,1,0.3787,2,26.741,1,1.7269,0.59989,1.2946,1.0501,492.54,6.8277,1973.9,4.8436,0.38798
2455162,11/26/2009,Thu,72.084,3.8166,1.09702,9.1813,1,0.37654,2,26.916,1,1.7539,0.60616,1.3036,1.0595,494.63,6.8267,1980.4,4.8802,0.39051
2455163,11/27/2009,Fri,72.226,3.8175,1.10025,9.1966,1,0.37732,2,26.961,1,1.7374,0.60629,1.3089,1.0624,493.22,6.8278,1989.5,4.8891,0.39116
2455166,11/30/2009,Mon,72.162,3.8022,1.09383,9.1776,1,0.37761,2,26.905,1,1.7509,0.60945,1.3033,1.0574,497.6,6.8263,1995.1,4.8796,0.39036
2455167,12/1/2009,Tue,72.136,3.8004,1.08126,9.1135,1,0.37567,2,26.717,1,1.7257,0.60151,1.2967,1.0432,497,6.8272,1990.8,4.8566,0.38763
2455168,12/2/2009,Wed,72.154,3.7996,1.07985,9.1375,1,0.37574,2,26.788,1,1.7209,0.60095,1.2983,1.0468,503.27,6.8284,1993.9,4.853,0.38865
2455169,12/3/2009,Thu,72.167,3.8071,1.07913,9.1245,1,0.37682,2,26.749,1,1.7067,0.6033,1.2971,1.0542,501.05,6.8277,1992.8,4.8603,0.3881
2455170,12/4/2009,Fri,72.279,3.8077,1.09279,9.2447,1,0.37472,2,27.102,1,1.7235,0.60554,1.314,1.0517,502.48,6.8248,2010.9,4.9145,0.39321
2455173,12/7/2009,Mon,72.487,3.8001,1.09558,9.2857,1,0.37632,2,27.222,1,1.7271,0.60877,1.3193,1.0511,502.44,6.8298,2009.8,4.9094,0.39495
2455174,12/8/2009,Tue,72.411,3.7994,1.10092,9.3355,1,0.3758,2,27.368,1,1.7504,0.61344,1.3287,1.0604,505.19,6.8281,2000.8,4.9275,0.39707
2455175,12/9/2009,Wed,72.138,3.8025,1.10169,9.3459,1,0.37732,2,27.399,1,1.7634,0.61578,1.3274,1.0552,500.57,6.8254,2017.6,4.9331,0.39752
2455176,12/10/2009,Thu,72.166,3.8002,1.09152,9.351,1,0.3775,2,27.414,1,1.7727,0.61522,1.328,1.0519,495.71,6.8261,2019,4.9408,0.39773
2455177,12/11/2009,Fri,71.849,3.7994,1.09769,9.4249,1,0.3765,2,27.63,1,1.7609,0.61594,1.3349,1.0585,497.18,6.829,2000.9,4.9859,0.40088
2455180,12/14/2009,Mon,72.272,3.8132,1.0924,9.3968,1,0.37696,2,27.548,1,1.7474,0.61412,1.3355,1.0593,496.39,6.8298,1991.2,4.9732,0.39968
2455181,12/15/2009,Tue,72.667,3.827,1.10315,9.4812,1,0.37718,2,27.795,1,1.7516,0.61608,1.3454,1.062,499.06,6.8296,2003.8,5.0523,0.40327
2455182,12/16/2009,Wed,72.551,3.8375,1.10937,9.44,1,0.37604,2,27.674,1,1.7473,0.61096,1.3478,1.058,498.35,6.8258,2007.6,5.0047,0.40152
2455183,12/17/2009,Thu,73.494,3.8481,1.12935,9.6123,1,0.37735,2,28.18,1,1.7909,0.61986,1.3628,1.0713,500.61,6.8279,2017.5,5.0917,0.40885
2455184,12/18/2009,Fri,73.135,3.8396,1.12828,9.6356,1,0.37767,2,28.248,1,1.7895,0.62186,1.3648,1.0678,504.16,6.8274,2030,5.1018,0.40983
2455187,12/21/2009,Mon,72.571,3.8245,1.13232,9.6095,1,0.37625,2,28.171,1,1.7823,0.62186,1.3665,1.0594,504.96,6.8304,2037.3,5.0884,0.40873
2455188,12/22/2009,Tue,72.52,3.8371,1.13947,9.6617,1,0.37607,2,28.324,1,1.7831,0.62673,1.3699,1.0556,507.5,6.8279,2057.7,5.1193,0.41095
2455189,12/23/2009,Wed,72.552,3.8346,1.13524,9.5955,1,0.37675,2,28.13,1,1.761,0.62682,1.3657,1.0476,507.8,6.8292,2042.1,5.0879,0.40813
2455190,12/24/2009,Thu,72.427,3.8347,1.13298,9.5778,1,0.37689,2,28.078,1,1.7624,0.62738,1.3616,1.0488,505.93,6.8281,2040.5,5.1036,0.40738
2455195,12/29/2009,Tue,72.051,3.8609,1.11498,9.586,1,0.37581,2,28.102,1,1.7385,0.62931,1.3612,1.0405,507.81,6.8274,2048.2,5.088,0.40772
2455196,12/30/2009,Wed,72.699,3.8595,1.11838,9.6116,1,0.376,2,28.177,1,1.7428,0.62308,1.3634,1.0525,507.23,6.8255,2039.7,5.0944,0.40881
2455197,12/31/2009,Thu,71.888,3.8577,1.114,9.601,1,0.37531,2,28.147,1,1.7435,0.61863,1.363,1.0466,507.57,6.8271,2048.1,5.088,0.40837
2455201,1/4/2010,Mon,71.854,3.858,1.09519,9.5438,1,0.37559,2,27.979,1,1.7213,0.62084,1.3567,1.0378,505.75,6.8276,2007.4,5.06,0.40593
2455202,1/5/2010,Tue,71.905,3.8572,1.09375,9.5549,1,0.37635,2,28.011,1,1.7301,0.62471,1.3596,1.0372,501.79,6.8282,1987,5.0645,0.4064
2455203,1/6/2010,Wed,71.782,3.8704,1.08837,9.5538,1,0.37733,2,28.008,1,1.7295,0.62441,1.3583,1.0334,496.35,6.8301,1972.1,5.0881,0.40636
2455204,1/7/2010,Thu,72.351,3.8652,1.09084,9.6135,1,0.37711,2,28.183,1,1.7417,0.62851,1.3655,1.0351,492.9,6.8278,1967.9,5.0965,0.40889
2455205,1/8/2010,Fri,72.101,3.8727,1.08496,9.585,1,0.37828,2,28.099,1,1.7353,0.62532,1.3573,1.0344,493.51,6.8277,1970.3,5.0731,0.40768
2455208,1/11/2010,Mon,71.615,3.8655,1.07592,9.4675,1,0.37638,2,27.755,1,1.7334,0.61938,1.3478,1.0317,489.65,6.8279,1965.1,5.0083,0.40269
2455209,1/12/2010,Tue,71.779,3.8598,1.08231,9.4752,1,0.37627,2,27.778,1,1.7411,0.61804,1.3503,1.0375,490.08,6.8257,1961.2,5.0145,0.40301
2455210,1/13/2010,Wed,71.688,3.8805,1.08424,9.4955,1,0.37755,2,27.837,1,1.7483,0.614,1.3454,1.0322,493.88,6.8312,1973.6,5.0351,0.40388
2455211,1/14/2010,Thu,71.755,3.8823,1.07479,9.5048,1,0.37799,2,27.865,1,1.7688,0.61282,1.3507,1.0261,493.32,6.827,1973.3,5.0324,0.40427
2455212,1/15/2010,Fri,71.916,3.8878,1.08318,9.5708,1,0.37671,2,28.058,1,1.7684,0.6158,1.3613,1.0287,488.93,6.8261,1966.9,5.0725,0.40708
2455215,1/18/2010,Mon,71.724,3.8654,1.0786,9.5619,1,0.37641,2,28.032,1,1.765,0.61244,1.3593,1.0251,492.13,6.8249,1971.3,5.0473,0.4067
2455216,1/19/2010,Tue,71.904,3.8754,1.0834,9.6442,1,0.3778,2,28.273,1,1.777,0.61094,1.3713,1.0328,492.51,6.8262,1956.1,5.0977,0.4102
2455217,1/20/2010,Wed,72.309,3.8779,1.10086,9.7637,1,0.37732,2,28.623,1,1.793,0.61404,1.3854,1.0478,496.12,6.8261,1969.5,5.1743,0.41528
2455218,1/21/2010,Thu,72.26,3.8755,1.10483,9.7556,1,0.37603,2,28.6,1,1.8025,0.61688,1.3864,1.0487,501.29,6.8275,1971.2,5.1737,0.41494
2455219,1/22/2010,Fri,72.168,3.8781,1.1056,9.7227,1,0.37636,2,28.503,1,1.8217,0.62039,1.384,1.0564,505.7,6.8287,1974.6,5.1557,0.41354
2455222,1/25/2010,Mon,72.179,3.8719,1.10748,9.7275,1,0.37711,2,28.517,1,1.822,0.61595,1.3818,1.0582,507.53,6.8271,1963.3,5.1569,0.41375
2455223,1/26/2010,Tue,72.254,3.8779,1.11034,9.7705,1,0.37629,2,28.643,1,1.8359,0.61879,1.3888,1.0606,511.63,6.825,1967.7,5.1762,0.41557
2455224,1/27/2010,Wed,72.331,3.8894,1.11556,9.7926,1,0.37735,2,28.708,1,1.8531,0.61715,1.3949,1.0657,521.89,6.827,1984.5,5.2087,0.41651
2455225,1/28/2010,Thu,72.416,3.8957,1.11574,9.8415,1,0.37633,2,28.851,1,1.8711,0.61936,1.4001,1.0643,529.77,6.8268,1993.1,5.23,0.41859
2455226,1/29/2010,Fri,72.577,3.8798,1.12675,9.9206,1,0.37548,2,29.083,1,1.8743,0.62467,1.4078,1.065,524.63,6.8269,1983.2,5.2749,0.42196
2455229,2/1/2010,Mon,72.754,3.8795,1.12659,9.8966,1,0.37803,2,29.013,1,1.865,0.62805,1.4055,1.0653,527.64,6.8288,1972.8,5.2633,0.42094
2455230,2/2/2010,Tue,72.693,3.8925,1.13117,9.8605,1,0.37793,2,28.907,1,1.8329,0.62634,1.4015,1.0607,526.92,6.8256,1960.6,5.2432,0.4194
2455231,2/3/2010,Wed,72.682,3.9075,1.13429,9.8951,1,0.37647,2,29.009,1,1.8512,0.62838,1.4062,1.0609,538.25,6.8269,1971.9,5.2598,0.42088
2455232,2/4/2010,Thu,73.222,3.9247,1.15669,10.0009,1,0.37728,2,29.319,1,1.8868,0.63447,1.4221,1.0734,543.77,6.8282,1987.8,5.3218,0.42537
2455233,2/5/2010,Fri,73.218,3.9099,1.16047,10.1123,1,0.37785,2,29.645,1,1.8846,0.64037,1.4329,1.0725,538.4,6.8269,2004.7,5.3786,0.43011
2455236,2/8/2010,Mon,73.15,3.8979,1.1503,10.0454,1,0.37504,2,29.449,1,1.8653,0.63901,1.4306,1.0692,541.37,6.8276,2006,5.3433,0.42727
2455237,2/9/2010,Tue,72.907,3.9029,1.14002,9.9747,1,0.37739,2,29.242,1,1.8453,0.63787,1.4206,1.069,540.99,6.8263,1968.7,5.3026,0.42426
2455238,2/10/2010,Wed,72.918,3.9145,1.1441,10.0284,1,0.37849,2,29.399,1,1.8581,0.64082,1.4225,1.0671,534.62,6.8273,1968.8,5.3355,0.42654
2455239,2/11/2010,Thu,72.981,3.925,1.12546,10.0899,1,0.37736,2,29.58,1,1.8553,0.63803,1.4289,1.0523,532.81,6.8331,1941.5,5.3607,0.42916
2455240,2/12/2010,Fri,73.056,3.9251,1.13151,10.0996,1,0.37754,2,29.608,1,1.8629,0.63824,1.4374,1.0531,528.14,6.8339,1935.9,5.3757,0.42957
2455243,2/15/2010,Mon,73.076,3.928,1.12446,10.1135,1,0.37661,2,29.649,1,1.8545,0.63848,1.4369,1.048,529.29,6.8318,1930,5.3606,0.43016
2455244,2/16/2010,Tue,73.129,3.9418,1.11176,10.0143,1,0.37664,2,29.358,1,1.8398,0.63569,1.4381,1.0426,527.1,6.8322,1927.2,5.3032,0.42594
2455245,2/17/2010,Wed,73.018,3.9393,1.11199,10.1014,1,0.37707,2,29.613,1,1.8361,0.63688,1.4329,1.0455,529.9,6.8333,1932.5,5.356,0.42965
2455246,2/18/2010,Thu,72.962,3.9427,1.11476,10.1462,1,0.37838,2,29.745,1,1.8234,0.64182,1.4303,1.0452,531.64,6.8314,1932,5.371,0.43155
2455247,2/19/2010,Fri,73.264,3.938,1.11683,10.1646,1,0.37754,2,29.799,1,1.8053,0.64785,1.4495,1.042,532.18,6.8283,1929.6,5.3906,0.43234
2455250,2/22/2010,Mon,72.919,3.9277,1.11197,10.1258,1,0.37707,2,29.685,1,1.8089,0.64618,1.4375,1.0428,528,6.8291,1913.4,5.3614,0.43069
2455251,2/23/2010,Tue,72.973,3.9272,1.1193,10.1649,1,0.37525,2,29.799,1,1.823,0.64668,1.4441,1.0517,529.02,6.8292,1926.2,5.3768,0.43235
2455252,2/24/2010,Wed,73.08,3.9278,1.11853,10.1362,1,0.37732,2,29.716,1,1.8208,0.64804,1.4463,1.055,529.35,6.8285,1932.2,5.3526,0.43113
2455253,2/25/2010,Thu,73.04,3.9275,1.13528,10.2121,1,0.37995,2,29.938,1,1.8405,0.65794,1.4447,1.0675,530.04,6.8254,1944.4,5.3914,0.43436
2455254,2/26/2010,Fri,72.904,3.9232,1.1161,10.0745,1,0.37707,2,29.534,1,1.8009,0.65623,1.4375,1.0526,524.73,6.8262,1927.8,5.3459,0.4285
2455257,3/1/2010,Mon,72.965,3.903,1.1111,10.1815,1,0.37714,2,29.848,1,1.7977,0.66788,1.4443,1.0421,522.88,6.8245,1912.1,5.3716,0.43305
2455258,3/2/2010,Tue,72.888,3.9128,1.10593,10.1456,1,0.37558,2,29.743,1,1.7825,0.66939,1.4373,1.0326,519.16,6.8249,1894.7,5.3558,0.43153
2455259,3/3/2010,Wed,72.792,3.9055,1.10186,10.0214,1,0.37583,2,29.379,1,1.7767,0.66125,1.4288,1.0287,516.42,6.8261,1919.2,5.2944,0.42625
2455260,3/4/2010,Thu,72.864,3.9079,1.11172,10.1405,1,0.37715,2,29.728,1,1.7907,0.66535,1.4367,1.0309,514.93,6.8272,1923.3,5.3525,0.43131
2455261,3/5/2010,Fri,72.875,3.8977,1.1033,10.1128,1,0.37627,2,29.647,1,1.7784,0.66165,1.4375,1.0286,508.96,6.8255,1897.8,5.3323,0.43013
2455264,3/8/2010,Mon,72.824,3.8977,1.10082,10.1085,1,0.37737,2,29.634,1,1.7873,0.664,1.4343,1.0286,508.7,6.8255,1897.8,5.3323,0.42995
2455265,3/9/2010,Tue,72.874,3.8977,1.09449,10.1283,1,0.37656,2,29.692,1,1.7896,0.66656,1.4403,1.0251,512.55,6.8249,1891.3,5.3502,0.43079
2455266,3/10/2010,Wed,72.809,3.9021,1.09038,10.0755,1,0.37641,2,29.538,1,1.7688,0.66773,1.4344,1.0243,518.63,6.8241,1889.9,5.3183,0.42855
2455267,3/11/2010,Thu,72.777,3.9105,1.09307,10.0648,1,0.37777,2,29.506,1,1.7701,0.66444,1.4311,1.0265,517.39,6.8297,1893.9,5.3131,0.42809
2455268,3/12/2010,Fri,72.77,3.9031,1.09291,10.0047,1,0.37718,2,29.33,1,1.7634,0.65846,1.4293,1.0187,517.63,6.8277,1900.6,5.2837,0.42554
2455271,3/15/2010,Mon,72.7,3.9026,1.09707,10.0795,1,0.3777,2,29.549,1,1.7673,0.66478,1.4248,1.0217,516.27,6.825,1902.6,5.3075,0.42872
2455272,3/16/2010,Tue,72.715,3.9076,1.09329,10.0014,1,0.37726,2,29.32,1,1.763,0.65819,1.4267,1.0148,523.9,6.8245,1896.8,5.2717,0.42539
2455273,3/17/2010,Wed,72.625,3.9046,1.08404,10.0157,1,0.37734,2,29.362,1,1.7658,0.6538,1.4191,1.0113,525.9,6.8239,1893.8,5.2809,0.426
2455274,3/18/2010,Thu,72.625,3.9026,1.08706,10.1164,1,0.37707,2,29.657,1,1.7898,0.65586,1.4191,1.0139,526.98,6.8276,1902.2,5.3307,0.43029
2455275,3/19/2010,Fri,72.947,3.8968,1.09124,10.17,1,0.37667,2,29.815,1,1.7986,0.66608,1.4359,1.0155,528.63,6.8246,1905.2,5.3673,0.43257
2455278,3/22/2010,Mon,72.888,3.8979,1.0925,10.1703,1,0.37718,2,29.815,1,1.8025,0.66356,1.445,1.0193,534.5,6.8272,1908.8,5.3676,0.43258
2455279,3/23/2010,Tue,72.943,3.8981,1.08879,10.1671,1,0.37759,2,29.806,1,1.7831,0.66367,1.444,1.0178,533.44,6.8263,1906,5.3625,0.43244
2455280,3/24/2010,Wed,73.103,3.8979,1.10019,10.3099,1,0.37748,2,30.225,1,1.7884,0.67052,1.4586,1.0267,533.35,6.8265,1922.7,5.438,0.43852
2455281,3/25/2010,Thu,73.183,3.8945,1.09667,10.3119,1,0.37487,2,30.23,1,1.8054,0.6719,1.4659,1.0188,532.01,6.8284,1922.3,5.4452,0.4386
2455282,3/26/2010,Fri,73.157,3.8929,1.10591,10.2703,1,0.37766,2,30.109,1,1.8213,0.67091,1.4622,1.0285,534.29,6.8248,1936.9,5.4189,0.43683
2455285,3/29/2010,Mon,73.106,3.8898,1.09286,10.2196,1,0.37682,2,29.96,1,1.8084,0.66809,1.4562,1.0203,532.24,6.8247,1932.4,5.3927,0.43467
2455286,3/30/2010,Tue,73.101,3.89,1.08905,10.2621,1,0.3767,2,30.084,1,1.7971,0.66268,1.4559,1.0188,526.78,6.8238,1929.5,5.4163,0.43648
2455287,3/31/2010,Wed,73.071,3.8852,1.09063,10.1732,1,0.377,2,29.824,1,1.7799,0.65854,1.447,1.0156,523.78,6.8253,1919.8,5.3735,0.4327
2455288,4/1/2010,Thu,72.839,3.8825,1.08555,10.1408,1,0.37666,2,29.729,1,1.7663,0.65405,1.4442,1.0075,522.02,6.8259,1919,5.3477,0.43132
2455292,4/5/2010,Mon,73.104,3.8751,1.0859,10.2032,1,0.37677,2,29.912,1,1.7588,0.65433,1.4517,1.0025,519.43,6.8244,1913.2,5.3811,0.43398
2455293,4/6/2010,Tue,73.261,3.8644,1.08072,10.2868,1,0.37659,2,30.157,1,1.7589,0.65666,1.462,1.0001,520.34,6.8266,1908.6,5.4353,0.43753
2455294,4/7/2010,Wed,73.322,3.8801,1.07687,10.2974,1,0.37621,2,30.188,1,1.7612,0.65594,1.4648,1.003,516.48,6.8231,1921.5,5.4422,0.43798
2455295,4/8/2010,Thu,73.33,3.9004,1.07719,10.3002,1,0.3767,2,30.196,1,1.7785,0.65482,1.4657,1.002,517.03,6.8256,1930.6,5.4397,0.4381
2455296,4/9/2010,Fri,73.234,3.8882,1.07254,10.2178,1,0.37756,2,29.955,1,1.7712,0.6506,1.455,1.0055,515.64,6.8216,1918.9,5.3943,0.4346
2455299,4/12/2010,Mon,72.979,3.8803,1.07584,10.1286,1,0.37629,2,29.693,1,1.7579,0.6507,1.4398,1.0015,515.44,6.8269,1926,5.347,0.4308
2455300,4/13/2010,Tue,72.878,3.8853,1.07886,10.1328,1,0.37741,2,29.705,1,1.7611,0.65062,1.4366,1.0028,515.58,6.8264,1935.9,5.3454,0.43098
2455301,4/14/2010,Wed,72.721,3.917,1.06877,10.0695,1,0.3759,2,29.52,1,1.7448,0.64585,1.433,0.9961,516.11,6.8272,1937.9,5.3125,0.42829
2455302,4/15/2010,Thu,73.267,3.9148,1.07274,10.1627,1,0.37629,2,29.793,1,1.7431,0.64661,1.4429,1.0014,521.02,6.8262,1940.7,5.3579,0.43225
2455303,4/16/2010,Fri,72.313,3.9151,1.08119,10.2023,1,0.37756,2,29.909,1,1.7615,0.64964,1.4478,1.0148,523.36,6.8245,1947.8,5.3864,0.43394
2455306,4/19/2010,Mon,72.789,3.9144,1.08869,10.2257,1,0.37893,2,29.978,1,1.7624,0.65521,1.4525,1.0201,525.28,6.828,1954.2,5.3803,0.43494
2455307,4/20/2010,Tue,72.826,3.9145,1.074,10.2347,1,0.37686,2,30.004,1,1.7513,0.65047,1.455,0.9986,528.64,6.8257,1950.4,5.3949,0.43532
2455308,4/21/2010,Wed,73.158,3.9076,1.07784,10.2832,1,0.3767,2,30.146,1,1.7516,0.64954,1.4605,0.9984,524.37,6.829,1950,5.4202,0.43738
2455309,4/22/2010,Thu,73.305,3.9129,1.08166,10.3486,1,0.37753,2,30.338,1,1.7694,0.65079,1.4717,1.0013,520.43,6.8255,1955.7,5.4596,0.44016
2455310,4/23/2010,Fri,73.517,3.9122,1.08365,10.2989,1,0.37832,2,30.192,1,1.7635,0.65098,1.4652,1.0027,520.88,6.8257,1950.8,5.4317,0.43805
2455313,4/26/2010,Mon,73.444,3.9128,1.07867,10.3189,1,0.37681,2,30.251,1,1.7452,0.64662,1.4644,1.0009,519.14,6.8274,1943.5,5.4426,0.4389
2455314,4/27/2010,Tue,73.543,3.9097,1.09059,10.4007,1,0.37685,2,30.491,1,1.7655,0.6543,1.4791,1.0173,524.92,6.8275,1967.7,5.4782,0.44238
2455315,4/28/2010,Wed,73.602,3.9119,1.08483,10.4801,1,0.37838,2,30.724,1,1.7642,0.65985,1.481,1.0128,526.68,6.8248,1974.3,5.5133,0.44576
2455316,4/29/2010,Thu,73.511,3.9121,1.07795,10.391,1,0.37696,2,30.462,1,1.7311,0.65349,1.4766,1.0054,521.2,6.8255,1971.4,5.476,0.44197
2455317,4/30/2010,Fri,73.39,3.9149,1.07468,10.3448,1,0.37552,2,30.327,1,1.728,0.65332,1.4688,1.0116,516.91,6.8259,1949.1,5.4563,0.44
2455320,5/3/2010,Mon,73.743,3.9097,1.08062,10.4384,1,0.37812,2,30.601,1,1.7362,0.65614,1.4796,1.0134,518.63,6.8242,1975.4,5.5076,0.44398
2455321,5/4/2010,Tue,73.934,3.9097,1.0959,10.5545,1,0.37586,2,30.942,1,1.752,0.6608,1.5034,1.0216,522.83,6.8243,1983.7,5.5643,0.44892
2455322,5/5/2010,Wed,74.025,3.9198,1.09961,10.6751,1,0.37579,2,31.295,1,1.7835,0.66083,1.522,1.0266,526.73,6.8258,2001.2,5.6314,0.45405
2455323,5/6/2010,Thu,74.49,3.9119,1.11865,10.8439,1,0.37403,2,31.79,1,1.8368,0.67158,1.5476,1.0437,528.46,6.826,2014.9,5.7189,0.46123
2455324,5/7/2010,Fri,74.117,3.92,1.12488,10.8197,1,0.37667,2,31.719,1,1.8364,0.67857,1.5366,1.0431,533.01,6.8266,2025.4,5.7125,0.4602
2455327,5/10/2010,Mon,74.31,3.9182,1.10923,10.6995,1,0.37707,2,31.367,1,1.7788,0.66762,1.5221,1.0246,528.14,6.8261,1989.5,5.6483,0.45509
2455328,5/11/2010,Tue,74.407,3.9227,1.11251,10.822,1,0.37619,2,31.726,1,1.7768,0.66888,1.543,1.0195,528.79,6.8285,1975.8,5.7147,0.4603
2455329,5/12/2010,Wed,74.016,3.9325,1.1205,10.8855,1,0.37715,2,31.912,1,1.7738,0.6732,1.5465,1.0201,530.2,6.828,1969.3,5.7438,0.463
2455330,5/13/2010,Thu,74.043,3.9352,1.11137,10.9489,1,0.37497,2,32.098,1,1.7724,0.68224,1.558,1.0149,532.76,6.8297,1959.3,5.773,0.4657
2455331,5/14/2010,Fri,74.353,3.9376,1.12545,11.1053,1,0.37799,2,32.556,1,1.8037,0.68704,1.5731,1.0344,534.3,6.8277,1970.3,5.8573,0.47235
2455334,5/17/2010,Mon,74.376,3.9353,1.14516,11.1882,1,0.37948,2,32.8,1,1.8206,0.6951,1.5829,1.0405,540.24,6.8274,1978.1,5.8952,0.47588
2455335,5/18/2010,Tue,74.51,3.9352,1.146,11.1346,1,0.37555,2,32.642,1,1.7984,0.69268,1.5932,1.033,543.11,6.8275,1975.1,5.8693,0.47359
2455336,5/19/2010,Wed,74.389,3.9456,1.19353,11.1721,1,0.37956,2,32.752,1,1.8503,0.697,1.5837,1.0515,549.37,6.8279,2002.9,5.8974,0.47519
2455337,5/20/2010,Thu,74.484,3.958,1.21222,11.1241,1,0.37633,2,32.612,1,1.8892,0.69717,1.5666,1.0659,545.78,6.8283,2014.9,5.8727,0.47315
2455338,5/21/2010,Fri,74.087,3.9603,1.20538,10.9432,1,0.37611,2,32.081,1,1.8508,0.6913,1.556,1.057,543.72,6.8282,1994.3,5.7886,0.46545
2455342,5/25/2010,Tue,74.618,3.9596,1.22394,11.2066,1,0.37985,2,32.853,1,1.879,0.69679,1.592,1.0778,545.45,6.8302,1984.9,5.9252,0.47666
2455343,5/26/2010,Wed,74.618,3.958,1.20623,11.2566,1,0.37584,2,33,1,1.8562,0.69451,1.6012,1.0651,539.29,6.8276,1979.7,5.947,0.47878
2455344,5/27/2010,Thu,74.455,3.9548,1.18105,11.1244,1,0.37682,2,32.612,1,1.8289,0.68646,1.5878,1.0496,531.71,6.8289,1969.2,5.8933,0.47316
2455345,5/28/2010,Fri,74.455,3.9544,1.17781,11.1259,1,0.37628,2,32.617,1,1.8174,0.69009,1.589,1.0499,528.38,6.8308,1973.5,5.8785,0.47322
2455348,5/31/2010,Mon,74.37,3.9599,1.18846,11.2092,1,0.37805,2,32.861,1,1.8182,0.6882,1.5915,1.0462,531.34,6.829,1974,5.9141,0.47677
