,Jul.Day_x,YYYY/MM/DD,Wdy_x,SEK/USD,CHF/USD,TWD/USD,THB/USD,TTD/USD,TND/USD,TRY/USD,AED/USD,UYU/USD,VEF/USD,VND/USD,ZMW/USD,ZMK/USD,Jul.Day_y,Wdy_y,PAB/USD,PEN/USD,PHP/USD,XPT/USD_x,PLN/USD,PTE/USD,RON/USD,RUB/USD,SAR/USD,RSD/USD,XAG/USD_x,SGD/USD,SKK/USD,SIT/USD,ZAR/USD,KRW/USD,ESP/USD,XDR/USD,LKR/USD,SDD/USD,Jul.Day_x,Wdy_x,INR/USD,IDR/USD,IEP/USD,ILS/USD,ITL/USD,JMD/USD,JPY/USD,JOD/USD,KWD/USD,LBP/USD,LUF/USD,MYR/USD,MTL/USD,MXN/USD,MAD/USD,NZD/USD,NOK/USD,XCB/USD,XCT/USD,PKR/USD,Jul.Day_y,Wdy_y,CZK/USD,DKK/USD,NLG/USD,XCD/USD,EGP/USD,EEK/USD,EUR/USD,FJD/USD,FIM/USD,FRF/USD,XAF/USD,XPF/USD,DEM/USD,GHS/USD,XAU/USD_x,GRD/USD,HNL/USD,HKD/USD,HUF/USD,ISK/USD,Jul.Day_x,Wdy_x,DZD/USD,ARS/USD,AUD/USD,ATS/USD,BSD/USD,BHD/USD,BBD/USD,BEF/USD,BMD/USD,BRL/USD,GBP/USD,BGN/USD,CAD/USD,CLP/USD,CNY/USD,COP/USD,HRK/USD,CYP/USD,Jul.Day_y,Wdy_y,XAU/USD_y,XAG/USD_y,XPT/USD_y
3759,2456654,12/27/2013,Fri,6.5107,0.8892700000000001,29.989,32.863,6.4092,1.6434,2.1519,3.6697,21.179000000000002,6.2998,20974.0,5.515,,2456654,Fri,1.0,2.7857,44.367,0.0007277999999999999,3.0141,145.65,3.2415,32.573,3.7473,83.245,0.050200999999999996,1.2677,21.886999999999997,174.1,10.4975,1054.9,120.88,0.64917,130.75,579.0,2456654,Fri,61.94,12295.4,0.57217,3.4810000000000003,1406.7,105.911,105.079,0.70724,0.28234000000000004,1505.5,29.307,3.2894,0.31189,13.072000000000001,8.1656,1.2225,6.1266,0.008923799999999999,0.010006000000000001,105.493,2456654,Fri,19.930999999999997,5.4189,1.601,2.6702,6.942,11.367,0.7265,1.8836,4.3196,4.7655,476.48,86.686,1.4209,2.365,0.00082338,247.55,20.302,7.7548,215.14,115.57,2456654,Fri,77.869,6.4948,1.12541,9.9969,1.0,0.37665,2.0,29.307,1.0,2.3531,0.60644,1.4206,1.0697,524.36,6.0675,1920.5,5.5482,0.4252,2456654.0,Fri,0.00082338,0.050200999999999996,0.0007277999999999999
3760,2456657,12/30/2013,Mon,6.4135,0.88659,29.879,32.829,6.4096,1.6384,2.1221,3.6703,21.144000000000002,6.2996,21280.0,5.5195,,2456657,Mon,1.0,2.7949,44.407,0.00073692,3.0031,145.12,3.237,32.839,3.7478,82.931,0.050891000000000006,1.2671,21.807,173.47,10.4212,1054.5,120.44,0.6481100000000001,130.83,597.5,2456657,Mon,61.788999999999994,12229.9,0.57008,3.4760000000000004,1401.6,105.87100000000001,105.035,0.70757,0.28189000000000003,1503.2,29.2,3.2941,0.31075,13.05,8.147,1.217,6.0661,0.0090522,0.0101112,105.66,2456657,Mon,19.825,5.3983,1.5952,2.67,6.9381,11.325999999999999,0.7238600000000001,1.8812,4.3039,4.7482,474.79,86.36399999999999,1.4157,2.365,0.00083022,246.65,20.27,7.7547,214.52,114.87,2456657,Mon,78.171,6.5196,1.12094,9.9605,1.0,0.37672,2.0,29.2,1.0,2.3524,0.60534,1.4173,1.064,526.21,6.0627,1924.1,5.5187,0.42366000000000004,2456657.0,Mon,0.00083022,0.050891000000000006,0.00073692
3761,2456658,12/31/2013,Tue,6.4266,0.89041,29.835,32.716,6.4111,1.6429,2.1478,3.6778,21.171999999999997,6.3009,21272.0,5.5341,,2456658,Tue,1.0,2.7967,44.409,,3.0182,145.5,3.2397,32.868,3.7554,83.22399999999999,,1.2623,21.864,173.92,10.4995,1056.2,120.76,0.64859,130.81,597.5,2456658,Tue,61.945,12225.3,0.57158,3.4645,1405.3,106.042,105.20299999999999,0.70863,0.28267,1503.5,29.276999999999997,3.2787,0.31156999999999996,13.1,8.1627,1.2154,6.0673,0.009095,0.010186399999999998,105.307,2456658,Tue,19.865,5.4155,1.5994,2.6697,6.9475,11.356,0.7257600000000001,1.8775,4.3152,4.7607,476.1,86.61200000000001,1.4195,2.3651,,247.3,20.250999999999998,7.7538,215.78,115.08,2456658,Tue,78.255,6.5172,1.12005,9.9867,1.0,0.3775,2.0,29.276999999999997,1.0,2.362,0.60339,1.4215,1.0636,525.49,6.0535,1930.3,5.5338,0.42477,,,,,
3762,2456660,1/2/2014,Thu,6.4915,0.89981,29.927,32.94,6.4093,1.6526,2.1709,3.661,21.095,6.2992,21266.0,5.52,,2456660,Thu,1.0,2.8063,44.49,0.00072046,3.0485,146.66,3.2717,33.125,3.7384,83.79,0.05015,1.2666,22.039,175.31,10.6811,1050.7,121.72,0.6509999999999999,130.72,597.5,2456660,Thu,62.327,12221.9,0.57614,3.4897,1416.5,106.012,104.86200000000001,0.70498,0.28157,1502.7,29.51,3.2869,0.31405,13.114,8.1982,1.2192,6.1498,0.009264399999999999,0.010510799999999999,105.59100000000001,2456660,Thu,20.115,5.4556,1.6121,2.6703,6.9592,11.446,0.73154,1.8803,4.3496,4.7986,479.83,87.29899999999999,1.4308,2.3349,0.00081633,249.27,20.23,7.7538,217.93,115.55,2456660,Thu,78.434,6.5474,1.12079,10.0663,1.0,0.37576,2.0,29.51,1.0,2.4024,0.6083,1.4326,1.0633,529.8,6.0518,1940.3,5.5787,0.42815,2456660.0,Thu,0.00081633,0.05015,0.00072046
3763,2456661,1/3/2014,Fri,6.5197,0.9044700000000001,29.958000000000002,33.004,6.4094,1.6579,2.1804,3.6658,21.06,6.2991,21228.0,5.52,,2456661,Fri,1.0,2.8064,44.708999999999996,0.00071225,3.0659,147.36,3.3024,33.2,3.7431,84.506,0.049554,1.2661,22.144000000000002,176.15,10.663,1055.1,122.3,0.6520600000000001,130.7,597.5,2456661,Fri,62.178999999999995,12200.0,0.57889,3.5088,1423.2,105.928,104.46799999999999,0.7055,0.28174,1503.5,29.651999999999997,3.2861,0.31555,13.105,8.2343,1.2055,6.1424,0.0093835,0.0106769,105.402,2456661,Fri,20.256,5.4824,1.6198,2.6702,6.9543,11.501,0.7350399999999999,1.8723,4.3704,4.8216,482.24,87.719,1.4376,2.3348,0.00081004,250.47,20.209,7.7541,219.75,116.03,2456661,Fri,78.471,6.5559,1.11422,10.1144,1.0,0.37626,2.0,29.651999999999997,1.0,2.3836,0.60888,1.4371,1.0614,529.64,6.0513,1940.4,5.607,0.4302,2456661.0,Fri,0.00081004,0.049554,0.00071225
3764,2456664,1/6/2014,Mon,6.5153,0.90369,30.051,33.071999999999996,6.4095,1.6528,2.1784,3.6744,21.11,6.2997,20900.0,5.5271,,2456664,Mon,1.0,2.8087,44.56100000000001,0.00070972,3.0629,147.03,3.3,33.236999999999995,3.7519,84.39399999999999,0.0499,1.2679,22.094,175.75,10.6484,1065.9,122.02,0.65154,130.75,597.5,2456664,Mon,62.297,12112.5,0.5775899999999999,3.5028,1420.0,106.06,104.398,0.70717,0.28261,1502.8,29.585,3.2858,0.31484,13.095,8.2309,1.2062,6.1755,0.0093712,0.0107388,105.535,2456664,Mon,20.157,5.4718,1.6162,2.6701,6.9583,11.475,0.73338,1.8763,4.3605,4.8107,481.0,87.512,1.4344,2.365,0.00080241,249.9,20.18,7.7544,219.59,116.01,2456664,Mon,78.453,6.5918,1.11601,10.0916,1.0,0.37714000000000003,2.0,29.585,1.0,2.3745,0.6094,1.4362,1.0659,532.42,6.0528,1938.0,5.5923,0.42923,2456664.0,Mon,0.00080241,0.0499,0.00070972
3765,2456665,1/7/2014,Tue,6.5182,0.9087200000000001,30.123,33.093,6.4093,1.6536,2.1675,3.6648,21.058000000000003,6.3003,21063.0,5.5248,,2456665,Tue,1.0,2.8025,44.702,0.00070721,3.0691,147.23,3.3052,33.144,3.7419,84.383,0.04995,1.2712,22.124000000000002,175.99,10.6462,1069.9,122.19,0.6519199999999999,130.7,597.5,2456665,Tue,62.309,12206.8,0.57838,3.5082,1422.0,105.93700000000001,104.596,0.70612,0.28187,1505.5,29.625,3.284,0.31528,13.047,8.2441,1.2064,6.1665,0.0093449,0.010717,105.521,2456665,Tue,20.165,5.4778,1.6184,2.6702,6.9579,11.491,0.7344,1.8836,4.3665,4.8173,481.7,87.618,1.4364,2.3516,0.00081466,250.25,20.131,7.7544,220.58,116.52,2456665,Tue,78.392,6.5983,1.12083,10.1055,1.0,0.37606,2.0,29.625,1.0,2.3739,0.6090300000000001,1.4356,1.0742,530.47,6.0518,1932.0,5.6035,0.42982,2456665.0,Tue,0.00081466,0.04995,0.00070721
3766,2456666,1/8/2014,Wed,6.5678,0.91027,30.12,33.06,6.4119,1.6578,2.1844,3.6667,21.013,6.2997,21184.0,5.5241,,2456666,Wed,1.0,2.8033,44.7,0.00071174,3.0754,147.57,3.3131,33.181999999999995,3.745,84.671,0.05123,1.2715,22.175,176.39,10.761,1065.5,122.47,0.6524300000000001,130.85,597.5,2456666,Wed,62.092,12277.2,0.5797,3.5021,1425.2,106.025,104.89299999999999,0.70626,0.282,1508.8,29.693,3.273,0.31599,13.085999999999999,8.2599,1.208,6.1985,0.0093093,0.0108814,105.508,2456666,Wed,20.217,5.4926,1.6221,2.6703,6.9578,11.517000000000001,0.73607,1.8783,4.3765,4.8283,482.75,87.837,1.4396,2.3574,0.000819,250.82,20.112000000000002,7.7545,220.99,117.18,2456666,Wed,78.53,6.6039,1.12249,10.1285,1.0,0.37624,2.0,29.693,1.0,2.3887,0.60755,1.4405,1.0804,534.85,6.0527,1936.2,5.6154,0.4308,2456666.0,Wed,0.000819,0.05123,0.00071174
3767,2456667,1/9/2014,Thu,6.5605,0.90864,30.041999999999998,33.022,6.4093,1.6564,2.1842,3.6758,21.058000000000003,6.3014,21276.0,5.5233,,2456667,Thu,1.0,2.8031,44.673,0.00070671,3.0739,147.52,3.3419,33.234,3.7533,84.773,0.051174000000000004,1.2711,22.166999999999998,176.33,10.8078,1063.8,122.43,0.65228,130.7,597.5,2456667,Thu,62.077,12192.2,0.5795,3.4981,1424.7,106.17399999999999,104.73899999999999,0.70662,0.28271,1509.3,29.683000000000003,3.2763,0.31588,13.157,8.2517,1.2127,6.1935,0.009303200000000001,0.010945700000000001,105.555,2456667,Thu,20.169,5.4886,1.6215,2.67,6.9624,11.513,0.7358100000000001,1.8875,4.3749,4.8266,482.7,87.791,1.4391,2.3948,0.00081566,250.73,20.098,7.7543,220.46,117.03,2456667,Thu,78.467,6.6245,1.12562,10.125,1.0,0.37718,2.0,29.683000000000003,1.0,2.4017,0.60759,1.4397,1.0851,533.22,6.0552,1934.2,5.6136,0.43065,2456667.0,Thu,0.00081566,0.051174000000000004,0.00070671
3768,2456668,1/10/2014,Fri,6.4982,0.90335,29.991999999999997,33.001999999999995,6.4104,1.6538,2.1652,3.6802,21.090999999999998,6.2995,20994.0,5.52,,2456668,Fri,1.0,2.7978,44.596000000000004,0.00070175,3.0452,146.74,3.3263,33.062,3.7575,84.301,0.050505,1.2662,22.051,175.4,10.6611,1062.0,121.79,0.65062,130.69,597.5,2456668,Fri,61.923,12130.0,0.5764600000000001,3.4867,1417.2,106.3,104.071,0.70706,0.28304,1508.5,29.526999999999997,3.2695,0.31423,13.003,8.2083,1.206,6.1608,0.009395,0.0108237,105.478,2456668,Fri,20.046,5.4612,1.6130000000000002,2.6698,6.9612,11.452,0.73195,1.8780000000000001,4.352,4.8013,480.08,87.336,1.4316,2.3789,0.0008037000000000001,249.41,20.079,7.7544,218.38,116.62,2456668,Fri,78.404,6.6567,1.1131799999999998,10.0718,1.0,0.37773,2.0,29.526999999999997,1.0,2.364,0.60717,1.4318,1.0917,529.44,6.0516,1925.4,5.5784,0.42838999999999994,2456668.0,Fri,0.0008037000000000001,0.050505,0.00070175
3769,2456671,1/13/2014,Mon,6.5045,0.9025200000000001,29.991999999999997,32.966,6.4086,1.6558,2.1821,3.6761,21.064,6.3009,20902.0,5.4991,,2456671,Mon,1.0,2.7962,44.618,0.00069638,3.0454,146.91,3.3157,33.279,3.7538,84.45200000000001,0.049776,1.2649,22.076999999999998,175.61,10.7827,1057.3,121.93,0.65098,130.7,597.5,2456671,Mon,61.511,12076.7,0.57713,3.487,1418.9,106.35,103.31700000000001,0.7086899999999999,0.28273000000000004,1509.0,29.561,3.261,0.31459000000000004,13.014000000000001,8.2154,1.1958,6.1234,0.0092575,0.010935,105.42200000000001,2456671,Mon,20.067999999999998,5.4673,1.6149,2.6699,6.9564,11.466,0.7328100000000001,1.8834,4.3571,4.8069,480.72,87.44200000000001,1.4332,2.3888,0.00080128,249.7,20.076,7.7545,219.05,116.16,2456671,Mon,78.365,6.6599,1.10457,10.0836,1.0,0.37731,2.0,29.561,1.0,2.3541,0.61058,1.4322,1.0869,526.85,6.0417,1927.1,5.5853,0.42888999999999994,2456671.0,Mon,0.00080128,0.049776,0.00069638
3770,2456672,1/14/2014,Tue,6.4356,0.9008799999999999,30.038,32.736999999999995,6.4091,1.6539,2.1872,3.6538,21.018,6.2984,21027.0,5.4975,,2456672,Tue,1.0,2.8007,44.756,0.00069784,3.0305,146.54,3.3113,33.325,3.7459,84.49799999999999,0.049333999999999996,1.268,22.02,175.16,10.8257,1059.5,121.62,0.65027,130.7,597.5,2456672,Tue,61.496,12015.4,0.5756600000000001,3.4855,1415.3,106.36200000000001,103.837,0.70686,0.28236,1506.2,29.486,3.2619,0.31379,13.085,8.2087,1.1911,6.0846,0.0093353,0.0108519,105.337,2456672,Tue,20.044,5.4534,1.6108,2.6701,6.9634,11.437000000000001,0.73093,1.8659,4.3459,4.7946,479.56,87.193,1.4296,2.3388,0.00079904,249.06,20.066,7.7541,218.72,115.3,2456672,Tue,78.313,6.707999999999999,1.11378,10.0578,1.0,0.37655,2.0,29.486,1.0,2.3565,0.60795,1.4316,1.0934,528.72,6.0409,1935.2,5.5757,0.4278,2456672.0,Tue,0.00079904,0.049333999999999996,0.00069784
3771,2456673,1/15/2014,Wed,6.4692,0.90851,30.127,32.852,6.4086,1.6578,2.187,3.6724,20.993000000000002,6.3014,21025.0,5.4997,,2456673,Wed,1.0,2.8062,45.122,0.00070621,3.0565,147.37,3.3231,33.363,3.7497,84.95,0.049776,1.2731,22.145,176.16,10.857000000000001,1063.5,122.31,0.6522899999999999,130.7,571.17,2456673,Wed,61.56,12147.8,0.5789300000000001,3.483,1423.3,106.352,104.42200000000001,0.70677,0.28295,1504.5,29.653000000000002,3.2871,0.31556999999999996,13.164000000000001,8.2451,1.198,6.1284,0.0092515,0.010663299999999999,105.429,2456673,Wed,20.183,5.4857,1.6199,2.6698,6.9626,11.502,0.7350899999999999,1.874,4.3706,4.8219,482.27,87.745,1.4377,2.4002,0.00080906,250.48,20.046,7.7544,220.69,115.68,2456673,Wed,78.391,6.7074,1.1204100000000001,10.1151,1.0,0.37693000000000004,2.0,29.653000000000002,1.0,2.3507,0.6107100000000001,1.4379,1.0933,528.93,6.047000000000001,1941.9,5.6038,0.43023,2456673.0,Wed,0.00080906,0.049776,0.00070621
3772,2456674,1/16/2014,Thu,6.4689,0.9064200000000001,30.083000000000002,32.771,6.4082,1.6535,2.2099,3.6714,21.323,6.301,21012.0,5.5108,,2456674,Thu,1.0,2.8087,45.167,0.00070225,3.0665,147.42,3.3301,33.423,3.7489999999999997,84.961,0.05,1.2721,22.151999999999997,176.21,10.9347,1063.9,122.35,0.65251,130.68,558.0,2456674,Thu,61.555,12140.0,0.57911,3.4919,1423.8,106.38799999999999,104.355,0.70678,0.28247,1504.8,29.662,3.2969,0.31567,13.312999999999999,8.2523,1.2017,6.1939,0.0093058,0.0106906,105.36200000000001,2456674,Thu,20.218,5.4877,1.6204,2.6701,6.9619,11.505,0.73531,1.8802,4.372,4.8233,482.38,87.759,1.4381,2.3851,0.00080548,250.56,20.026,7.7549,221.31,115.86,2456674,Thu,78.444,6.7737,1.13612,10.1181,1.0,0.37683,2.0,29.662,1.0,2.3680000000000003,0.6121300000000001,1.4361,1.0926,532.98,6.0565,1951.1,5.6088,0.43036,2456674.0,Thu,0.00080548,0.05,0.00070225
3773,2456675,1/17/2014,Fri,6.459,0.91,30.121,32.817,6.4099,1.6488,2.2274,3.6721,21.302,6.2994,21079.0,5.492000000000001,,2456675,Fri,1.0,2.8055,45.126000000000005,0.00069109,3.0703,147.92,3.3438,33.551,3.7497,85.23299999999999,0.049975,1.2745,22.226999999999997,176.81,10.8525,1062.1,122.76,0.65287,130.71,597.5,2456675,Fri,61.544,12045.0,0.58108,3.4908,1428.6,106.417,104.291,0.70731,0.28252,1506.2,29.763,3.2965,0.31674,13.27,8.2787,1.2109999999999999,6.1579,0.0092208,0.0106428,105.29299999999999,2456675,Fri,20.264,5.5053,1.6259,2.6702,6.9606,11.544,0.73782,1.8872,4.3869,4.8398,483.93,88.04,1.443,2.3849,0.0008,251.41,20.016,7.7563,221.97,116.1,2456675,Fri,78.56,6.8038,1.13915,10.1526,1.0,0.3769,2.0,29.763,1.0,2.3562,0.6087100000000001,1.4434,1.0961,540.22,6.0491,1964.3,5.6268,0.43182,2456675.0,Fri,0.0008,0.049975,0.00069109
3774,2456678,1/20/2014,Mon,6.4826,0.90948,30.124000000000002,32.811,6.4105,1.6502,2.2445,3.678,21.324,6.3,21081.0,5.492000000000001,,2456678,Mon,1.0,2.8093,45.148,0.00068027,3.0654,147.82,3.3451,33.792,3.7554,85.241,0.049285,1.2758,22.213,176.7,10.8427,1064.3,122.68,0.65271,130.73,597.5,2456678,Mon,61.619,12046.1,0.5807,3.4922,1427.7,106.427,104.20200000000001,0.7084699999999999,0.28349,1504.2,29.744,3.3168,0.31654,13.241,8.2795,1.2103,6.1793,0.0092584,,105.505,2456678,Mon,20.308,5.502999999999999,1.6249,2.6698,6.9615,11.537,0.73734,1.8952,4.3839999999999995,4.8366,483.76,87.978,1.4421,2.3997,0.00079634,251.25,20.011,7.756,222.62,116.1,2456678,Mon,78.392,6.8299,1.13631,10.146,1.0,0.37742,2.0,29.744,1.0,2.3338,0.609,1.4427,1.0962,540.8,6.053,1964.5,5.6273,0.43154,2456678.0,Mon,0.00079634,0.049285,0.00068027
3775,2456679,1/21/2014,Tue,6.4885,0.90933,30.234,32.9,6.4089,1.6455,2.2553,3.6741,21.301,6.2985,21100.0,5.5317,,2456679,Tue,1.0,2.8083,45.433,0.00069252,3.0743,147.85,3.3441,33.927,3.7517,85.319,0.049925,1.2785,22.217,176.73,10.8634,1065.2,122.7,0.65252,130.81,597.5,2456679,Tue,61.88399999999999,12191.1,0.5808,3.4943,1427.9,106.421,104.198,0.7076899999999999,0.28308,1505.8,29.749000000000002,3.3238,0.31659,13.298,8.2683,1.2025,6.1744,0.00916,0.010580899999999999,105.5,2456679,Tue,20.33,5.5025,1.6252,2.6702,6.9609,11.539000000000001,0.73746,1.8921,4.3848,4.8374,483.77,87.98700000000001,1.4424,2.4077,0.00080775,251.29,20.0,7.757000000000001,223.28,115.8,2456679,Tue,78.44800000000001,6.8876,1.1364,10.1477,1.0,0.3771,2.0,29.749000000000002,1.0,2.3626,0.60719,1.4432,1.0972,544.25,6.0518,1987.7,5.6324,0.43162,2456679.0,Tue,0.00080775,0.049925,0.00069252
3776,2456680,1/22/2014,Wed,6.4769,0.91155,30.243000000000002,32.924,6.4094,1.6433,2.2604,3.6668,21.29,6.2999,21287.0,5.5237,,2456680,Wed,1.0,2.8065,45.365,0.00068587,3.0722,148.0,3.3431,33.954,3.7439999999999998,85.34299999999999,0.050327,1.2794,22.24,176.91,10.884,1067.4,122.83,0.65236,130.79,597.5,2456680,Wed,61.803000000000004,12163.7,0.5814,3.4929,1429.4,106.741,104.32600000000001,0.70589,0.28252,1505.5,29.78,3.323,0.31692,13.318,8.2728,1.2041,6.1563,0.009116599999999999,0.0103788,105.419,2456680,Wed,20.299,5.5097,1.6268,2.6698,6.9644,11.550999999999998,0.73823,1.8892,4.3893,4.8425,484.21,88.059,1.4438,2.4053,0.0008058,251.55,19.969,7.7583,223.26,115.83,2456680,Wed,78.343,6.9311,1.13145,10.1582,1.0,0.37635,2.0,29.78,1.0,2.3733,0.60354,1.443,1.1069,543.13,6.0519,1987.3,5.6359,0.43206999999999995,2456680.0,Wed,0.0008058,0.050327,0.00068587
3777,2456681,1/23/2014,Thu,6.4298,0.9002700000000001,30.212,32.88,6.4113,1.6241,2.293,3.6827,21.419,6.2988,21000.0,5.522,,2456681,Thu,1.0,2.8106,45.336000000000006,0.00068776,3.0569,146.56,3.3125,34.152,3.7601,84.382,0.049726,1.2783,22.023000000000003,175.18,10.998,1073.3,121.63,0.64945,130.73,597.5,2456681,Thu,61.937,12230.8,0.5757399999999999,3.4825,1415.5,106.711,103.631,0.70855,0.28324,1504.7,29.49,3.3303,0.31383,13.380999999999998,8.2019,1.2019,6.102,0.009116599999999999,0.0102849,105.398,2456681,Thu,20.083,5.4559,1.611,2.6697,6.9616,11.437999999999999,0.7310300000000001,1.8861,4.3465,4.7953,479.53,87.226,1.4298,2.4075,0.00079177,249.1,19.953,7.7585,222.96,114.78,2456681,Thu,77.98100000000001,7.9899,1.1399,10.0592,1.0,0.37798000000000004,2.0,29.49,1.0,2.39,0.60201,1.4296,1.113,549.09,6.0522,1998.2,5.5873,0.42785,2456681.0,Thu,0.00079177,0.049726,0.00068776
3778,2456682,1/24/2014,Fri,6.4464,0.8949799999999999,30.241,32.844,6.409,1.6244,2.3249,3.6654,21.351999999999997,6.2995,21273.0,5.532,,2456682,Fri,1.0,2.8212,45.448,0.0006929999999999999,3.0677,146.56,3.3169,34.558,3.7427,84.637,0.049529000000000004,1.2791,22.023000000000003,175.18,11.0887,1080.3,121.63,0.6494300000000001,130.65,597.5,2456682,Fri,62.71,12156.0,0.5757399999999999,3.4939999999999998,1415.5,106.67299999999999,102.426,0.70543,0.28160999999999997,1504.2,29.49,3.3339,0.31383,13.456,8.1941,1.2119,6.1524,0.0091625,0.0103455,105.45299999999999,2456682,Fri,20.098,5.4546,1.611,2.67,6.9618,11.437999999999999,0.7310300000000001,1.8922,4.3465,4.7953,479.5,87.24,1.4298,2.4301,0.00078927,249.1,19.945999999999998,7.7642,223.07,114.8,2456682,Fri,77.921,8.0218,1.1478700000000002,10.0592,1.0,0.37611999999999995,2.0,29.49,1.0,2.4006,0.6064,1.4297,1.1062,549.8,6.0481,2000.4,5.5897,0.42785,2456682.0,Fri,0.00078927,0.049529000000000004,0.0006929999999999999
3779,2456685,1/27/2014,Mon,6.4336,0.8957200000000001,30.322,32.931999999999995,6.4113,1.6244,2.2934,3.6676,21.621,6.2985,20940.0,5.5441,,2456685,Mon,1.0,2.8218,45.372,0.00070373,3.0759,146.57,3.3218,34.725,3.7461,84.65299999999999,0.050429,1.2758,22.025,175.2,11.183,1083.8,121.64,0.64893,130.72,597.5,2456685,Mon,63.093,12195.6,0.5757800000000001,3.4943,1415.6,106.712,102.286,0.70682,0.28197,1504.5,29.491999999999997,3.3458,0.31386,13.446,8.2147,1.2152,6.1621,0.0091979,0.010436200000000001,105.695,2456685,Mon,20.112000000000002,5.4562,1.6111,2.6697,6.9623,11.439,0.73109,1.8955,4.3469,4.7957,479.6,87.249,1.4299,2.4602,0.00079334,249.12,19.932000000000002,7.766,223.66,114.79,2456685,Mon,77.929,8.013,1.1448399999999999,10.0601,1.0,0.37632,2.0,29.491999999999997,1.0,2.4194,0.6028899999999999,1.4311,1.1098,549.95,6.047999999999999,1999.6,5.5909,0.42788999999999994,2456685.0,Mon,0.00079334,0.050429,0.00070373
3780,2456686,1/28/2014,Tue,6.4291,0.89838,30.326,32.934,6.4106,1.6182,2.2608,3.6715,21.596,6.2983,21034.0,5.5583,,2456686,Tue,1.0,2.8237,45.225,0.00070522,3.077,146.76,3.3198,34.836999999999996,3.7489999999999997,84.969,0.050710000000000005,1.2752,22.053,175.42,11.0595,1079.2,121.8,0.64954,130.83,597.5,2456686,Tue,62.523999999999994,12250.5,0.57652,3.4991,1417.4,106.884,102.84100000000001,0.70678,0.28226999999999997,1504.3,29.53,3.3357,0.31426,13.314,8.2273,1.2112,6.1354,0.0091659,0.010257500000000001,105.369,2456686,Tue,20.119,5.462000000000001,1.6132,2.6702,6.9641,11.454,0.73202,1.8953,4.3524,4.8018,480.1,87.367,1.4317,2.3851,0.0007992000000000001,249.44,19.921,7.7645,222.87,114.82,2456686,Tue,77.904,8.0201,1.14034,10.0729,1.0,0.37673,2.0,29.53,1.0,2.4266,0.60315,1.4316,1.1148,546.74,6.0521,2005.0,5.5964,0.42843000000000003,2456686.0,Tue,0.0007992000000000001,0.050710000000000005,0.00070522
3781,2456687,1/29/2014,Wed,6.4589,0.89492,30.318,32.934,6.4106,1.608,2.2395,3.6655,22.06,6.2983,21034.0,5.562,,2456687,Wed,1.0,2.8251,45.354,0.00070621,3.0872,146.75,3.3149,35.09,3.7424,84.77600000000001,0.050813,1.2757,22.052,175.41,11.1939,1069.9,121.79,0.6493,130.74,597.5,2456687,Wed,62.489,12117.4,0.57648,3.487,1417.3,106.98700000000001,102.181,0.7056399999999999,0.28171999999999997,1503.2,29.528000000000002,3.3377,0.31424,13.343,8.2091,1.2081,6.1659,0.009188600000000002,0.010273299999999999,105.369,2456687,Wed,20.159000000000002,5.462000000000001,1.6131,2.6702,6.9647,11.453,0.73198,1.893,4.3521,4.8015,480.1,87.367,1.4316,2.3851,0.00079114,249.42,19.904,7.7645,225.39,114.99,2456687,Wed,77.908,8.0144,1.1412799999999999,10.0722,1.0,0.37622,2.0,29.528000000000002,1.0,2.4367,0.60387,1.4329,1.1148,549.16,6.0554,2008.6,5.5964,0.42841,2456687.0,Wed,0.00079114,0.050813,0.00070621
3782,2456688,1/30/2014,Thu,6.5289,0.9043100000000001,30.307,32.982,6.4091,1.6094,2.2463,3.677,21.516,6.3006,21077.0,5.5683,,2456688,Thu,1.0,2.8167,45.282,0.00072046,3.123,147.96,3.3326,34.888000000000005,3.7555,85.536,0.05152,1.2748,22.234,176.86,11.1598,1081.4,122.8,0.65199,130.67,596.9,2456688,Thu,62.548,12275.8,0.58126,3.4931,1429.0,107.105,102.86399999999999,0.70726,0.28300000000000003,1502.3,29.773000000000003,3.3466,0.31684,13.311,8.2626,1.2292,6.2478,0.0091441,0.0101781,105.486,2456688,Thu,20.37,5.5084,1.6264,2.6699,6.9666,11.548,0.7380399999999999,1.8982,4.3882,4.8412,484.22,88.09899999999999,1.4435,2.4101,0.00080483,251.49,19.902,7.7664,228.17,115.93,2456688,Thu,77.86399999999999,8.0194,1.1401299999999999,10.1557,1.0,0.3773,2.0,29.773000000000003,1.0,2.4138,0.60656,1.4421,1.1171,547.87,6.0613,2005.6,5.6562,0.43196,2456688.0,Thu,0.00080483,0.05152,0.00072046
