Date,BTC/USD,LTC/USD,ETH/USD,DASH/USD,ETC/USD,XMR/USD,XRP/USD,BCH/USD
2018-01-21 10-PM,11294,186.25,1022.38,797,29.1,337.72,1.3451154,1720.89
2018-01-21 09-PM,11046.57,183.18,1009,797,29,331,1.300181289,1692
2018-01-21 08-PM,11450,189.28,1046,803,30.32,349,1.36255,1778
2018-01-21 07-PM,11449,189.79,1039.63,810,29.99,343.68,1.3589963,1756
2018-01-21 06-PM,11371,189.4,1041,805.02,29.88,341.88,1.341778,1769
2018-01-21 05-PM,11264.34,186.4,1034.28,797.64,29.7,337.07,1.33482429,1740.27
2018-01-21 04-PM,11500,189,1044.73,820.98,30.24,345.55,1.36275,1752.23
2018-01-21 03-PM,11729.93,192,1080,828,31.1,353.76,1.401726635,1794
2018-01-21 02-PM,11983.22,194.92,1099.45,856.35,31.96,362.6,1.436788078,1840.78
2018-01-21 01-PM,11946,195,1086.53,849.85,31.8,362,1.4227686,1815.4
2018-01-21 12-PM,12134.96,197.85,1105.8,855,32.55,365.83,1.469543656,1861.11
2018-01-21 11-AM,11778.46,191.93,1063,834.7,31.33,355.05,1.391036126,1808
2018-01-21 10-AM,11653.55,190.01,1052.5,829,31,349.25,1.37278819,1763.8
2018-01-21 09-AM,11850.5,194.13,1072.71,852.58,31.61,354.71,1.39480385,1809.23
2018-01-21 08-AM,11899.86,193.06,1073.84,847.54,31.37,354.25,1.395853578,1798.26
2018-01-21 07-AM,11945,193.18,1073,860,31.7,357.88,1.416677,1827
2018-01-21 06-AM,12075,195.49,1083.39,868.97,32.2,359.09,1.42968,1861.55
2018-01-21 05-AM,12205.74,198.86,1100.71,874,32.54,363,1.454924208,1869
2018-01-21 04-AM,12477.17,203.18,1120,895.95,33.58,374.82,1.507242136,1890.75
2018-01-21 03-AM,12544.22,203.95,1125,899.15,33.74,376.4,1.522868308,1940
2018-01-21 02-AM,12487,205.31,1120.49,891.02,33.94,369.69,1.5334036,1943.98
2018-01-21 01-AM,12301,201.43,1104.31,888.42,33.4,370,1.5019521,1910
2018-01-21 12-AM,12750.17,210.69,1148.48,920.5,34.87,383.99,1.566995893,2016.9
2018-01-20 11-PM,12811,211.1,1150.77,929.52,35.03,385.64,1.5565365,2032
2018-01-20 10-PM,12900,211,1156.69,931,35.21,385.99,1.57767,2056.57
2018-01-20 09-PM,12796.61,209.98,1150.75,923.35,34.92,388.8,1.581660996,2059.8
2018-01-20 08-PM,12730,209,1141.42,931.08,34.79,392,1.56579,2060
2018-01-20 07-PM,13039.05,213.89,1155.78,952.63,35.3,398,1.594675815,2057.84
2018-01-20 06-PM,12800,211.7,1147,950.18,34.8,394.66,1.58976,1938.38
2018-01-20 05-PM,12801,209,1148,932.5,34.8,399.72,1.6065255,1905.91
2018-01-20 04-PM,12531,203.56,1126.82,919,33.78,391.07,1.5726405,1877.46
2018-01-20 03-PM,12562,204,1125,910,33.35,397.27,1.538845,1868
2018-01-20 02-PM,12460,202.7,1116,910,32.9,394.01,1.531334,1867.95
2018-01-20 01-PM,12495,202.37,1115.85,900.27,33.37,392.5,1.5456315,1877.34
2018-01-20 12-PM,12331.32,200.35,1100,885.83,32.8,382.46,1.526617416,1873.64
2018-01-20 11-AM,12552.98,203.96,1115.04,899.93,33.3,385.22,1.55656952,1892.51
2018-01-20 10-AM,12480.13,202.88,1110,910,33,397,1.541296055,1881
2018-01-20 09-AM,12750,204.52,1127,904,33.55,379,1.561875,1907.51
2018-01-20 08-AM,12625.24,205.1,1118,903,33.67,375,1.573104904,1895
2018-01-20 07-AM,12420,202.29,1103.62,897.98,33.48,372.4,1.569888,1875.57
2018-01-20 06-AM,12652.04,206,1114,900,33.45,374.77,1.580239796,1883.98
2018-01-20 05-AM,12250,200,1087,894,32.88,366,1.50185,1848
2018-01-20 04-AM,11630,194.86,1056.57,866,32.49,360.7,1.503759,1800.08
2018-01-20 03-AM,11623,193.97,1060,885,32.93,361.53,1.464498,1784.47
2018-01-20 02-AM,11590,194,1049.24,853.01,32.2,365.18,1.489315,1780.2
2018-01-20 01-AM,11519.59,193,1035.09,843,31.8,361.46,1.499850618,1766.68
2018-01-20 12-AM,11410.54,190.9,1025,835,31.28,361.5,1.521024982,1738
2018-01-19 11-PM,11089,186.8,1009.78,812.85,31.05,348.62,1.4837082,1719
2018-01-19 10-PM,11204,188.16,1016.08,825,30.76,343.09,1.5002156,1718.72
2018-01-19 09-PM,11217.32,189,1020.39,827.66,30.5,337.85,1.50312088,1739.15
2018-01-19 08-PM,11123,187.02,1014,816,30.61,329.02,1.4849205,1725
2018-01-19 07-PM,11114.13,188.39,1014.9,824.19,30.5,320.04,1.48929342,1747.79
2018-01-19 06-PM,11155,186.91,1020,816.7,30.9,318.38,1.4847305,1722.06
2018-01-19 05-PM,11530,192,1048.5,840,32.43,326.36,1.547326,1780
2018-01-19 04-PM,11364.81,190,1034.8,829.57,31.6,321,1.544477679,1754.18
2018-01-19 03-PM,11300,191.73,1032.31,816,31.8,316.88,1.55375,1745.28
2018-01-19 02-PM,11551.31,196.17,1057.94,841.23,32.7,329,1.613718007,1790
2018-01-19 01-PM,11670,197,1069,848.89,33.43,334.63,1.640802,1806.83
2018-01-19 12-PM,11525,194.47,1053.24,839,33.2,326.7,1.62272,1805.89
2018-01-19 11-AM,11630,195.5,1058.03,845.15,32.55,331.06,1.642156,1815
2018-01-19 10-AM,11455.46,192.07,1038.23,839.91,31.25,322,1.612928768,1788
2018-01-19 09-AM,11548.11,193.27,1050.36,843.49,31.66,325.55,1.620199833,1801
2018-01-19 08-AM,11050,186.73,1000,802.06,30,312.17,1.53816,1723
2018-01-19 07-AM,11295.06,190.95,1011.66,823.47,30.2,322,1.5813084,1763.4
2018-01-19 06-AM,11187.83,189.29,1008,816.11,30.14,315.84,1.565177417,1741.25
2018-01-19 05-AM,11133.33,188.77,1003,811.24,30.28,313,1.56979953,1754.87
2018-01-19 04-AM,10900.7,184.88,988.95,799.02,29,306.4,1.54353912,1729
2018-01-19 03-AM,10718,182.13,970,793.17,28.67,303.08,1.489802,1687
2018-01-19 02-AM,11200,189.68,1016.28,820,30.42,314.67,1.59488,1804.34
2018-01-19 01-AM,11282.58,193,1030,836.22,30.41,319.62,1.64161539,1746.4
2018-01-19 12-AM,11010,187.88,996,811.86,29.74,306.12,1.5414,1688.43
2018-01-18 11-PM,11078.91,187.62,1006.15,810.54,29.12,313.87,1.5510474,1712.01
2018-01-18 10-PM,11406,193.8,1038,848.01,30.59,323.98,1.6162302,1797.76
2018-01-18 09-PM,11626.22,198.17,1065,861,31.35,337,1.659061594,1841.42
2018-01-18 08-PM,11642.05,199.97,1061.5,855,30.87,329,1.64851428,1839.19
2018-01-18 07-PM,11560,197.88,1051.47,875,30.8,331.19,1.591812,1830
2018-01-18 06-PM,11116.88,191.2,1010,848,30,322,1.490773608,1768.93
2018-01-18 05-PM,11483.38,196,1047.74,856.94,31,329.06,1.6076732,1812
2018-01-18 04-PM,11784.48,203.7,1070.7,876.85,32.21,336.23,1.68518064,1842.83
2018-01-18 03-PM,11789.64,200.42,1068,847.39,31.9,336,1.569201084,1840.45
2018-01-18 02-PM,11506,194.9,1041,838.05,31.26,332.09,1.530298,1820.06
2018-01-18 01-PM,11490.2,192.55,1028.35,818.86,30.35,330.24,1.493726,1820
2018-01-18 12-PM,11456,192,1025.93,814,30.06,332,1.4881344,1795
2018-01-18 11-AM,11211.93,187.35,1000.55,790.89,29.5,324.76,1.42391511,1774
2018-01-18 10-AM,11156,184.5,995.5,791,29.6,320,1.4101184,1763.78
2018-01-18 09-AM,10781.97,176,969.82,755.74,28.47,306.5,1.343433462,1717.49
2018-01-18 08-AM,10527.14,172,942.4,745.55,27.5,296.37,1.283258366,1695
2018-01-18 07-AM,11129,184.87,997.81,791.8,29.4,312.71,1.3989153,1803.05
2018-01-18 06-AM,10900,180,976.99,758.84,28.61,309.7,1.37122,1731.02
2018-01-18 05-AM,10924.7,180.31,974,778.33,28.56,314.04,1.32953599,1742.5
2018-01-18 04-AM,11206.81,186.75,1002,816.39,29.55,324.5,1.401971931,1765
2018-01-18 03-AM,11647.41,194.57,1059.29,851.68,30.86,338.43,1.500186408,1809.62
2018-01-18 02-AM,11418.26,190.41,1044.17,842,29.51,328.5,1.43870076,1785.19
2018-01-18 01-AM,11228.45,187.06,1013.84,799.78,29,323.45,1.30923727,1730.28
2018-01-18 12-AM,11036.12,186.4,1016.26,790.34,28.9,315,1.311091056,1734
2018-01-17 11-PM,10959.36,185.56,979.56,767.78,28.12,310.74,1.21648896,1700
2018-01-17 10-PM,11725.98,194.14,1055,820,29.89,320.44,1.40125461,1770
2018-01-17 09-PM,11023.9,180.54,995,780.3,28.4,299.39,1.1905812,1650.9
2018-01-17 08-PM,10470,170.99,924,756,27.47,284,1.06794,1586.21
2018-01-17 07-PM,9750.86,156,851.85,684.9,24.72,266.5,0.974988491,1490.2
2018-01-17 06-PM,10051.5,163.57,889,681,25.61,274.18,1.0111809,1533.48
2018-01-17 05-PM,10350,168.88,907.21,696,27.5,276.32,1.0557,1578
2018-01-17 04-PM,9507,142.82,790,615.19,23.4,244.97,0.91238679,1423.63
2018-01-17 03-PM,9333.95,143.72,775.52,620.62,22.61,247.53,0.894565768,1381.62
2018-01-17 02-PM,9808.88,157,842,678.98,24.6,273.34,0.991677768,1536
2018-01-17 01-PM,10135,162.57,872,681.3,25.41,282.32,1.027689,1610
2018-01-17 12-PM,9960,160.46,867.65,688.98,25.2,272.73,1.014924,1580
2018-01-17 11-AM,9787.76,159.2,865.99,672,24.52,274.41,0.979754776,1544.18
2018-01-17 10-AM,10301.19,169.66,917.31,721.42,26,297.7,1.057932213,1641.53
2018-01-17 09-AM,10650.13,175,961,748.43,27.3,309.12,1.125718741,1750
2018-01-17 08-AM,10870,177.8,981.99,760,28,317.47,1.160916,1810.24
2018-01-17 07-AM,10932,179.12,989.63,759.65,28.11,318.91,1.142394,1807.91
2018-01-17 06-AM,10934.36,177.01,976.17,744.48,27.2,313.25,1.132799696,1715.24
2018-01-17 05-AM,10922.41,181,975,764.35,27.36,311.4,1.118454784,1679.61
2018-01-17 04-AM,10728.9,178.3,970.37,723.37,26.26,296,1.09542069,1635.64
2018-01-17 03-AM,10778,174.91,964,733.91,25.45,295.73,1.0842668,1650
2018-01-17 02-AM,11014.91,186.22,1015,750.58,27.72,312.64,1.15656555,1770
2018-01-17 01-AM,10847.3,180,983.19,730,26.85,308.5,1.12703447,1716
2018-01-17 12-AM,11102.7,183.14,1022.9,741.16,28.2,308.56,1.14912945,1710.15
2018-01-16 11-PM,11136.86,178,1010.11,707.44,27.93,300,1.080164051,1696.29
2018-01-16 10-PM,10552.5,167.6,930,691.86,25.63,285.87,1.03646655,1655
2018-01-16 09-PM,10934.03,184,993.06,764.1,29.1,310.43,1.143699538,1791.6
2018-01-16 08-PM,11303.33,192.29,1045,776,30.78,324.52,1.227541638,1875.05
2018-01-16 07-PM,11270,188.77,1032.84,771.15,30.18,319,1.2397,1848
2018-01-16 06-PM,11079,186.91,1014.36,787,30.2,317.29,1.1898846,1854
2018-01-16 05-PM,11674.23,197,1090,842,32.5,336.96,1.325025105,1984.3
2018-01-16 04-PM,12009.39,205.38,1124,850.5,33.42,354.01,1.391888301,2024.99
2018-01-16 03-PM,11677.96,198.22,1077.16,817.01,32.18,343.6,1.333623032,1921.93
2018-01-16 02-PM,11500,193.87,1046.04,800,31.06,330,1.2972,1858.55
2018-01-16 01-PM,11725,196.76,1089.19,803.98,33.38,339.71,1.36948,1950
2018-01-16 12-PM,12065,204.99,1138,818.21,34.27,350.88,1.4345285,2001.78
2018-01-16 11-AM,11550,193.04,1029.83,769,31.99,337,1.297065,1904.84
2018-01-16 10-AM,11230.07,184.35,1011,728,30,324,1.20161749,1832.75
2018-01-16 09-AM,11790,201,1088,802.66,32.89,344.05,1.361745,1950.07
2018-01-16 08-AM,12394.64,211,1142.53,862.71,35.2,380,1.436538776,2085.35
2018-01-16 07-AM,13141.58,224.66,1221.43,892.49,37.46,404.59,1.580932074,2267.05
2018-01-16 06-AM,13123.73,224.96,1229.86,910,37.44,408,1.585346584,2274.55
2018-01-16 05-AM,12951.55,223.48,1224.45,903.5,37.38,395.66,1.578793945,2280.79
2018-01-16 04-AM,12865.19,221,1224.68,890,37.24,388.5,1.60814875,2306.86
2018-01-16 03-AM,13150,225,1257,902.94,38,401.92,1.64375,2300
2018-01-16 02-AM,13050.11,225.62,1227.42,872.06,37.36,387.33,1.577758299,2250.02
2018-01-16 01-AM,13200,226.85,1247,898.9,37.97,399,1.55628,2339.3
2018-01-16 12-AM,13580,230.5,1275,929.6,39.9,413,1.655402,2378
2018-01-15 11-PM,13752,234.39,1298.11,951.11,40.63,418.88,1.6791192,2452.55
2018-01-15 10-PM,13867.61,236.69,1311.5,970.98,41.75,422.5,1.757026187,2454
2018-01-15 09-PM,13697.63,235.09,1296.48,962.33,41.16,424.39,1.736859484,2404.91
2018-01-15 08-PM,13829.56,236.34,1310.22,980,42.18,431,1.77018368,2418.29
2018-01-15 07-PM,13906.71,237.95,1311.81,983.99,41.63,420,1.795356261,2445
2018-01-15 06-PM,13899,238.28,1305,997.37,42,418.6,1.7999205,2460.1
2018-01-15 05-PM,14135,240,1313.23,999.96,42.17,421.33,1.80928,2453.54
2018-01-15 04-PM,14051,239.02,1317.1,996,42.2,412.83,1.8027433,2435
2018-01-15 03-PM,14122.22,239.95,1302.86,992,41.73,411.62,1.792109718,2448
2018-01-15 02-PM,14180,241.17,1309.06,1016.99,41.67,420.18,1.795188,2450
2018-01-15 01-PM,14150,241.61,1327.4,1022.11,42.15,420,1.829595,2431.26
2018-01-15 12-PM,13760.68,236,1297.01,1006.62,41.61,416.88,1.794392672,2379.57
2018-01-15 11-AM,13749.36,238.15,1325,1005,42.7,407.63,1.805290968,2438.6
2018-01-15 10-AM,13680,236.22,1317.01,995,41.9,399.13,1.8126,2467.5
2018-01-15 09-AM,13564.54,235.48,1316.77,1003,41.98,399.99,1.802727366,2467.52
2018-01-15 08-AM,13620,236.5,1321.98,1015,42.17,403,1.833252,2506.73
2018-01-15 07-AM,13721.36,239,1336.1,1008.08,42.5,404.9,1.857872144,2527
2018-01-15 06-AM,13580,236.5,1339.4,996.49,42.45,400,1.85367,2505
2018-01-15 05-AM,13603.91,235.7,1329.38,990.58,41.98,397.64,1.825644722,2487.51
2018-01-15 04-AM,13469.25,235.6,1329.93,992.7,41.36,388.96,1.822389525,2487.48
2018-01-15 03-AM,13468.98,235.5,1332.9,985.64,41.49,393.99,1.808884014,2488.35
2018-01-15 02-AM,13553.72,237.1,1326.16,1000.98,41.58,391.18,1.81619848,2503
2018-01-15 01-AM,13712,239.65,1370.95,1000,42.26,394.48,1.8620896,2540
2018-01-15 12-AM,13560,235.11,1348.83,1003.99,42.54,393.64,1.821108,2514.98
2018-01-14 11-PM,13543.04,239.34,1340.53,1006.5,42.5,392,1.839144832,2520
2018-01-14 10-PM,13311,235.7,1308.61,986.63,40.2,388,1.7690319,2472
2018-01-14 09-PM,13460,237.9,1322.64,995,42.2,394,1.807678,2515.43
2018-01-14 08-PM,13268.59,235.6,1308.47,996.63,41.98,389.5,1.789932791,2489.33
2018-01-14 07-PM,13308.85,237,1299.15,993.01,42.48,388.31,1.80201829,2485.5
2018-01-14 06-PM,13320.27,239.49,1301.89,992,41.5,385.89,1.799568477,2485
2018-01-14 05-PM,13146.58,236.2,1282.9,988.9,41.27,380,1.770844326,2480
2018-01-14 04-PM,13089,235.1,1275,990.82,41.5,380.26,1.7696328,2477.79
2018-01-14 03-PM,13480,238.35,1310,1009.94,43.25,390.62,1.8198,2527.3
2018-01-14 02-PM,13520,239.41,1325.29,1032.72,44.71,393.21,1.834664,2540
2018-01-14 01-PM,13121,231.5,1270,994,42.36,382.8,1.771335,2479.03
2018-01-14 12-PM,13440.63,238.59,1313.99,1023.29,45.19,396.59,1.813140987,2551.21
2018-01-14 11-AM,13549.93,238.63,1337.04,1023,46.5,396,1.853630424,2537.1
2018-01-14 10-AM,13521,240.2,1332.08,1029.1,43,402.5,1.865898,2565.99
2018-01-14 09-AM,13669.42,242.8,1350,1040,43.21,406.1,1.885013018,2575
2018-01-14 08-AM,13727,243.82,1339.12,1055,43.12,405,1.8737355,2584
2018-01-14 07-AM,13853.68,245.81,1352.95,1063.96,43.48,407.49,1.89102732,2591.01
2018-01-14 06-AM,13800,246.01,1333.12,1050,42.3,406.27,1.86024,2578.96
2018-01-14 05-AM,13878.44,246.8,1341.61,1061.74,42.62,412.56,1.886079996,2600
2018-01-14 04-AM,14229.42,254.49,1381,1083.32,45.43,425,1.948007598,2687.14
2018-01-14 03-AM,14212.11,258,1375,1090.42,44.5,418.37,1.939953015,2684.92
2018-01-14 02-AM,14338.21,265.2,1389,1102.92,45.3,427,1.955731844,2700
2018-01-14 01-AM,14235,262,1360,1092.74,45.19,420,1.944501,2709.39
2018-01-14 12-AM,14205,258,1382,1090,42.4,413.9,1.9887,2654.43
2018-01-13 11-PM,14335,262,1389.1,1098.7,40.7,419.21,1.989698,2660
2018-01-13 10-PM,14203.73,249.05,1395.53,1109.17,41.3,421.23,1.97431847,2655.1
2018-01-13 09-PM,14191.22,249,1422.47,1080,41.79,417.24,1.962645726,2676.64
2018-01-13 08-PM,14103.47,247.93,1387,1070,40.61,417.18,1.96038233,2684.7
2018-01-13 07-PM,14263.94,248.45,1418.7,1090,39.89,428.41,1.974129296,2706.35
2018-01-13 06-PM,14327.21,246.83,1394,1102,41.06,418.44,1.990049469,2732.96
2018-01-13 05-PM,14219.58,245.21,1362,1090.73,41,411.55,1.950926376,2712.25
2018-01-13 04-PM,14245,242.97,1353,1092,37.15,403.51,1.9871775,2737.05
2018-01-13 03-PM,14406.6,247.56,1353.7,1106.26,37.49,408,2.0097207,2703.01
2018-01-13 02-PM,14530,249.02,1368,1120.2,37.95,413.47,2.025482,2831
2018-01-13 01-PM,14363.43,246.9,1358.02,1092.46,37.52,409.47,2.049661461,2674.01
2018-01-13 12-PM,14250,244.15,1338,1099.09,37,405,2.042025,2627
2018-01-13 11-AM,14214.99,243.41,1338,1100,36.93,412,2.038429566,2645
2018-01-13 10-AM,14201.87,243.86,1320,1094.73,36.34,410.7,2.052170215,2606.1
2018-01-13 09-AM,14221,243.6,1332.5,1104.77,36.52,407.88,2.0606229,2601
2018-01-13 08-AM,14349,245.1,1334.48,1100,36.78,410,2.0705607,2636.4
2018-01-13 07-AM,14150.17,241.4,1311,1078.75,36.6,407.63,2.039039497,2628
2018-01-13 06-AM,14200,240.06,1308.69,1086.59,35.75,407.19,2.04622,2613.01
2018-01-13 05-AM,14070.26,239.83,1288.7,1078.75,35.41,400,2.03315257,2564.13
2018-01-13 04-AM,14130,238.74,1285.01,1078.02,35.89,412,2.064393,2581.9
2018-01-13 03-AM,14100,237.69,1286.82,1080,35.8,412.26,2.07834,2580.01
2018-01-13 02-AM,14120,239,1280.69,1080.07,35.9,407,2.084112,2585.97
2018-01-13 01-AM,14108,240.6,1273.51,1080.16,36.1,407.63,2.0484816,2595
2018-01-13 12-AM,13812.53,233.5,1259.7,1045,35.86,387.24,2.018010633,2595.87
2018-01-12 11-PM,13639.2,232.51,1238.6,1031.99,36.3,371.7,1.9913232,2580
2018-01-12 10-PM,13672.76,233.5,1251.65,1031.11,35.5,371.56,1.951102852,2591
2018-01-12 09-PM,13900,235.1,1260.29,1044.9,34.48,376.65,1.9877,2580
2018-01-12 08-PM,13750,233.56,1258,1040,34.12,378.48,1.9525,2565.62
2018-01-12 07-PM,13460,229.53,1230.51,1032.35,33.4,374.74,1.93151,2512
2018-01-12 06-PM,13587.98,231.02,1231.56,1033.27,33.36,374.4,1.9702571,2536.75
2018-01-12 05-PM,13505.97,231.12,1227.8,1036.08,33.26,372.25,1.97187162,2532.07
2018-01-12 04-PM,13580,232.44,1230,1029.07,33.5,371.8,1.966384,2561.27
2018-01-12 03-PM,13920.7,239.35,1266,1046.5,34.79,378.51,2.03103013,2592
2018-01-12 02-PM,13819,237.1,1266,1047.34,34.57,377.4,2.0479758,2568
2018-01-12 01-PM,14023.89,240.4,1275,1040,34.99,379.19,2.044683162,2565.9
2018-01-12 12-PM,13958.31,238,1227.95,1046.06,33.8,373.6,2.016975795,2541
2018-01-12 11-AM,13943,237.24,1211.02,1036.02,33.76,373,2.0301008,2532.51
2018-01-12 10-AM,13490,228.96,1188.33,1004.01,33.1,362.88,1.96954,2466
2018-01-12 09-AM,13555.01,230.01,1197,1022,32.98,365.78,2.014274486,2495.99
2018-01-12 08-AM,13629.09,231.88,1205,1015.33,32.86,367,2.037548955,2507.4
2018-01-12 07-AM,13745,234.34,1212.58,1022.95,33.5,369,2.045256,2538.15
2018-01-12 06-AM,13581.94,230.58,1208.52,1022.95,33.05,366.94,2.007410732,2532
2018-01-12 05-AM,13716.41,231.97,1204.77,1031.45,33.34,368.33,2.078036115,2537
2018-01-12 04-AM,13630,233,1207.84,1034.59,33.1,364.82,2.084027,2516.6
2018-01-12 03-AM,13425,231.49,1175,1015.67,32.57,360,1.96005,2483.61
2018-01-12 02-AM,13386.6,229.37,1174.53,1000,32.63,355.07,1.95845958,2469.5
2018-01-12 01-AM,13041.06,223.56,1114.88,974.15,31.5,345.04,1.854438732,2404.23
2018-01-12 12-AM,13291.68,226.86,1139.27,993.62,32.62,351.15,1.931281104,2437
2018-01-11 11-PM,13065,224.39,1130,988.1,31.71,352.88,1.844778,2410
2018-01-11 10-PM,13450,229.16,1172.45,1008.79,32.97,363.66,1.967735,2479.89
2018-01-11 09-PM,13440.11,230.11,1183,1019.41,33.3,365,2.009296445,2520
2018-01-11 08-PM,13368.05,228.82,1174.6,1016.41,33.3,362.56,2.038627625,2477.82
2018-01-11 07-PM,13710.8,233.75,1216.36,1032.79,34.35,369,2.0291984,2528.67
2018-01-11 06-PM,13605,233.25,1214.4,1039.89,34.47,370,1.9931325,2568.46
2018-01-11 05-PM,13947.75,236.03,1226.12,1054.07,34.4,376.21,2.05031925,2629
2018-01-11 04-PM,13999.65,237,1222.1,1055.96,34.38,377.44,2.2119447,2599.01
2018-01-11 03-PM,13978,235.67,1200,1044,33.32,379.27,2.0967,2521.26
2018-01-11 02-PM,13690,234,1196.74,1015.1,33.32,363.31,1.68387,2612
2018-01-11 01-PM,13801,236.6,1197.88,1019.99,33.8,371.67,1.7444464,2533.27
2018-01-11 12-PM,13450,229.33,1190.4,995.01,33.17,360.79,1.685285,2450.84
2018-01-11 11-AM,13277.85,226.5,1182.67,997.32,33,360.33,1.682303595,2421
2018-01-11 10-AM,13533.63,229,1224.93,1010.5,33.79,370.79,1.7593719,2463
2018-01-11 09-AM,13754.15,233.68,1238.4,1042,34.2,377.41,1.82930195,2537
2018-01-11 08-AM,13546.5,230.79,1233.7,1025.65,33.9,372.49,1.72446945,2529.46
2018-01-11 07-AM,13254.54,224.52,1186.61,988.55,32,364.7,1.627657512,2450.53
2018-01-11 06-AM,13098.36,222,1142.3,983.95,32.32,357,1.563944184,2369.94
2018-01-11 05-AM,13205.23,226.61,1187,978.65,32.83,350.84,1.666500026,2437
2018-01-11 04-AM,13226.71,226.39,1183.17,1000,32.21,360.39,1.670533473,2435.32
2018-01-11 03-AM,14210.76,240.96,1293.04,1058,36.19,398,1.857346332,2720
2018-01-11 02-AM,14479.94,244.86,1294.81,1073.1,36.37,401.8,1.924384026,2697.49
2018-01-11 01-AM,14640.44,248.15,1329.06,1097.98,37.49,408.86,1.879832496,2793.91
2018-01-11 12-AM,14854,248.58,1246.45,1093.77,36.4,403.44,1.9339908,2840
2018-01-10 11-PM,14490,241.9,1226.94,1081.95,36.23,398.11,1.880802,2828.42
2018-01-10 10-PM,14485.46,245,1265,1080.37,37.06,395.4,1.98450802,2783.48
2018-01-10 09-PM,14449,244.59,1292.91,1076.27,37.42,396.39,1.9607293,2679.01
2018-01-10 08-PM,14337.87,243.9,1301.58,1064,36.77,394,1.928443515,2710
2018-01-10 07-PM,14474.18,245,1283.46,1070.5,36.8,394.7,1.943882374,2659
2018-01-10 06-PM,14540.1,246.62,1321.5,1076.94,37.76,399.15,1.95273543,2697.5
2018-01-10 05-PM,14461,245.74,1313.5,1077.69,37.5,395.56,1.9638038,2610
2018-01-10 04-PM,14378.04,247,1339,1071.96,38.2,398.47,1.978418304,2637
2018-01-10 03-PM,13698,234.8,1307.8,1023.3,36.06,373.62,1.8177246,2579
2018-01-10 02-PM,13836.15,236,1321,1045,36.48,384.82,1.858194945,2450
2018-01-10 01-PM,13806.25,236,1315,1062,36.5,383.42,1.7837675,2420.84
2018-01-10 12-PM,13976.52,238.18,1335.29,1058.55,37.43,388.5,1.902204372,2461.66
2018-01-10 11-AM,13755,234.43,1275,1039.79,36.14,381.36,1.8555495,2341
2018-01-10 10-AM,13675,231.5,1261.9,1036.02,35.3,388.23,1.971935,2319.55
2018-01-10 09-AM,13404.22,229.84,1297.9,1021.25,34.1,365.84,1.690272142,2292
2018-01-10 08-AM,14105.33,240,1322.35,1076.43,35.6,386.28,1.775861047,2412
2018-01-10 07-AM,14219.58,243.5,1357.95,1101.11,36.69,398,1.845701484,2442.81
2018-01-10 06-AM,14130.58,243,1346.3,1089.12,37.5,395,1.90056301,2519
2018-01-10 05-AM,14386.93,241.16,1384,1089,38,395.81,1.946551629,2506.78
2018-01-10 04-AM,14100,238,1346.28,1055.52,37.78,407.25,1.95144,2332
2018-01-10 03-AM,14222.57,243,1295,1070,38.01,413.39,2.066539421,2372
2018-01-10 02-AM,14150,242.95,1260,1063.33,36.13,403.45,2.05175,2358.19
2018-01-10 01-AM,14045,241,1266,1069.24,36.4,400,1.9733225,2326.06
2018-01-10 12-AM,14388.06,244,1276.52,1099.16,37.1,408.03,2.051737356,2354.25
2018-01-09 11-PM,14421.74,244.05,1262,1101.87,36.8,417.38,2.036349688,2330.9
2018-01-09 10-PM,14481.13,247.33,1238.25,1104,36.39,426.84,2.105556302,2362
2018-01-09 09-PM,14749.92,253.74,1235.5,1112.42,36.54,428,2.187413136,2412
2018-01-09 08-PM,14700,249.6,1203,1114.11,35.13,423.84,2.19765,2375.61
2018-01-09 07-PM,14750,252,1202,1116.74,34,429,2.2125,2421.88
2018-01-09 06-PM,14921.63,254.71,1199.9,1100.64,34.32,425,2.262119108,2413
2018-01-09 05-PM,14968,258.84,1209.99,1120.59,33.9,423.6,2.2990848,2433.34
2018-01-09 04-PM,14670,251,1195.5,1097.92,33,422.9,2.270916,2413.75
2018-01-09 03-PM,14510,245.8,1192,1084.32,32.73,420.93,2.27807,2364.59
2018-01-09 02-PM,14125.13,237.01,1128,1037,31.04,415,2.06226898,2312
2018-01-09 01-PM,14700,246.7,1194,1070.08,32.67,431,2.2197,2371
2018-01-09 12-PM,14797,246.81,1213,1073.66,33.12,417.89,2.2950147,2380
2018-01-09 11-AM,14568.71,245,1191,1074.17,32.5,400.8,2.277089373,2364.72
2018-01-09 10-AM,14885.15,251.68,1214.01,1100,33.2,418.18,2.353342215,2437.94
