Date,DASH/BTC,ETC/BTC,ETH/BTC,LTC/BTC,XMR/BTC,XRP/BTC
2018-04-12 07-PM,0.04417,0.001972,0.05985,0.01581,0.02386,0.000074320
2018-04-12 06-PM,0.04413,0.001976,0.06014,0.01578,0.02398,0.000074300
2018-04-12 05-PM,0.04448,0.001972,0.0599,0.01582,0.02399,0.000073490
2018-04-12 04-PM,0.04433,0.001984,0.06097,0.01593,0.02442,0.000074870
2018-04-12 03-PM,0.04414,0.00197,0.06104,0.0159,0.02411,0.000073660
2018-04-12 02-PM,0.04476,0.001988,0.06027,0.01586,0.0239,0.000074390
2018-04-12 01-PM,0.04452,0.001966,0.06012,0.01596,0.02406,0.000072700
2018-04-12 12-PM,0.0434,0.001936,0.05975,0.01598,0.02389,0.000071860
2018-04-12 11-AM,0.04504,0.00205,0.06242,0.01662,0.02461,0.000075160
2018-04-12 10-AM,0.04505,0.002026,0.06191,0.01664,0.02465,0.000074580
2018-04-12 09-AM,0.04502,0.002045,0.06181,0.01676,0.02459,0.000075060
2018-04-12 08-AM,0.04494,0.002045,0.06174,0.01673,0.0245,0.000075000
2018-04-12 07-AM,0.0453,0.002029,0.06143,0.01673,0.02452,0.000075010
2018-04-12 06-AM,0.04516,0.002072,0.06261,0.01679,0.0246,0.000076580
2018-04-12 05-AM,0.04513,0.00209,0.0626,0.01678,0.02471,0.000077870
2018-04-12 04-AM,0.04505,0.002095,0.06284,0.01676,0.02438,0.000078710
2018-04-12 03-AM,0.04498,0.002088,0.06254,0.01686,0.02439,0.000075930
2018-04-12 02-AM,0.04448,0.00208,0.06246,0.01692,0.02432,0.000076690
2018-04-12 01-AM,0.04445,0.002068,0.06247,0.01686,0.02437,0.000076370
2018-04-12 12-AM,0.04435,0.0021,0.06191,0.01706,0.02426,0.000077660
2018-04-11 11-PM,0.044,0.002038,0.06091,0.0166,0.02395,0.000073330
2018-04-11 10-PM,0.04398,0.002031,0.06091,0.01661,0.02395,0.000072450
2018-04-11 09-PM,0.04379,0.002036,0.0609,0.01653,0.02396,0.000072580
2018-04-11 08-PM,0.04391,0.002033,0.06095,0.01653,0.02403,0.000072540
2018-04-11 07-PM,0.04376,0.002032,0.06113,0.01655,0.024,0.000072640
2018-04-11 06-PM,0.04376,0.002022,0.06115,0.01658,0.02386,0.000072120
2018-04-11 05-PM,0.04381,0.002026,0.06078,0.01657,0.0238,0.000071930
2018-04-11 04-PM,0.04379,0.002023,0.0607,0.01659,0.0239,0.000071770
2018-04-11 03-PM,0.04391,0.002026,0.06094,0.01664,0.024,0.000072090
2018-04-11 02-PM,0.04391,0.002018,0.06075,0.01664,0.02414,0.000071950
2018-04-11 01-PM,0.04371,0.002013,0.06073,0.01663,0.02427,0.000071700
2018-04-11 12-PM,0.04395,0.002015,0.06045,0.01666,0.02422,0.000071700
2018-04-11 11-AM,0.04401,0.00202,0.0605,0.01667,0.02426,0.000071640
2018-04-11 10-AM,0.04409,0.002023,0.06091,0.01663,0.02423,0.000071540
2018-04-11 09-AM,0.044,0.002027,0.06078,0.01668,0.02422,0.000071190
2018-04-11 08-AM,0.04405,0.002034,0.06092,0.01667,0.02422,0.000071520
2018-04-11 07-AM,0.04399,0.002004,0.06101,0.01665,0.02425,0.000071710
2018-04-11 06-AM,0.04362,0.002,0.06129,0.01661,0.02413,0.000071510
2018-04-11 05-AM,0.04343,0.001995,0.06081,0.01662,0.02416,0.000071540
2018-04-11 04-AM,0.04342,0.001993,0.06052,0.01659,0.02407,0.000071440
2018-04-11 03-AM,0.04369,0.001992,0.06082,0.01658,0.02411,0.000071350
2018-04-11 02-AM,0.04349,0.001997,0.06085,0.01664,0.0241,0.000071640
2018-04-11 01-AM,0.04369,0.002002,0.061,0.0167,0.02413,0.000071720
2018-04-11 12-AM,0.04398,0.001998,0.06076,0.01673,0.0241,0.000071900
2018-04-10 11-PM,0.04379,0.002009,0.06041,0.01673,0.02422,0.000071930
2018-04-10 10-PM,0.04359,0.001999,0.06042,0.01666,0.02411,0.000071750
2018-04-10 09-PM,0.04368,0.002002,0.06002,0.01669,0.0241,0.000071550
2018-04-10 08-PM,0.04371,0.001994,0.06007,0.01666,0.02403,0.000071680
2018-04-10 07-PM,0.04381,0.00199,0.06,0.01668,0.02413,0.000071680
2018-04-10 06-PM,0.04378,0.001994,0.05991,0.01675,0.02439,0.000071680
2018-04-10 05-PM,0.04344,0.001992,0.05951,0.01671,0.02431,0.000071740
2018-04-10 04-PM,0.0434,0.001996,0.0595,0.01673,0.02439,0.000071800
2018-04-10 03-PM,0.04366,0.001998,0.05914,0.01676,0.02431,0.000071680
2018-04-10 02-PM,0.04424,0.001997,0.05899,0.0168,0.02441,0.000071610
2018-04-10 01-PM,0.04436,0.001992,0.05891,0.01684,0.0243,0.000071710
2018-04-10 12-PM,0.04422,0.001996,0.05873,0.01687,0.02431,0.000071340
2018-04-10 11-AM,0.04435,0.001997,0.05868,0.01683,0.0244,0.000071290
2018-04-10 10-AM,0.04434,0.001997,0.05869,0.01681,0.02449,0.000071400
2018-04-10 09-AM,0.04424,0.002,0.05871,0.01675,0.02443,0.000071430
2018-04-10 08-AM,0.04413,0.001983,0.059,0.01686,0.02447,0.000071630
2018-04-10 07-AM,0.04401,0.001988,0.0591,0.01682,0.0245,0.000071650
2018-04-10 06-AM,0.04435,0.001993,0.0591,0.01676,0.0245,0.000071510
2018-04-10 05-AM,0.04452,0.001994,0.05915,0.01692,0.0245,0.000071600
2018-04-10 04-AM,0.04452,0.001998,0.05899,0.01689,0.02447,0.000071600
2018-04-10 03-AM,0.04452,0.002001,0.05877,0.01692,0.02446,0.000071460
2018-04-10 02-AM,0.0444,0.002003,0.05881,0.01698,0.02454,0.000071690
2018-04-10 01-AM,0.04424,0.00201,0.05881,0.01698,0.02456,0.000071780
2018-04-10 12-AM,0.04411,0.002002,0.05881,0.01696,0.02451,0.000071780
2018-04-09 11-PM,0.04423,0.002006,0.05878,0.01708,0.02459,0.000072160
2018-04-09 10-PM,0.0438,0.002012,0.05883,0.01697,0.02457,0.000071770
2018-04-09 09-PM,0.04395,0.002006,0.05845,0.01702,0.0245,0.000071700
2018-04-09 08-PM,0.04393,0.002,0.0592,0.01694,0.02455,0.000071650
2018-04-09 07-PM,0.0443,0.001996,0.05932,0.01698,0.02458,0.000071510
2018-04-09 06-PM,0.04429,0.001992,0.05911,0.01698,0.02465,0.000071440
2018-04-09 05-PM,0.04456,0.001994,0.05878,0.01699,0.0247,0.000071520
2018-04-09 04-PM,0.04442,0.002003,0.05899,0.01702,0.02463,0.000071300
2018-04-09 03-PM,0.04448,0.001998,0.05837,0.01701,0.02474,0.000071240
2018-04-09 02-PM,0.04448,0.001995,0.0584,0.01698,0.02474,0.000071340
2018-04-09 01-PM,0.04448,0.001998,0.05847,0.01696,0.02472,0.000071010
2018-04-09 12-PM,0.04471,0.002002,0.05866,0.01697,0.02487,0.000071470
2018-04-09 11-AM,0.0449,0.001997,0.05929,0.01686,0.02466,0.000071180
2018-04-09 10-AM,0.04483,0.002001,0.05949,0.01672,0.02495,0.000070970
2018-04-09 09-AM,0.04487,0.002007,0.06,0.01682,0.025,0.000071020
2018-04-09 08-AM,0.04494,0.002003,0.0587,0.01701,0.02477,0.000070800
2018-04-09 07-AM,0.04484,0.001994,0.0579,0.017,0.02465,0.000070640
2018-04-09 06-AM,0.04512,0.002002,0.0582,0.01698,0.02468,0.000070900
2018-04-09 05-AM,0.04483,0.002006,0.05778,0.01696,0.02483,0.000070890
2018-04-09 04-AM,0.04489,0.002005,0.05771,0.01711,0.02483,0.000070980
2018-04-09 03-AM,0.04512,0.002023,0.05744,0.01704,0.02485,0.000071290
2018-04-09 02-AM,0.04489,0.00202,0.05788,0.0171,0.02476,0.000070950
2018-04-09 01-AM,0.04491,0.00202,0.05781,0.01692,0.02472,0.000071320
2018-04-09 12-AM,0.04435,0.002012,0.05705,0.01677,0.02465,0.000071120
2018-04-08 11-PM,0.04421,0.002025,0.05702,0.01676,0.02468,0.000070920
2018-04-08 10-PM,0.04385,0.002023,0.05695,0.0168,0.02454,0.000070780
2018-04-08 09-PM,0.0439,0.002019,0.05719,0.01684,0.02459,0.000070990
2018-04-08 08-PM,0.04423,0.002017,0.05707,0.01681,0.02451,0.000070990
2018-04-08 07-PM,0.04478,0.002017,0.05694,0.01676,0.02451,0.000070620
2018-04-08 06-PM,0.04459,0.002019,0.05662,0.01668,0.0246,0.000070640
2018-04-08 05-PM,0.04403,0.002013,0.05686,0.01665,0.02456,0.000070580
2018-04-08 04-PM,0.04365,0.002038,0.05696,0.0167,0.02449,0.000070820
2018-04-08 03-PM,0.04397,0.001992,0.05678,0.01671,0.02454,0.000070500
2018-04-08 02-PM,0.04372,0.001971,0.05675,0.01666,0.02415,0.000070290
2018-04-08 01-PM,0.0434,0.001963,0.0569,0.01669,0.02424,0.000070400
2018-04-08 12-PM,0.04321,0.001967,0.05649,0.01672,0.02426,0.000070390
2018-04-08 11-AM,0.04307,0.001965,0.0562,0.01672,0.02436,0.000070020
2018-04-08 10-AM,0.04321,0.001967,0.05626,0.01672,0.02437,0.000070270
2018-04-08 09-AM,0.04335,0.001968,0.0562,0.01664,0.02435,0.000070030
2018-04-08 08-AM,0.0433,0.001977,0.05613,0.01669,0.02438,0.000070160
2018-04-08 07-AM,0.04338,0.001976,0.05594,0.01672,0.02437,0.000070300
2018-04-08 06-AM,0.04292,0.001946,0.05594,0.01671,0.0243,0.000070130
2018-04-08 05-AM,0.04287,0.001957,0.05584,0.01674,0.02427,0.000070020
2018-04-08 04-AM,0.04301,0.001965,0.05587,0.01674,0.02428,0.000070000
2018-04-08 03-AM,0.04303,0.001965,0.05566,0.01679,0.02438,0.000070120
2018-04-08 02-AM,0.04293,0.001943,0.05568,0.01682,0.02441,0.000070070
2018-04-08 01-AM,0.04302,0.001945,0.05575,0.0168,0.0244,0.000070230
2018-04-08 12-AM,0.04324,0.001951,0.05591,0.01679,0.02455,0.000070220
2018-04-07 11-PM,0.04348,0.001951,0.05578,0.01676,0.02465,0.000070130
2018-04-07 10-PM,0.04352,0.001955,0.05604,0.01679,0.02465,0.000070140
2018-04-07 09-PM,0.04353,0.001955,0.05591,0.01676,0.02435,0.000070200
2018-04-07 08-PM,0.04361,0.001958,0.05576,0.0168,0.02446,0.000070370
2018-04-07 07-PM,0.04347,0.001958,0.05557,0.01691,0.02446,0.000070300
2018-04-07 06-PM,0.04354,0.001951,0.05581,0.01688,0.02443,0.000070140
2018-04-07 05-PM,0.04385,0.001959,0.05578,0.0169,0.02442,0.000070110
2018-04-07 04-PM,0.04388,0.001957,0.05541,0.01693,0.02439,0.000070480
2018-04-07 03-PM,0.04409,0.001966,0.05564,0.01694,0.02444,0.000070360
2018-04-07 02-PM,0.04427,0.001968,0.05554,0.01699,0.0246,0.000070330
2018-04-07 01-PM,0.04397,0.001972,0.05575,0.01711,0.02457,0.000070390
2018-04-07 12-PM,0.0442,0.001963,0.05566,0.01709,0.02468,0.000070370
2018-04-07 11-AM,0.04461,0.001967,0.05557,0.01709,0.02468,0.000070430
2018-04-07 10-AM,0.04413,0.001974,0.05564,0.01708,0.02464,0.000070480
2018-04-07 09-AM,0.04397,0.001968,0.0555,0.01711,0.02458,0.000070970
2018-04-07 08-AM,0.04425,0.001973,0.05557,0.01712,0.02455,0.000071100
2018-04-07 07-AM,0.04431,0.001974,0.05562,0.01716,0.0245,0.000071200
2018-04-07 06-AM,0.04398,0.001972,0.05563,0.01724,0.02449,0.000071080
2018-04-07 05-AM,0.04367,0.001979,0.05552,0.01729,0.0245,0.000071380
2018-04-07 04-AM,0.04407,0.001976,0.05563,0.01725,0.02447,0.000071190
2018-04-07 03-AM,0.04383,0.001973,0.05542,0.01719,0.02443,0.000071380
2018-04-07 02-AM,0.04365,0.00198,0.05538,0.01714,0.02446,0.000071130
2018-04-07 01-AM,0.04306,0.001995,0.05592,0.01707,0.0245,0.000071230
2018-04-07 12-AM,0.04295,0.001987,0.05589,0.0171,0.02442,0.000071400
2018-04-06 11-PM,0.0431,0.001987,0.05589,0.01712,0.02459,0.000071150
2018-04-06 10-PM,0.04325,0.001984,0.05591,0.01713,0.0245,0.000070850
2018-04-06 09-PM,0.043,0.00199,0.05597,0.01716,0.02455,0.000070930
2018-04-06 08-PM,0.043,0.001986,0.05588,0.01708,0.02481,0.000070960
2018-04-06 07-PM,0.0432,0.001985,0.05593,0.01714,0.02484,0.000070700
2018-04-06 06-PM,0.04315,0.001994,0.0559,0.0172,0.0249,0.000070770
2018-04-06 05-PM,0.04309,0.001985,0.05575,0.01723,0.02481,0.000070750
2018-04-06 04-PM,0.04312,0.001985,0.05549,0.01722,0.02484,0.000070700
2018-04-06 03-PM,0.04313,0.001984,0.05555,0.01719,0.02483,0.000070700
2018-04-06 02-PM,0.043,0.00198,0.05561,0.01725,0.02503,0.000070700
2018-04-06 01-PM,0.04343,0.00198,0.05566,0.01728,0.02513,0.000070570
2018-04-06 12-PM,0.04342,0.001995,0.05582,0.0174,0.02519,0.000070400
2018-04-06 11-AM,0.04353,0.002001,0.05577,0.0172,0.02528,0.000070570
2018-04-06 10-AM,0.0436,0.002005,0.05629,0.01724,0.02543,0.000070600
2018-04-06 09-AM,0.04378,0.001998,0.05594,0.01722,0.0256,0.000071020
2018-04-06 08-AM,0.04376,0.001987,0.05551,0.0172,0.02556,0.000070860
2018-04-06 07-AM,0.0437,0.00201,0.05591,0.01734,0.02572,0.000071120
2018-04-06 06-AM,0.04415,0.002006,0.05566,0.01733,0.02577,0.000071460
2018-04-06 05-AM,0.04402,0.002005,0.05556,0.01733,0.02546,0.000071590
2018-04-06 04-AM,0.04422,0.002013,0.05591,0.01744,0.02545,0.000072040
2018-04-06 03-AM,0.04413,0.002021,0.05603,0.0175,0.02541,0.000072030
2018-04-06 02-AM,0.04434,0.00202,0.05596,0.01748,0.02548,0.000071890
2018-04-06 01-AM,0.04413,0.002021,0.05632,0.01751,0.02544,0.000071660
2018-04-06 12-AM,0.04438,0.002018,0.05629,0.01752,0.02544,0.000072200
2018-04-05 11-PM,0.04434,0.002017,0.05616,0.01753,0.02543,0.000072030
2018-04-05 10-PM,0.0443,0.002011,0.05593,0.01754,0.0257,0.000072000
2018-04-05 09-PM,0.04457,0.002011,0.05594,0.01756,0.02564,0.000072760
2018-04-05 08-PM,0.04457,0.002007,0.05558,0.01758,0.02544,0.000071880
2018-04-05 07-PM,0.0443,0.002014,0.05597,0.01766,0.02547,0.000072240
2018-04-05 06-PM,0.04423,0.001991,0.05592,0.01766,0.02548,0.000071890
2018-04-05 05-PM,0.04411,0.001991,0.05591,0.01764,0.02541,0.000071780
2018-04-05 04-PM,0.0449,0.001994,0.05609,0.01759,0.02533,0.000071840
2018-04-05 03-PM,0.04414,0.001979,0.05612,0.01761,0.02546,0.000071800
2018-04-05 02-PM,0.04417,0.001982,0.056,0.01756,0.02516,0.000071370
2018-04-05 01-PM,0.04441,0.001982,0.05632,0.0175,0.02523,0.000071860
2018-04-05 12-PM,0.0446,0.001973,0.056,0.01749,0.02533,0.000071770
2018-04-05 11-AM,0.044,0.00198,0.05595,0.01743,0.02511,0.000071530
2018-04-05 10-AM,0.04404,0.001979,0.0559,0.01746,0.02509,0.000071680
2018-04-05 09-AM,0.04376,0.001978,0.0557,0.01751,0.02495,0.000071220
2018-04-05 08-AM,0.04405,0.001978,0.0559,0.01745,0.02494,0.000071800
2018-04-05 07-AM,0.04457,0.002009,0.05591,0.01746,0.0251,0.000071940
2018-04-05 06-AM,0.04406,0.002002,0.0558,0.01762,0.0249,0.000072480
2018-04-05 05-AM,0.044,0.001993,0.05584,0.01753,0.02488,0.000071930
2018-04-05 04-AM,0.04357,0.002005,0.05596,0.01756,0.02492,0.000072200
2018-04-05 03-AM,0.04348,0.00201,0.05593,0.01726,0.02488,0.000072420
2018-04-05 02-AM,0.0436,0.002002,0.05586,0.0173,0.02491,0.000072500
2018-04-05 01-AM,0.04388,0.002,0.05561,0.01733,0.02486,0.000072320
2018-04-05 12-AM,0.04368,0.001997,0.05574,0.01738,0.02481,0.000072250
2018-04-04 11-PM,0.04394,0.001996,0.05573,0.01738,0.02491,0.000072310
2018-04-04 10-PM,0.04398,0.002003,0.05561,0.01743,0.02486,0.000072600
2018-04-04 09-PM,0.04432,0.002005,0.05587,0.01725,0.02493,0.000072400
2018-04-04 08-PM,0.04405,0.00199,0.05566,0.01745,0.02488,0.000072670
2018-04-04 07-PM,0.04406,0.00199,0.05544,0.01711,0.02498,0.000072390
2018-04-04 06-PM,0.04476,0.002,0.05541,0.01719,0.02504,0.000072000
2018-04-04 05-PM,0.04487,0.002002,0.05509,0.01716,0.02491,0.000072080
2018-04-04 04-PM,0.04471,0.00197,0.05455,0.01714,0.02492,0.000071880
2018-04-04 03-PM,0.04468,0.001982,0.05442,0.01699,0.02493,0.000071330
2018-04-04 02-PM,0.04466,0.001982,0.05449,0.01723,0.02508,0.000071240
2018-04-04 01-PM,0.04468,0.001974,0.05465,0.01713,0.02498,0.000071160
2018-04-04 12-PM,0.04468,0.001982,0.05446,0.01714,0.02498,0.000071390
2018-04-04 11-AM,0.0447,0.00197,0.0526,0.01718,0.02501,0.000071450
2018-04-04 10-AM,0.04511,0.001975,0.05498,0.01717,0.0252,0.000071410
2018-04-04 09-AM,0.04557,0.001987,0.05523,0.01769,0.02539,0.000072050
2018-04-04 08-AM,0.04542,0.00199,0.05517,0.01764,0.02541,0.000072270
2018-04-04 07-AM,0.0457,0.001995,0.05507,0.01763,0.02532,0.000072350
2018-04-04 06-AM,0.04568,0.001993,0.055,0.01765,0.02528,0.000072250
2018-04-04 05-AM,0.04577,0.001984,0.055,0.0176,0.0253,0.000072070
2018-04-04 04-AM,0.04566,0.001999,0.05512,0.01771,0.0253,0.000072330
2018-04-04 03-AM,0.04568,0.002,0.05509,0.01779,0.02519,0.000072600
2018-04-04 02-AM,0.04562,0.002015,0.05529,0.01804,0.0253,0.000073570
2018-04-04 01-AM,0.04561,0.002024,0.05619,0.01816,0.02544,0.000074410
2018-04-04 12-AM,0.04577,0.002028,0.05612,0.01811,0.02544,0.000073740
2018-04-03 11-PM,0.04523,0.002025,0.05589,0.01795,0.02545,0.000072520
2018-04-03 10-PM,0.04568,0.002025,0.05582,0.01794,0.02537,0.000072480
2018-04-03 09-PM,0.0457,0.00203,0.05599,0.01793,0.02527,0.000072200
2018-04-03 08-PM,0.04552,0.002032,0.05545,0.01782,0.02519,0.000071670
2018-04-03 07-PM,0.04559,0.002022,0.05508,0.01812,0.02543,0.000071790
2018-04-03 06-PM,0.04559,0.002023,0.05489,0.01775,0.02523,0.000071160
2018-04-03 05-PM,0.04572,0.002025,0.05473,0.01752,0.02502,0.000071560
2018-04-03 04-PM,0.04572,0.002019,0.05477,0.0172,0.0253,0.000071640
2018-04-03 03-PM,0.04551,0.002029,0.05476,0.01704,0.02532,0.000072480
2018-04-03 02-PM,0.04551,0.002019,0.05479,0.01704,0.02524,0.000072090
2018-04-03 01-PM,0.04531,0.002016,0.05476,0.01693,0.0249,0.000072240
2018-04-03 12-PM,0.04532,0.002014,0.05457,0.01685,0.02518,0.000071750
2018-04-03 11-AM,0.04514,0.00202,0.05446,0.01692,0.02524,0.000072000
2018-04-03 10-AM,0.04526,0.002021,0.05466,0.01687,0.02534,0.000071650
2018-04-03 09-AM,0.04527,0.002019,0.05427,0.01684,0.02537,0.000069720
2018-04-03 08-AM,0.04492,0.002037,0.05421,0.01677,0.02528,0.000069120
2018-04-03 07-AM,0.04482,0.002028,0.05403,0.01676,0.02503,0.000069300
2018-04-03 06-AM,0.04445,0.002034,0.05386,0.01676,0.02503,0.000069060
2018-04-03 05-AM,0.04442,0.001996,0.05388,0.01668,0.0252,0.000069520
2018-04-03 04-AM,0.04478,0.001981,0.05435,0.01675,0.0248,0.000069650
2018-04-03 03-AM,0.04456,0.00198,0.05425,0.01679,0.02504,0.000069870
2018-04-03 02-AM,0.04445,0.00199,0.05418,0.01683,0.02528,0.000070120
2018-04-03 01-AM,0.04417,0.002,0.05435,0.01686,0.0253,0.000070160
2018-04-03 12-AM,0.04422,0.001993,0.05458,0.01688,0.02498,0.000070010
2018-04-02 11-PM,0.04415,0.001998,0.05445,0.01687,0.025,0.000069840
2018-04-02 10-PM,0.04405,0.001983,0.0546,0.01679,0.02505,0.000069590
2018-04-02 09-PM,0.04378,0.001991,0.05456,0.01688,0.02508,0.000069750
2018-04-02 08-PM,0.04413,0.001988,0.05457,0.01694,0.0253,0.000069550
2018-04-02 07-PM,0.04346,0.001999,0.05502,0.01698,0.02542,0.000069900
2018-04-02 06-PM,0.04288,0.00199,0.05502,0.01698,0.02527,0.000069460
2018-04-02 05-PM,0.04318,0.002008,0.05529,0.01709,0.02557,0.000069860
2018-04-02 04-PM,0.04304,0.002009,0.05542,0.01706,0.02558,0.000069830
2018-04-02 03-PM,0.04335,0.002015,0.05573,0.01703,0.02562,0.000070110
2018-04-02 02-PM,0.0427,0.002014,0.05559,0.01705,0.02553,0.000070090
2018-04-02 01-PM,0.04271,0.001996,0.0553,0.01709,0.02523,0.000070150
2018-04-02 12-PM,0.04299,0.002004,0.05551,0.01698,0.02522,0.000070320
2018-04-02 11-AM,0.04263,0.001995,0.05544,0.01704,0.02511,0.000070310
2018-04-02 10-AM,0.04272,0.001988,0.05537,0.01696,0.02508,0.000069480
2018-04-02 09-AM,0.04269,0.001986,0.05551,0.01702,0.02521,0.000069220
2018-04-02 08-AM,0.04272,0.001979,0.055,0.01695,0.02509,0.000069240
2018-04-02 07-AM,0.04255,0.001984,0.05522,0.01708,0.02533,0.000069400
2018-04-02 06-AM,0.04252,0.001998,0.05538,0.01707,0.02547,0.000069640
2018-04-02 05-AM,0.04255,0.001986,0.05503,0.01704,0.02549,0.000069510
2018-04-02 04-AM,0.04244,0.001993,0.05487,0.01701,0.02536,0.000069410
2018-04-02 03-AM,0.04236,0.001991,0.05486,0.01697,0.02531,0.000069400
2018-04-02 02-AM,0.04248,0.001996,0.05492,0.01674,0.02547,0.000069340
2018-04-02 01-AM,0.04206,0.001978,0.0549,0.01668,0.02542,0.000069500
2018-04-02 12-AM,0.04253,0.001988,0.05545,0.01688,0.02559,0.000070190
2018-04-01 11-PM,0.04206,0.001989,0.05539,0.01683,0.02571,0.000070410
2018-04-01 10-PM,0.04452,0.002002,0.05542,0.01693,0.02547,0.000071070
2018-04-01 09-PM,0.0445,0.001996,0.05534,0.01671,0.02546,0.000070940
2018-04-01 08-PM,0.04466,0.002009,0.05552,0.01671,0.02568,0.000070830
2018-04-01 07-PM,0.04489,0.002006,0.05572,0.0168,0.02559,0.000070490
2018-04-01 06-PM,0.04468,0.002004,0.05566,0.01697,0.02552,0.000070710
2018-04-01 05-PM,0.04348,0.002005,0.05511,0.01696,0.0253,0.000071350
2018-04-01 04-PM,0.04399,0.002023,0.0559,0.01706,0.02527,0.000071180
2018-04-01 03-PM,0.04447,0.002016,0.05594,0.0169,0.02534,0.000071140
2018-04-01 02-PM,0.04419,0.002044,0.0561,0.0169,0.02551,0.000070820
2018-04-01 01-PM,0.04326,0.002051,0.05611,0.01684,0.02595,0.000071240
2018-04-01 12-PM,0.04325,0.002046,0.05602,0.01679,0.02567,0.000071070
2018-04-01 11-AM,0.043,0.002046,0.05644,0.01685,0.02552,0.000071280
2018-04-01 10-AM,0.04334,0.002043,0.05649,0.01684,0.02575,0.000071270
2018-04-01 09-AM,0.04341,0.002055,0.05631,0.01678,0.02552,0.000071800
2018-04-01 08-AM,0.04376,0.002058,0.05612,0.01678,0.02543,0.000071900
2018-04-01 07-AM,0.04392,0.00205,0.05647,0.01667,0.02562,0.000071900
2018-04-01 06-AM,0.0438,0.002046,0.0569,0.01666,0.02583,0.000071970
2018-04-01 05-AM,0.0438,0.002047,0.05677,0.0168,0.02584,0.000072000
2018-04-01 04-AM,0.04384,0.002048,0.05679,0.01677,0.02586,0.000071690
2018-04-01 03-AM,0.04406,0.00205,0.05684,0.01677,0.02581,0.000072040
2018-04-01 02-AM,0.04397,0.00205,0.05669,0.01677,0.02575,0.000071910
2018-04-01 01-AM,0.04393,0.002062,0.0566,0.01673,0.02572,0.000072020
2018-04-01 12-AM,0.044,0.002066,0.05686,0.01676,0.02563,0.000072370
2018-03-31 11-PM,0.04373,0.002061,0.05685,0.01675,0.02574,0.000072040
2018-03-31 10-PM,0.04424,0.00207,0.0569,0.01685,0.0257,0.000072240
2018-03-31 09-PM,0.04452,0.002066,0.05692,0.017,0.02554,0.000072210
2018-03-31 08-PM,0.0448,0.002054,0.05641,0.01696,0.02524,0.000071560
2018-03-31 07-PM,0.04503,0.002053,0.05677,0.01701,0.02535,0.000071850
2018-03-31 06-PM,0.045,0.00205,0.05681,0.01698,0.02541,0.000071870
2018-03-31 05-PM,0.04541,0.00205,0.05695,0.01694,0.02533,0.000072160
2018-03-31 04-PM,0.04573,0.002045,0.05697,0.01703,0.02547,0.000072110
2018-03-31 03-PM,0.04564,0.002052,0.05703,0.01708,0.02527,0.000071660
2018-03-31 02-PM,0.04576,0.002042,0.05664,0.01694,0.02522,0.000071600
2018-03-31 01-PM,0.04576,0.002052,0.05667,0.01691,0.02522,0.000071670
2018-03-31 12-PM,0.04579,0.00205,0.05679,0.01695,0.02508,0.000071690
2018-03-31 11-AM,0.04575,0.002063,0.05703,0.01699,0.0252,0.000071770
2018-03-31 10-AM,0.04588,0.002078,0.05735,0.01717,0.02516,0.000072230
2018-03-31 09-AM,0.04595,0.002092,0.05734,0.01718,0.02499,0.000072260
2018-03-31 08-AM,0.04608,0.002088,0.0576,0.01721,0.02502,0.000072710
2018-03-31 07-AM,0.0459,0.002095,0.05743,0.0172,0.02503,0.000072240
2018-03-31 06-AM,0.04609,0.002094,0.05778,0.01723,0.02522,0.000072510
2018-03-31 05-AM,0.04592,0.002087,0.05844,0.01724,0.025,0.000072900
2018-03-31 04-AM,0.04613,0.002091,0.05826,0.0173,0.02513,0.000072800
2018-03-31 03-AM,0.04652,0.0021,0.05862,0.01741,0.02495,0.000073080
2018-03-31 02-AM,0.04608,0.00209,0.05838,0.01742,0.02503,0.000073400
2018-03-31 01-AM,0.04558,0.00209,0.05765,0.01728,0.02511,0.000073260
2018-03-31 12-AM,0.0452,0.002093,0.05757,0.0173,0.02509,0.000072880
2018-03-30 11-PM,0.04537,0.002072,0.057,0.0172,0.02501,0.000072370
2018-03-30 10-PM,0.0453,0.002091,0.05709,0.01728,0.02509,0.000072690
2018-03-30 09-PM,0.0454,0.002082,0.05627,0.01706,0.02514,0.000072170
2018-03-30 08-PM,0.04556,0.002087,0.05592,0.01694,0.02472,0.000072350
2018-03-30 07-PM,0.04555,0.002088,0.05609,0.0171,0.02482,0.000072230
2018-03-30 06-PM,0.04545,0.00209,0.05604,0.01707,0.0249,0.000071830
2018-03-30 05-PM,0.04565,0.002114,0.05607,0.01708,0.02495,0.000071650
2018-03-30 04-PM,0.046,0.00211,0.05603,0.01703,0.02497,0.000071450
2018-03-30 03-PM,0.0463,0.0021,0.05527,0.01712,0.0251,0.000071410
2018-03-30 02-PM,0.04608,0.002081,0.05645,0.01716,0.02503,0.000071410
2018-03-30 01-PM,0.04643,0.002056,0.056,0.01705,0.0248,0.000071750
2018-03-30 12-PM,0.0467,0.002055,0.05575,0.01694,0.02423,0.000071690
2018-03-30 11-AM,0.04662,0.002064,0.05617,0.01686,0.02491,0.000072030
2018-03-30 10-AM,0.04632,0.002074,0.05606,0.01693,0.02479,0.000072030
2018-03-30 09-AM,0.04617,0.002066,0.05612,0.01708,0.02491,0.000072200
2018-03-30 08-AM,0.04545,0.002071,0.05606,0.01713,0.02488,0.000071780
