Jul.Day,YYYY/MM/DD,Wdy,INR/USD,IDR/USD,IEP/USD,ILS/USD,ITL/USD,JMD/USD,JPY/USD,JOD/USD,KWD/USD,LBP/USD,LUF/USD,MYR/USD,MTL/USD,MXN/USD,MAD/USD,NZD/USD,NOK/USD,XCB/USD,XCT/USD,PKR/USD
2451366,7/6/1999,Tue,43.271,,0.76821,4.0795,1888.7,,121.94,0.70741,0.30651,,39.348,3.7997,0.40938,9.3219,10.0838,1.8886,7.8808,0.054142,0.050556,51.57
2451367,7/7/1999,Wed,43.35,6665.9,0.77053,4.0845,1894.4,37.505,122.09,0.7089,0.30736,1503.8,39.467,3.7994,0.41074,9.3631,10.0962,1.9,7.9117,0.054466,0.05005,51.309
2451368,7/8/1999,Thu,43.418,,0.77212,4.095,1898.3,,122.58,,,,39.549,3.7996,,9.3374,10.1219,1.907,7.9486,0.053362,0.050607,51.406
2451369,7/9/1999,Fri,43.326,6631.1,0.77313,4.0953,1900.8,37.523,122.35,0.70905,0.30752,1504.5,39.601,3.7996,0.41223,9.353,10.0966,1.8986,7.9627,0.05291,0.05015,51.579
2451372,7/12/1999,Mon,43.25,6657.8,0.77686,4.0931,1910,37.696,122.22,0.71034,0.30818,1503.8,39.792,3.7992,0.41017,9.4591,10.1389,1.9059,7.9984,0.052798,0.050201,51.649
2451373,7/13/1999,Tue,43.247,6684.4,0.77373,4.0987,1902.3,37.732,121.42,0.70958,0.30765,1505.3,39.632,3.7993,0.41233,9.4487,10.0988,1.9127,8.0049,0.051308,0.049188,51.818
2451374,7/14/1999,Wed,43.257,6727.3,0.7709,4.0903,1895.3,37.445,120.48,0.7091,0.30754,1501.4,39.487,3.7996,0.41086,9.3361,10.1003,1.9128,7.9865,0.051335,0.050277,51.809
2451375,7/15/1999,Thu,43.256,6664.2,0.77052,4.0837,1894.4,37.581,120.52,0.71914,0.3119,1493.8,39.467,3.7991,0.41688,9.335,10.0707,1.9037,7.9742,0.05291,0.049358,51.778
2451376,7/16/1999,Fri,43.269,6681.4,0.77184,4.0781,1897.6,37.467,121.01,0.70871,0.30718,1502.3,39.534,3.7991,0.41143,9.3527,10.0912,1.9088,7.9699,0.051493,0.048403,51.778
2451379,7/19/1999,Mon,43.197,6635.6,0.77183,4.0765,1897.6,37.294,119.14,0.70952,0.30763,1501.3,39.534,3.7993,0.408,9.3167,10.1125,1.9227,7.9425,0.050633,0.04931,51.81
2451380,7/20/1999,Tue,43.216,6599.8,0.75598,4.0804,1858.6,37.326,118.93,0.70895,0.30638,1502.7,38.722,3.7997,0.40597,9.298,9.9626,1.9165,7.8495,0.051733,0.0516,51.767
2451381,7/21/1999,Wed,43.231,6659.3,0.74818,4.1,1839.5,37.105,118.28,0.70971,0.30671,1486.4,38.323,3.799,0.39279,9.3346,9.9076,1.8942,7.8545,0.053706,0.051177,51.387
2451382,7/22/1999,Thu,43.25,6655.1,0.74941,4.0929,1842.5,37.401,117.29,0.70641,0.30488,1488.1,38.386,3.799,0.40193,9.3731,9.8914,1.8971,7.8665,0.052604,0.050403,51.175
2451383,7/23/1999,Fri,43.269,6909.2,0.75,4.0998,1843.9,37.171,116.5,0.70891,0.30596,1489.1,38.416,3.7991,0.40355,9.3867,9.8917,1.8801,7.8475,0.050787,0.048996,51.31
2451386,7/26/1999,Mon,43.323,6980.4,0.73928,4.1038,1817.6,37.02,116.68,0.70858,0.30532,1497.9,37.867,3.7992,0.39966,9.3952,9.7912,1.8989,7.8187,0.050684,0.048804,51.354
2451387,7/27/1999,Tue,43.333,7014.3,0.74104,4.1187,1821.9,37.973,116.22,0.70923,0.3054,1502.9,37.957,3.7991,0.40063,9.3697,9.8132,1.9094,7.8445,0.051388,0.04902,51.434
2451388,7/28/1999,Wed,43.308,6815.9,0.73983,4.1307,1818.9,37.781,116.14,0.71051,0.30605,1491.7,37.895,3.7994,0.39293,9.3793,9.8437,1.909,7.8698,0.050891,0.04852,51.447
2451389,7/29/1999,Thu,43.333,6815.7,0.73493,4.144,1806.9,37.793,115.2,0.70994,0.30651,1503.3,37.644,3.7995,0.39743,9.4132,9.8049,1.8942,7.8175,0.050075,0.047416,51.31
2451390,7/30/1999,Fri,43.347,6818.5,0.73633,4.1576,1810.3,37.913,114.63,0.709,0.305,1493,37.716,3.799,0.397,9.3968,9.7748,1.8836,7.7805,0.050075,0.048733,51.2
2451394,8/3/1999,Tue,43.344,6867.1,0.73743,4.1491,1813,39.041,115.14,0.70957,0.30475,1503.6,37.772,3.7989,0.39772,9.4529,9.7872,1.8744,7.7475,0.05176,0.049481,51.552
2451395,8/4/1999,Wed,43.388,6896.3,0.73134,4.1734,1798.1,38.817,114.23,0.70513,,1486.3,37.46,3.7997,,9.4392,9.7289,1.8647,7.7216,0.0516,0.048804,51.38
2451396,8/5/1999,Thu,43.407,7018.8,0.72961,4.1769,1793.8,38.803,114,0.70829,0.30399,1501.6,37.372,3.7989,0.3961,9.4889,9.7172,1.8804,7.7036,0.050916,0.048379,51.393
2451397,8/6/1999,Fri,43.462,7030.1,0.73121,4.1737,1797.7,38.901,114.62,0.70829,0.3042,1491.8,37.453,3.7994,0.3966,9.4937,9.7396,1.8899,7.7158,0.050865,0.04787,51.412
2451400,8/9/1999,Mon,43.417,7020.3,0.73523,4.1741,1807.6,38.839,115.36,0.70942,0.30488,1488.1,37.659,3.7995,0.39794,9.4773,9.7731,1.8893,7.728,0.051706,0.047037,51.6
2451401,8/10/1999,Tue,43.415,7307.9,0.73248,4.2064,1800.8,38.799,114.42,0.71042,0.30511,1486.6,37.519,3.7994,0.3983,9.5117,9.7529,1.8961,7.6963,0.049554,0.046926,51.564
2451402,8/11/1999,Wed,43.461,7494.5,0.73852,4.1932,1815.7,38.816,115.11,0.71062,0.3054,1502.1,37.828,3.7989,0.3929,9.4169,9.8008,1.8922,7.7359,0.048591,0.046425,51.635
2451403,8/12/1999,Thu,43.387,7980.9,0.74053,4.1846,1820.6,38.955,115.72,0.71169,0.30488,1502.2,37.931,3.7991,0.39861,9.3495,9.813,1.8872,7.7449,0.049213,0.046685,51.606
2451404,8/13/1999,Fri,43.423,7899,0.74511,4.2052,1831.9,38.995,115.63,0.7111,0.30524,1501.8,38.165,3.7997,0.40095,9.3822,9.8448,1.8851,7.802,0.04852,0.046147,51.273
2451407,8/16/1999,Mon,43.44,7544.2,0.74587,4.188,1833.8,39.071,114.83,0.71054,0.30479,1504.7,38.204,3.7992,0.40026,9.3575,9.8425,1.8972,7.784,0.048356,0.04686,51.685
2451408,8/17/1999,Tue,43.44,7636.7,0.74834,4.1985,1839.8,39.764,114.19,0.71246,0.30571,1502.5,38.331,3.7993,0.39293,9.3411,9.9042,1.9051,7.8114,0.04852,0.046083,51.685
2451409,8/18/1999,Wed,43.464,7312.4,0.74951,4.2011,1842.7,39.791,112.26,0.71126,0.3047,1503.6,38.391,3.7996,0.39217,9.3212,9.8538,1.8748,7.8135,0.048333,0.046425,51.781
2451410,8/19/1999,Thu,43.492,7480.8,0.73991,4.2118,1819.1,38.84,111.12,0.71074,0.30417,1503.2,37.899,3.7993,0.39807,9.3813,9.7934,1.873,7.7383,0.047801,0.045746,51.786
2451411,8/20/1999,Fri,43.534,7409,0.73913,4.2386,1817.2,39.542,111.42,0.71112,0.3041,1501.7,37.859,3.7998,0.40013,9.4028,9.7846,1.8744,7.7455,0.047371,0.046168,51.789
2451414,8/23/1999,Mon,43.512,7488.8,0.74629,4.2091,1834.8,39.585,111.69,0.70991,0.30363,1497.2,38.226,3.7995,0.3918,9.341,9.8259,1.8828,7.8135,0.04771,0.046275,51.712
2451415,8/24/1999,Tue,43.556,7690.9,0.74991,4.2156,1843.7,39.529,111.54,0.71389,0.30592,1501.2,38.411,3.7991,0.40345,9.3132,9.8531,1.8969,7.8556,0.048828,0.046816,51.79
2451416,8/25/1999,Wed,43.498,7494.1,0.75236,4.2533,1849.7,39.372,111.14,0.71076,0.305,1502.8,38.537,3.7996,0.39247,9.3087,9.8935,1.9384,7.9485,0.050736,0.048403,51.779
2451417,8/26/1999,Thu,43.503,7540.3,0.75438,4.2567,1854.7,39.556,111.8,0.71152,0.30532,1502.2,38.64,3.7992,0.39289,9.3329,9.9116,1.9557,7.9926,0.050505,0.047416,51.725
2451418,8/27/1999,Fri,43.473,7510.9,0.75266,4.241,1850.4,39.443,111.68,0.6993,0.30112,1495.3,38.552,3.7993,0.39502,9.3837,9.8939,1.9483,7.9446,0.049213,0.046926,51.806
2451421,8/30/1999,Mon,43.481,7704.6,0.75373,4.2394,1853.1,39.502,111.15,0.71014,0.30463,1507.8,38.607,3.7992,0.40321,9.4058,9.8985,1.9497,7.9483,,0.0456,51.848
2451422,8/31/1999,Tue,43.483,7677.1,0.74432,4.2422,1830,39.392,109.26,0.71281,0.30568,1503.6,38.125,3.7993,0.40172,9.3898,9.8214,1.9346,7.8314,0.047438,0.045147,51.865
2451423,9/1/1999,Wed,43.48,7638.3,0.74419,4.2316,1829.6,39.291,109.32,0.71064,0.30403,1485,38.118,3.7997,0.39173,9.3382,9.8066,1.9441,7.8113,0.047393,0.045893,51.875
2451424,9/2/1999,Thu,43.512,7813.8,0.73668,4.2269,1811.2,39.509,109.23,0.71019,0.30385,1500.4,37.734,3.7991,0.39156,9.3739,9.7342,1.9273,7.7864,0.048403,0.046425,51.81
2451425,9/3/1999,Fri,43.502,7850.2,0.74249,4.234,1825.5,39.401,110.18,0.71109,0.30454,1502.1,38.031,3.7992,0.39225,9.3408,9.8014,1.9301,7.8504,0.048216,0.045454,51.674
2451429,9/7/1999,Tue,43.501,8296.7,0.74426,4.2198,1829.8,39.271,110.95,0.71253,0.30505,1504.7,38.122,3.799,0.40186,9.3513,9.825,1.9,7.8188,0.046062,0.044287,51.603
2451430,9/8/1999,Wed,43.491,8722,0.74362,4.228,1828.2,38.312,111,0.71112,0.30424,1502.1,38.089,3.7992,0.39929,9.3488,9.8049,1.8943,7.7712,0.045537,0.04417,51.646
2451431,9/9/1999,Thu,43.513,8600.6,0.74714,4.2391,1836.9,38.313,107.97,0.71237,0.30437,1502.1,38.269,3.7995,0.40019,9.3512,9.8163,1.8793,7.7747,0.044425,0.043029,51.741
2451432,9/10/1999,Fri,43.492,8204.8,0.75722,4.2343,1861.7,38.333,109,0.71092,0.30435,1502.2,38.786,3.7991,0.40447,9.3165,9.8847,1.8737,7.8782,0.044723,0.042463,51.838
2451435,9/13/1999,Mon,43.491,7877.6,0.75722,4.2375,1861.7,38.323,106.14,0.71154,0.30459,1502.5,38.786,3.7994,0.39284,9.3215,9.899,1.8664,7.8568,0.043516,0.041357,51.815
2451436,9/14/1999,Tue,43.511,7997.2,0.757,4.2409,1861.1,38.486,105.34,0.71057,0.30417,1501.5,38.774,3.7992,0.4054,9.3331,9.884,1.8894,7.885,0.043141,0.041911,51.818
2451437,9/15/1999,Wed,43.522,8106.4,0.75817,4.2287,1864,38.419,103.76,0.71076,0.30396,1506.3,38.834,3.7996,0.40341,9.3027,9.8821,1.9087,7.9068,0.043011,0.041494,51.859
2451438,9/16/1999,Thu,43.54,8062.4,0.75606,4.2377,1858.8,38.374,105.05,0.71071,0.30383,1500.6,38.726,3.7992,0.40438,9.4193,9.8928,1.908,7.8846,0.043365,0.040783,51.753
2451439,9/17/1999,Fri,43.532,,0.7572,4.2405,1861.6,,106.97,0.7124,0.30476,,38.785,3.799,0.40374,9.3587,9.8993,1.8992,7.8993,0.043611,0.040453,51.792
2451442,9/20/1999,Mon,43.538,8303.4,0.75661,4.239,1860.2,38.518,106.4,0.71134,0.3041,1506.2,38.755,3.7991,0.40504,9.3253,9.893,1.916,7.8628,0.043764,0.041118,51.822
2451443,9/21/1999,Tue,43.556,8253.8,0.75279,4.2463,1850.8,38.42,104.86,0.70917,0.30308,1502.4,38.559,3.7992,0.40021,9.2942,9.8409,1.9016,7.8267,0.044092,0.04085,51.82
2451444,9/22/1999,Wed,43.554,8411.1,0.74982,4.2594,1843.5,38.397,103.98,0.71004,0.30305,1485.5,38.407,3.7997,0.4015,9.2865,9.8339,1.9058,7.8179,0.044464,0.04122,51.807
2451445,9/23/1999,Thu,43.532,8806.7,0.7561,4.2701,1858.9,38.642,104.19,0.71216,0.30415,1507.4,38.728,3.7994,0.4004,9.3079,9.8814,1.9197,7.8432,0.042717,0.040388,51.819
2451446,9/24/1999,Fri,43.533,8596.7,0.75229,4.2887,1849.5,38.554,104.14,0.71187,0.30383,1500.2,38.533,3.7989,0.40224,9.3621,9.8503,1.9293,7.8425,0.042265,0.040306,51.778
2451449,9/27/1999,Mon,43.53,8414.9,0.75493,4.2795,1856,38.456,106.08,0.71221,0.30428,1503.8,38.668,3.7998,0.40193,9.3179,9.8811,1.9369,7.8679,0.042373,0.040601,51.788
2451450,9/28/1999,Tue,43.567,8440.5,0.74914,4.2753,1841.8,38.925,106.11,0.71246,0.30428,1503,38.372,3.7994,0.39285,9.3566,9.8407,1.9493,7.793,0.043029,0.040783,51.815
2451451,9/29/1999,Wed,43.588,8435.8,0.74185,4.2773,1823.9,38.951,106.76,0.71042,0.30311,1504,37.998,3.7998,0.39153,9.3587,9.8037,1.9305,7.7568,0.042626,0.040502,51.812
2451452,9/30/1999,Thu,43.568,8393.1,0.74004,4.2832,1819.4,39.894,106.83,0.71217,0.30401,1505.6,37.906,3.7994,0.39654,9.3511,9.7545,1.9334,7.745,0.043516,0.04075,51.779
2451453,10/1/1999,Fri,43.624,7926.9,0.73486,4.2663,1806.7,39.684,105.09,0.70966,0.30244,1497.6,37.64,3.7995,0.39464,9.4017,9.7246,1.9355,7.6923,0.043516,0.0408,51.787
2451456,10/4/1999,Mon,43.627,7760.2,0.73575,4.2702,1808.9,39.693,106.35,0.71213,0.30337,1498,37.686,3.7989,0.39495,9.446,9.7209,1.913,7.6913,0.042918,0.042176,51.845
2451457,10/5/1999,Tue,43.63,7750.4,0.7366,4.4503,1811,39.862,106.96,0.71019,0.30254,1503.3,37.73,3.7997,0.39447,9.4748,9.7452,1.9098,7.6971,0.04417,0.04279,51.839
2451458,10/6/1999,Wed,43.592,7797.9,0.73584,4.2607,1809.1,40.064,107.58,0.71174,0.3032,1503.4,37.69,3.7991,0.39573,9.432,9.7189,1.9157,7.722,0.043346,0.043029,51.816
2451459,10/7/1999,Thu,43.555,7807.6,0.73454,4.2622,1805.9,39.789,107.63,0.71099,0.30328,1502.5,37.624,3.7998,0.39541,9.4617,9.7373,1.927,7.7112,0.044783,0.044524,51.843
2451460,10/8/1999,Fri,43.459,7796.9,0.74067,4.2679,1821,39.836,107.33,0.71181,0.30387,1504.3,37.938,3.7992,0.39822,9.4772,9.7467,1.9429,7.8056,0.048123,0.048054,51.836
2451464,10/12/1999,Tue,43.459,7794.6,0.73351,4.263,1803.4,39.723,106.27,0.71116,0.30306,1500,37.571,3.7996,0.39391,9.4673,9.7296,1.9309,7.7104,0.045683,0.043611,51.864
2451465,10/13/1999,Wed,43.462,8107.2,0.73188,4.2686,1799.4,39.738,107.41,0.71057,0.30292,1500.5,37.488,3.7989,0.39336,9.5193,9.7064,1.9546,7.7226,0.044924,0.043611,51.863
2451466,10/14/1999,Thu,43.445,,0.72902,4.2657,1792.3,,106.92,0.71227,0.30323,,37.341,3.7997,0.39433,9.6415,9.692,1.9566,7.7022,0.044883,0.044524,51.869
2451467,10/15/1999,Fri,43.465,8115.2,0.72333,4.2776,1778.3,39.602,105.41,0.71088,0.30224,1499.2,37.05,3.7994,0.39086,9.7199,9.6129,1.9558,7.6675,0.046189,0.04384,52.388
2451470,10/18/1999,Mon,43.418,8168.2,0.72491,4.2748,1782.2,39.861,104.91,0.71119,0.30238,,37.131,3.799,0.39161,9.7261,9.6321,1.968,7.7057,0.044924,0.044563,51.888
2451471,10/19/1999,Tue,43.362,8145.8,0.727,4.2704,1787.4,39.751,105.51,0.71181,0.30285,1504.8,37.238,3.7992,0.39225,9.668,9.6617,1.9595,7.7044,0.046318,0.044723,51.89
2451472,10/20/1999,Wed,43.408,7412.7,0.73164,4.2699,1798.8,39.467,106.14,0.71346,0.30354,1501.6,37.476,3.7996,0.39559,9.6142,9.6892,1.9475,7.7212,0.047574,0.045025,51.869
2451473,10/21/1999,Thu,43.418,6837,0.72868,4.2731,1791.5,39.443,105.99,0.71244,0.30321,1500.7,37.324,3.7996,0.3935,9.6422,9.6547,1.9428,7.7058,0.046125,0.043975,51.865
2451474,10/22/1999,Fri,43.398,6766.6,0.73751,4.2807,1813.2,39.458,105.76,0.71107,0.30272,1501.3,37.776,3.7993,0.39586,9.587,9.7196,1.9383,7.7583,0.044683,0.042589,51.84
2451477,10/25/1999,Mon,43.397,6900.7,0.73824,4.2693,1815,39.454,105.3,0.71231,0.30327,1501.2,37.813,3.7995,0.39662,9.6353,9.7436,1.9405,7.7508,0.044543,0.043066,51.835
2451478,10/26/1999,Tue,43.388,6783,0.74455,4.2683,1830.5,39.405,104.79,0.71015,0.30262,1501.2,38.137,3.7998,0.39744,9.6289,9.7956,1.9449,7.7888,0.045167,0.043159,51.788
2451479,10/27/1999,Wed,43.428,6778.2,0.74771,4.2721,1838.3,39.6,104.25,0.71116,0.30296,1501,38.299,3.7998,0.40011,9.6516,9.8257,1.9685,7.8073,0.045086,0.044033,51.756
2451480,10/28/1999,Thu,43.402,6900.7,0.74871,4.2611,1840.7,39.404,105.16,0.71135,0.30334,1486.2,38.35,3.7992,0.40032,9.6411,9.8343,1.9585,7.835,0.047125,0.046318,51.783
2451481,10/29/1999,Fri,43.403,6832.6,0.7487,4.2476,1840.7,39.725,104.24,0.71124,0.30354,1501.9,38.349,3.7982,0.39969,9.6133,9.8317,1.9705,7.8496,0.047371,0.045893,51.897
2451484,11/1/1999,Mon,43.402,6732,0.75041,4.2461,1844.9,39.712,104.21,0.70997,0.30361,1501.5,38.437,3.799,0.40025,9.6219,9.8544,1.9674,7.8814,0.046904,0.044563,51.902
2451485,11/2/1999,Tue,43.388,6669.2,0.74954,4.235,1842.8,39.803,104.16,0.71066,0.30316,1501.1,38.392,3.799,0.39981,9.5806,9.8438,1.9619,7.8624,0.045496,0.044464,51.898
2451486,11/3/1999,Wed,43.388,6726.8,0.751,4.2301,1846.4,39.811,104.98,0.71139,0.30357,1501.4,38.467,3.799,0.40052,9.5432,9.8504,1.9528,7.8878,0.044683,0.044267,51.898
2451487,11/4/1999,Thu,43.379,6746.6,0.75445,4.2265,1854.9,39.799,104.49,0.71178,0.30363,1501,38.644,3.799,0.40484,9.4816,9.8713,1.9413,7.897,0.04417,0.043159,51.892
2451488,11/5/1999,Fri,43.384,6810.1,0.75713,4.2207,1861.5,39.848,106.32,0.70819,0.30284,1501.8,38.781,3.7997,0.40156,9.4564,9.9112,1.9513,7.9118,0.04386,0.043611,51.894
2451491,11/8/1999,Mon,43.383,6704.4,0.76003,4.2247,1868.6,39.825,105.8,0.70955,0.30358,1502,38.93,3.7995,0.40278,9.462,9.9022,1.9585,7.925,0.042337,0.042955,51.89
2451492,11/9/1999,Tue,43.385,6851.1,0.75715,4.2181,1861.5,40.019,104.9,0.71033,0.30371,1501.7,38.782,3.7994,0.40332,9.4233,9.8846,1.9627,7.8855,0.040917,0.041305,51.712
2451493,11/10/1999,Wed,43.378,6932.8,0.7541,4.2064,1854,39.814,104.58,0.71135,0.30448,1501.5,38.626,3.7991,0.40267,9.4079,9.8884,1.9551,7.86,0.039339,0.041034,51.901
2451495,11/12/1999,Fri,43.387,6902.1,0.76354,4.216,1877.2,40.3,105.31,0.71051,0.30389,1501,39.109,3.7996,0.40572,9.3819,9.9571,1.9399,7.9311,0.039386,0.040145,51.889
2451498,11/15/1999,Mon,43.382,7044.4,0.76344,4.2415,1877,40.383,104.87,0.71076,0.3041,1504.1,39.104,3.7993,0.40516,9.361,9.9592,1.9193,7.9447,0.038565,0.03951,51.895
2451499,11/16/1999,Tue,43.422,7003.2,0.7632,4.2407,1876.4,40.619,105.79,0.71431,0.30551,1501.7,39.092,3.7998,0.40779,9.4072,9.9418,1.9286,7.947,0.040193,0.038402,51.886
2451500,11/17/1999,Wed,43.389,7055,0.75707,4.2179,1861.3,40.629,105.49,0.71013,0.30373,1502.1,38.778,3.7996,0.40301,9.3525,9.9082,1.9444,7.8808,0.040032,0.037636,51.888
2451501,11/18/1999,Thu,43.378,6972.7,0.76418,4.23,1878.8,40.387,105.86,0.71085,0.30424,1500.5,39.142,3.7996,0.40632,9.3487,9.9592,1.9473,7.935,0.039968,0.038895,51.86
2451502,11/19/1999,Fri,43.379,6975.6,0.76349,4.2336,1877.1,40.104,106.12,0.71129,0.30442,1501.1,39.107,3.7992,0.40617,9.3318,9.968,1.9628,7.943,0.039777,0.03758,51.891
2451505,11/22/1999,Mon,43.39,7025.9,0.76248,4.2371,1874.6,39.656,104.86,0.711,0.3044,1486.2,39.055,3.7998,0.4057,9.3168,9.9578,1.9582,7.9187,0.03867,0.035676,51.874
2451506,11/23/1999,Tue,43.386,7066.4,0.76744,4.2394,1886.8,39.45,104.17,0.70974,0.30366,1501,39.309,3.7995,0.40548,9.3352,9.9437,1.9566,7.9474,0.038971,0.037161,51.866
2451507,11/24/1999,Wed,43.401,7102.4,0.77387,4.2313,1902.6,39.461,104.61,0.71216,0.3048,1499.8,39.638,3.799,0.40977,9.3192,10.0184,1.9585,8.0082,0.038805,0.036738,51.898
2451508,11/25/1999,Thu,43.408,7087.8,0.77221,4.2295,1898.5,39.466,104.37,0.70828,,1501.6,39.553,3.7995,,9.3002,9.9898,1.9473,7.981,0.03855,,38.302
2451509,11/26/1999,Fri,43.399,7206,0.77682,4.236,1909.9,39.654,102.17,0.71031,0.30472,1501.1,39.79,3.7997,0.40989,9.3635,10.0287,1.9558,8.0011,0.038685,0.036738,51.898
2451512,11/29/1999,Mon,43.389,7327.7,0.77953,4.2306,1916.5,39.465,102.42,0.71089,0.30467,1501.6,39.928,3.7991,0.41142,9.3876,10.0532,1.9459,8.0502,0.038956,0.0387,51.893
2451513,11/30/1999,Tue,43.407,7287.7,0.78157,4.2334,1921.5,39.664,101.78,0.71011,0.30423,1501.5,40.033,3.7998,0.41168,9.4229,10.0601,1.9588,8.0437,0.039683,0.040209,51.951
2451514,12/1/1999,Wed,43.359,7272.5,0.78226,4.2313,1923.2,39.665,102.37,0.71045,0.30438,1501.6,40.068,3.7995,0.41187,9.4682,10.0766,1.9596,8.0956,0.041322,0.039984,51.89
2451515,12/2/1999,Thu,43.386,7283.3,0.78555,4.2319,1931.3,39.668,102.7,0.70854,0.30419,1501.7,40.237,3.7995,0.41274,9.517,10.1017,1.969,8.0913,0.039185,0.03864,51.89
2451516,12/3/1999,Fri,43.388,7226.8,0.78629,4.2296,1933.1,39.46,102.57,0.7099,0.30456,1501.4,40.275,3.7994,0.41314,9.4814,10.0894,1.9811,8.0914,0.038212,0.038895,51.898
2451519,12/6/1999,Mon,43.423,7103.6,0.76813,4.212,1888.5,39.475,103.09,0.71074,0.3041,1501.9,39.344,3.7995,0.40784,9.4621,9.9608,1.9764,7.9301,0.037793,0.037495,51.945
2451520,12/7/1999,Tue,43.443,7141.4,0.77038,4.2285,1894,39.458,102.42,0.71011,0.30384,1501.3,39.46,3.7993,0.40608,9.4484,9.9858,1.9721,7.9424,0.038314,0.037936,51.897
2451521,12/8/1999,Wed,43.419,7187.4,0.76744,4.2387,1886.8,39.463,102.94,0.71098,0.30431,1501.5,39.309,3.7989,0.40578,9.4766,9.9616,1.9651,7.9192,0.039293,0.037467,51.887
2451522,12/9/1999,Thu,43.417,7202,0.77479,4.2247,1904.9,39.658,102.57,0.70957,0.30371,1501.3,39.686,3.799,0.40685,9.4246,9.9865,1.9711,7.9892,0.038685,0.038462,51.901
2451523,12/10/1999,Fri,43.441,7201.6,0.77509,4.2213,1905.6,39.459,102.38,0.71164,0.3046,1501.3,39.701,3.7993,0.40804,9.4099,10.0088,2.0256,7.9951,0.040225,0.039667,51.888
2451526,12/13/1999,Mon,43.492,7202.1,0.77805,4.2058,1912.9,39.891,103.25,0.71088,0.30436,1499.4,39.852,3.7997,0.40942,9.4122,10.0244,2.0355,8.0065,0.041135,0.039417,51.898
2451527,12/14/1999,Tue,43.512,7186.4,0.78223,4.1864,1923.2,39.89,103.49,0.71132,0.30455,1501.4,40.067,3.799,0.41207,9.4095,10.1022,2.0207,8.05,0.040193,0.038655,51.927
2451528,12/15/1999,Wed,43.496,7030.7,0.78239,4.1946,1923.6,39.884,103.58,0.7106,0.30474,1501.1,40.075,3.7992,0.41206,9.3696,10.1035,2.0296,8.0434,0.038941,0.038052,51.915
2451529,12/16/1999,Thu,43.472,7052.3,0.77447,4.1908,1904.1,40.093,103.03,0.7117,0.30522,1501.5,39.669,3.7998,0.41029,9.3576,10.0102,1.9669,7.9876,0.038329,0.037397,51.914
2451530,12/17/1999,Fri,43.484,7202.7,0.78059,4.2001,1919.1,40.095,103.33,0.7104,0.30466,1501.6,39.983,3.7994,0.41144,9.3283,10.0517,1.9733,8,0.038139,0.037369,51.9
2451533,12/20/1999,Mon,43.482,7061.3,0.78222,4.1717,1923.1,40.087,102.69,0.70976,0.3044,1501.3,40.066,3.799,0.40976,9.3356,10.0455,1.9817,8.007,0.038491,0.037665,51.919
2451534,12/21/1999,Tue,43.475,7049.5,0.78002,4.1768,1917.7,39.677,102.04,0.71111,0.30467,1500.9,39.954,3.7991,0.41144,9.317,10.0448,1.9458,8.0011,0.0392,0.037965,51.899
2451535,12/22/1999,Wed,43.478,7032.4,0.78132,4.1756,1920.9,39.693,101.55,0.71,0.3042,1486.5,40.02,3.7995,0.4113,9.3155,10.0511,1.9505,7.9854,0.039936,0.0392,51.898
2451536,12/23/1999,Thu,43.479,7049.9,0.77484,4.1636,1905,39.68,101.69,0.71145,0.30472,1501,39.688,3.7996,0.41024,9.3734,10.0238,1.9373,7.9735,0.039825,0.03867,51.902
2451537,12/24/1999,Fri,43.476,6945.5,0.77729,4.1627,1911,39.654,102.96,0.70355,,1500,39.814,3.7997,,9.4176,10.0424,1.9405,8.0186,,,51.917
2451542,12/29/1999,Wed,43.499,7102.6,0.78394,4.1496,1927.4,41.215,102.02,0.70863,0.30371,1501.5,40.154,3.7996,0.41091,9.5253,10.0603,1.9197,8.046,0.039017,0.037864,51.903
2451543,12/30/1999,Thu,43.477,7056.5,0.78529,4.1598,1930.7,41.238,102.32,0.7099,0.30426,1502.4,40.224,3.7997,0.41224,9.4967,10.0833,1.9154,8.0321,0.040112,0.03882,51.782
2451544,12/31/1999,Fri,43.499,7050.2,0.78258,4.1498,1924,41.201,102.14,0.70956,0.30411,1501,40.084,3.7992,0.41204,9.4767,10.0719,1.9139,8.005,,,51.805
2451548,1/4/2000,Tue,43.473,7037.9,0.76379,4.1427,1877.8,41.296,103.05,0.70995,0.30368,1502.7,39.122,3.7991,0.40497,9.4531,9.9113,1.9242,7.9344,0.041754,0.039124,51.839
2451549,1/5/2000,Wed,43.491,7049.4,0.76225,4.1561,1874,40.986,103.74,0.71098,0.30412,1485.9,39.043,3.7992,0.40506,9.5355,9.9336,1.9304,7.948,0.042159,0.040568,51.832
2451550,1/6/2000,Thu,43.495,7126.2,0.76285,4.156,1875.5,40.747,105.21,0.70412,,1501.2,39.074,3.7995,,9.5673,9.9325,1.9412,7.9363,0.042463,0.040339,51.873
2451551,1/7/2000,Fri,43.478,7154.5,0.76508,4.1454,1881,40.767,105.19,0.71185,0.30469,1502,39.188,3.7991,0.40616,9.5176,9.9659,1.9358,7.9738,0.042827,0.040339,51.902
2451554,1/10/2000,Mon,43.475,7068.4,0.76821,4.113,1888.7,40.97,105.31,0.71058,0.30395,1501.7,39.348,3.7996,0.40633,9.4387,9.9822,1.9339,8.011,0.043917,0.040469,51.848
