,Date,BCHBTC_d,DASHBTC,ETCBTC,ETHBTC,GASBTC_e,GNOBTC_e,LSKBTC,LTCBTC,NXTBTC,OMGBTC_e,POTBTC,REPBTC_e,XEMBTC,XMRBTC,XRPBTC,ZECBTC_e,ZRXBTC_e,USDBTC_d
4144,2017-12-21 02-PM,0.20075112,0.08846,0.002421,0.05019,0.00206582,0.013571376,0.001458,0.01906,7.47E-05,0.001083602,2.24E-05,0.005355273,5.97E-05,0.02744,6.70E-05,0.042771918,3.92E-05,6.34E-05
4145,2017-12-21 03-AM,0.203414111,0.08747,0.002348,0.04808,0.002086191,0.013010448,0.001271,0.01875,7.45E-05,0.001070261,2.04E-05,0.005663824,5.70E-05,0.02746,5.32E-05,0.039800624,3.49E-05,5.91E-05
4146,2017-12-21 03-PM,0.191780822,0.086,0.002352,0.05004,0.0020016,0.01291032,0.0014,0.01886,7.09E-05,0.001061849,2.00E-05,0.00505404,5.75E-05,0.02534,6.10E-05,0.040577436,3.52E-05,6.85E-05
4147,2017-12-21 04-AM,0.20031947,0.08715,0.002355,0.04922,0.002059857,0.013279556,0.001295,0.01873,7.79E-05,0.001099575,2.01E-05,0.005468342,5.73E-05,0.02681,5.13E-05,0.039686086,3.48E-05,5.92E-05
4148,2017-12-21 04-PM,0.198818122,0.08787,0.00239,0.05001,0.002015903,0.01290258,0.001451,0.0189,7.64E-05,0.00105121,2.06E-05,0.005296059,5.86E-05,0.02602,6.40E-05,0.04170834,3.69E-05,6.57E-05
4149,2017-12-21 05-AM,0.203740148,0.08583,0.00242,0.04943,0.002043436,0.013425188,0.001276,0.01892,7.80E-05,0.00107362,2.03E-05,0.005570761,5.79E-05,0.02699,5.48E-05,0.039964155,3.51E-05,5.97E-05
4150,2017-12-21 05-PM,0.197062997,0.08803,0.002397,0.0506,0.00198858,0.01265,0.00148,0.019,7.56E-05,0.001038312,2.14E-05,0.00508024,5.99E-05,0.0258,6.43E-05,0.04089492,3.61E-05,6.63E-05
4151,2017-12-21 06-AM,0.199535,0.08647,0.00247,0.04884,0.002024418,0.013264944,0.001265,0.01899,8.12E-05,0.001068619,2.02E-05,0.005489616,5.80E-05,0.02685,5.27E-05,0.040156248,3.64E-05,5.81E-05
4152,2017-12-21 06-PM,0.198558412,0.08521,0.002418,0.05122,0.002033434,0.01275378,0.001448,0.01921,7.51E-05,0.001094571,2.12E-05,0.005270538,6.03E-05,0.02605,6.80E-05,0.0425126,3.48E-05,6.80E-05
4153,2017-12-21 07-AM,0.192906292,0.08818,0.00245,0.04871,0.002014159,0.013219894,0.001298,0.01883,7.72E-05,0.001072594,2.03E-05,0.005489617,5.74E-05,0.02672,5.27E-05,0.039947071,3.57E-05,5.83E-05
4154,2017-12-21 07-PM,0.196610169,0.0858,0.002399,0.05071,0.001973126,0.012003057,0.001466,0.01922,7.38E-05,0.001073531,2.05E-05,0.005278911,6.14E-05,0.02575,6.77E-05,0.040623781,3.83E-05,6.78E-05
4155,2017-12-21 08-AM,0.20226687,0.09009,0.002417,0.04935,0.002011013,0.01295931,0.001395,0.01879,7.83E-05,0.001066454,2.12E-05,0.00550746,5.77E-05,0.02734,5.33E-05,0.0419475,3.65E-05,5.97E-05
4156,2017-12-21 08-PM,0.196704484,0.08605,0.002406,0.05028,0.001977512,0.012549888,0.001452,0.01945,7.35E-05,0.001086551,2.04E-05,0.005309568,6.15E-05,0.0259,7.06E-05,0.0408525,3.88E-05,6.71E-05
4157,2017-12-21 09-AM,0.202437574,0.09,0.002448,0.04952,0.002050128,0.012984144,0.001492,0.01882,7.90E-05,0.001070127,2.16E-05,0.005585856,5.79E-05,0.02709,5.48E-05,0.042092,3.71E-05,5.95E-05
4158,2017-12-21 09-PM,0.203934426,0.0863,0.002391,0.04992,0.001957363,0.012484992,0.00145,0.01933,7.57E-05,0.001081267,2.07E-05,0.005306496,6.20E-05,0.02637,6.60E-05,0.04133376,3.79E-05,6.56E-05
4159,2017-12-21 10-AM,0.215198735,0.08981,0.002455,0.04999,0.002081584,0.013107378,0.00151,0.01893,7.77E-05,0.001104779,2.20E-05,0.005508898,5.79E-05,0.02774,5.78E-05,0.042601478,3.78E-05,6.03E-05
4160,2017-12-21 10-PM,0.204362412,0.08755,0.002419,0.05054,0.001981168,0.012731026,0.001502,0.01964,7.74E-05,0.00108661,2.09E-05,0.005402726,6.22E-05,0.0269,6.58E-05,0.042034118,3.83E-05,6.59E-05
4161,2017-12-21 11-AM,0.210684783,0.09039,0.002499,0.04994,0.0020805,0.01288452,0.0017,0.01891,7.86E-05,0.001108668,2.21E-05,0.005533352,5.92E-05,0.02778,5.77E-05,0.042419036,3.72E-05,6.04E-05
4162,2017-12-21 11-PM,0.195750997,0.08675,0.002384,0.05046,0.001978032,0.013159968,0.00152,0.01956,7.79E-05,0.001092964,2.07E-05,0.00542445,6.29E-05,0.02672,7.28E-05,0.041044164,3.74E-05,6.54E-05
4163,2017-12-21 12-AM,0.212306451,0.08596,0.002311,0.04813,0.002012797,0.013279067,0.001184,0.01868,6.72E-05,0.00109977,2.05E-05,0.005621584,5.96E-05,0.0275,4.73E-05,0.03980351,3.46E-05,6.00E-05
4164,2017-12-21 12-PM,0.211375511,0.09081,0.002454,0.04989,0.002182687,0.012976389,0.001524,0.0189,8.04E-05,0.001126017,2.15E-05,0.005452977,6.17E-05,0.0274,5.78E-05,0.04365375,3.86E-05,6.01E-05
4165,2017-12-22 01-AM,0.185451757,0.08616,0.002333,0.05099,0.00198912,0.012431362,0.00151,0.01935,7.26E-05,0.001036627,2.12E-05,0.005092881,6.35E-05,0.02572,7.95E-05,0.038930865,3.70E-05,6.97E-05
4166,2017-12-22 01-PM,0.170049505,0.07571,0.002024,0.04731,0.001765136,0.011155698,0.001375,0.0172,8.38E-05,0.000864354,2.07E-05,0.004381379,5.49E-05,0.02251,6.78E-05,0.0350094,3.45E-05,8.25E-05
4167,2017-12-22 02-AM,0.185908629,0.0855,0.002387,0.051,0.00200532,0.0126327,0.001557,0.01887,7.18E-05,0.0010353,2.17E-05,0.0051102,6.44E-05,0.026,8.38E-05,0.0391221,3.62E-05,7.19E-05
4168,2017-12-22 02-PM,0.168510786,0.0749,0.001969,0.04645,0.001694961,0.01060918,0.001376,0.01687,8.58E-05,0.000843532,1.98E-05,0.003915271,5.44E-05,0.02275,6.54E-05,0.03449377,3.40E-05,8.26E-05
4169,2017-12-22 03-AM,0.171268395,0.08143,0.00211,0.0479,0.001928933,0.01149121,0.001464,0.01879,7.23E-05,0.000971891,2.10E-05,0.00473731,6.14E-05,0.02522,7.48E-05,0.0374578,3.33E-05,7.01E-05
4170,2017-12-22 03-PM,0.174900903,0.0825,0.00209,0.04856,0.001723394,0.010576368,0.001447,0.01847,8.60E-05,0.000919241,2.03E-05,0.004235889,5.80E-05,0.02397,7.33E-05,0.03515744,3.34E-05,7.96E-05
4171,2017-12-22 04-AM,0.180944948,0.0832,0.002196,0.04886,0.001939742,0.011560276,0.00156,0.01891,7.28E-05,0.00102606,2.15E-05,0.00517916,6.19E-05,0.02587,7.69E-05,0.039024482,3.47E-05,6.97E-05
4172,2017-12-22 04-PM,0.183956776,0.08315,0.002029,0.04872,0.00172956,0.010703784,0.001448,0.0185,8.70E-05,0.000930552,2.05E-05,0.004511472,5.91E-05,0.02415,7.15E-05,0.034878648,3.44E-05,7.93E-05
4173,2017-12-22 05-AM,0.175609135,0.08224,0.00224,0.04978,0.001951874,0.011693322,0.001537,0.01901,7.26E-05,0.000973697,2.17E-05,0.005047692,6.04E-05,0.02536,7.80E-05,0.0378328,3.48E-05,7.23E-05
4174,2017-12-22 05-PM,0.190194092,0.08427,0.002085,0.04849,0.00179413,0.010541726,0.001458,0.01843,8.62E-05,0.000928099,2.04E-05,0.004497932,6.07E-05,0.02478,7.26E-05,0.03583411,3.34E-05,7.79E-05
4175,2017-12-22 06-AM,0.174504958,0.08024,0.002222,0.04908,0.001924427,0.0115338,0.00161,0.0185,7.03E-05,0.000988962,2.13E-05,0.004884442,6.16E-05,0.02424,7.93E-05,0.036991596,3.44E-05,7.51E-05
4176,2017-12-22 06-PM,0.192376816,0.089,0.002123,0.04824,0.001836014,0.010969776,0.001519,0.01859,8.92E-05,0.000950328,2.05E-05,0.0046431,6.17E-05,0.02476,7.48E-05,0.0376272,3.49E-05,7.49E-05
4177,2017-12-22 07-AM,0.171755836,0.077,0.002077,0.04738,0.00172937,0.010722094,0.00143,0.018,6.52E-05,0.000917751,2.02E-05,0.004454668,6.17E-05,0.02249,7.28E-05,0.03643522,3.39E-05,7.65E-05
4178,2017-12-22 07-PM,0.19460076,0.08755,0.002117,0.04819,0.001842786,0.011334288,0.001462,0.0189,9.05E-05,0.000997533,2.14E-05,0.004554919,6.15E-05,0.0246,7.32E-05,0.037752046,3.51E-05,7.60E-05
4179,2017-12-22 08-AM,0.177186312,0.07876,0.002023,0.04846,0.001700461,0.011422022,0.001478,0.01784,7.10E-05,0.000927524,1.99E-05,0.004690928,5.93E-05,0.02344,7.27E-05,0.037478964,3.30E-05,7.60E-05
4180,2017-12-22 08-PM,0.197879859,0.0856,0.002127,0.0474,0.001889364,0.0111864,0.001443,0.01926,9.38E-05,0.00099066,2.11E-05,0.00475422,5.94E-05,0.0241,7.26E-05,0.038157,3.58E-05,7.07E-05
4181,2017-12-22 09-AM,0.179676921,0.08311,0.002153,0.04887,0.001714848,0.011181456,0.001488,0.01852,7.15E-05,0.00094368,2.04E-05,0.004712045,6.02E-05,0.02479,7.31E-05,0.037688544,3.29E-05,7.42E-05
4182,2017-12-22 09-PM,0.189047759,0.0841,0.002137,0.04781,0.001991765,0.011460057,0.001439,0.01917,9.67E-05,0.000967674,2.09E-05,0.004739405,5.76E-05,0.02435,7.45E-05,0.038157161,3.64E-05,7.37E-05
4183,2017-12-22 10-AM,0.173880913,0.08249,0.002088,0.04818,0.001717135,0.011293392,0.001455,0.01854,8.50E-05,0.000865795,2.02E-05,0.004560237,5.78E-05,0.02395,7.12E-05,0.036770976,3.38E-05,7.21E-05
4184,2017-12-22 10-PM,0.189455185,0.08221,0.002107,0.04724,0.001940619,0.011238396,0.001451,0.01872,9.06E-05,0.0009585,2.12E-05,0.004673926,5.97E-05,0.02422,7.76E-05,0.036993644,3.62E-05,7.03E-05
4185,2017-12-22 11-AM,0.176466276,0.08028,0.002079,0.04807,0.001797818,0.011286836,0.001411,0.01799,8.70E-05,0.00089266,2.01E-05,0.004568573,5.79E-05,0.02365,7.10E-05,0.0355718,3.38E-05,7.33E-05
4186,2017-12-22 11-PM,0.185399628,0.08209,0.002062,0.04773,0.001953589,0.011393151,0.0014,0.01884,8.94E-05,0.000947918,2.07E-05,0.004545328,5.77E-05,0.02395,7.51E-05,0.036355941,3.63E-05,7.55E-05
4187,2017-12-22 12-AM,0.196422861,0.08669,0.002374,0.05083,0.001998636,0.012849824,0.00148,0.01955,7.65E-05,0.001062855,2.12E-05,0.005291403,6.23E-05,0.02611,7.92E-05,0.041345122,3.71E-05,6.69E-05
4188,2017-12-22 12-PM,0.171664168,0.07807,0.002003,0.04782,0.00176934,0.011137278,0.001401,0.0181,8.54E-05,0.000889452,2.24E-05,0.00436214,5.43E-05,0.02321,6.77E-05,0.035865,3.46E-05,7.50E-05
4189,2017-12-23 01-AM,0.18464291,0.0828,0.002113,0.04855,0.001957051,0.011540335,0.001397,0.01888,9.29E-05,0.000950609,2.10E-05,0.004548164,5.94E-05,0.02372,7.59E-05,0.036922275,3.64E-05,7.35E-05
4190,2017-12-23 01-PM,0.212430439,0.08244,0.002077,0.04812,0.001981582,0.011495868,0.001432,0.01924,0.0001133,0.00101052,2.19E-05,0.005187336,6.11E-05,0.0254,7.08E-05,0.038890584,4.21E-05,6.88E-05
4191,2017-12-23 02-AM,0.186391551,0.08183,0.002112,0.04854,0.001943056,0.011537958,0.001403,0.01914,9.58E-05,0.000981964,2.17E-05,0.004615669,5.90E-05,0.0245,7.41E-05,0.037356384,3.64E-05,7.17E-05
4192,2017-12-23 02-PM,0.206099498,0.084,0.002106,0.04807,0.001937702,0.011339713,0.001451,0.01954,0.000124,0.00100947,2.19E-05,0.005282893,6.04E-05,0.02542,7.00E-05,0.039220313,4.52E-05,6.71E-05
4193,2017-12-23 03-AM,0.191872178,0.08503,0.00215,0.04852,0.001942256,0.011533204,0.00141,0.01922,9.25E-05,0.000965548,2.15E-05,0.004836959,6.07E-05,0.02469,7.35E-05,0.038558844,3.66E-05,6.95E-05
4194,2017-12-23 03-PM,0.204692613,0.083,0.002078,0.04794,0.001932461,0.011309046,0.00142,0.01923,0.0001211,0.000973182,2.20E-05,0.00517752,6.14E-05,0.02516,6.90E-05,0.037973274,4.32E-05,6.96E-05
4195,2017-12-23 04-AM,0.190035842,0.08354,0.002125,0.04849,0.001934751,0.01149213,0.001479,0.0192,9.27E-05,0.00099356,2.20E-05,0.005615142,6.06E-05,0.02481,7.25E-05,0.038675624,3.69E-05,7.17E-05
4196,2017-12-23 04-PM,0.210939685,0.08258,0.002052,0.0479,0.001960547,0.01141457,0.001424,0.01934,0.0001347,0.001015001,2.22E-05,0.00516841,6.10E-05,0.0248,6.90E-05,0.03768293,4.47E-05,6.85E-05
4197,2017-12-23 05-AM,0.187004734,0.08258,0.0021,0.0483,0.00192717,0.01148091,0.00143,0.01914,9.30E-05,0.001013334,2.15E-05,0.0052647,5.91E-05,0.02448,7.09E-05,0.03728277,3.61E-05,7.40E-05
4198,2017-12-23 05-PM,0.210214469,0.0827,0.00207,0.04801,0.001965049,0.011407176,0.001431,0.01927,0.0001352,0.001003889,2.23E-05,0.005161075,6.21E-05,0.02521,6.95E-05,0.037769467,4.62E-05,7.01E-05
4199,2017-12-23 06-AM,0.188130931,0.08193,0.002099,0.04867,0.001941933,0.011568859,0.001431,0.01907,9.43E-05,0.000974373,2.17E-05,0.005324498,5.97E-05,0.02457,7.17E-05,0.037247151,3.58E-05,7.34E-05
4200,2017-12-23 06-PM,0.207429967,0.0825,0.002088,0.04799,0.00196759,0.011272851,0.001471,0.01923,0.000133,0.000988594,2.24E-05,0.00513493,6.39E-05,0.0252,7.05E-05,0.038377603,4.55E-05,6.97E-05
4201,2017-12-23 07-AM,0.192292313,0.08255,0.002125,0.0488,0.001997384,0.0115168,0.00142,0.01919,9.64E-05,0.000986736,2.18E-05,0.00545096,5.90E-05,0.02505,7.19E-05,0.03798104,3.63E-05,7.27E-05
4202,2017-12-23 07-PM,0.210737919,0.0829,0.002064,0.0482,0.001918842,0.01129326,0.001446,0.0194,0.0001298,0.001010754,2.28E-05,0.0051574,6.31E-05,0.02503,7.09E-05,0.038078,4.67E-05,6.96E-05
4203,2017-12-23 08-AM,0.195586544,0.08181,0.002119,0.04885,0.001998942,0.0115286,0.001405,0.01915,9.68E-05,0.000993609,2.24E-05,0.005300225,6.07E-05,0.0251,7.20E-05,0.03862081,3.66E-05,7.19E-05
4204,2017-12-23 08-PM,0.208578231,0.0826,0.002068,0.04812,0.001898334,0.011303388,0.001412,0.01935,0.0001332,0.001009558,2.25E-05,0.00510072,6.38E-05,0.02476,6.93E-05,0.037086084,4.80E-05,6.80E-05
4205,2017-12-23 09-AM,0.191829485,0.08154,0.00211,0.04865,0.001990758,0.011564105,0.0014,0.019,0.0001008,0.000997812,2.18E-05,0.005346635,6.02E-05,0.02495,7.17E-05,0.03789835,3.62E-05,7.10E-05
4206,2017-12-23 09-PM,0.20921152,0.0829,0.002069,0.048,0.0018936,0.011352,0.001446,0.01915,0.0001293,0.00101856,2.24E-05,0.005136,6.34E-05,0.02487,6.97E-05,0.0371856,4.75E-05,6.75E-05
4207,2017-12-23 10-AM,0.192449302,0.08121,0.002075,0.04828,0.0019312,0.011476156,0.001423,0.01908,0.0001045,0.00099843,2.31E-05,0.005199756,6.12E-05,0.02507,7.19E-05,0.038624,3.62E-05,6.99E-05
4208,2017-12-23 10-PM,0.209189723,0.083,0.002077,0.04802,0.001892468,0.01135673,0.00143,0.01913,0.0001235,0.001025227,2.19E-05,0.005080516,6.32E-05,0.02489,7.07E-05,0.037397976,4.48E-05,6.95E-05
4209,2017-12-23 11-AM,0.194165536,0.08152,0.0021,0.04816,0.001905691,0.011423552,0.001424,0.01924,0.0001117,0.001045072,2.24E-05,0.005312048,6.27E-05,0.0254,7.19E-05,0.03881696,3.66E-05,6.78E-05
4210,2017-12-23 11-PM,0.208604483,0.08329,0.002045,0.04819,0.001879892,0.011184899,0.001407,0.01925,0.000126,0.001008135,2.18E-05,0.005165968,6.26E-05,0.02453,7.11E-05,0.037207499,4.38E-05,7.23E-05
4211,2017-12-23 12-AM,0.184400316,0.08308,0.002103,0.04819,0.00194543,0.011454763,0.001362,0.0187,8.82E-05,0.000951271,2.08E-05,0.004503837,5.88E-05,0.02402,7.52E-05,0.036879807,3.73E-05,7.46E-05
4212,2017-12-23 12-PM,0.195374434,0.08183,0.002107,0.0479,0.001916,0.01142415,0.001427,0.01924,0.0001086,0.001018354,2.21E-05,0.0052211,6.23E-05,0.02534,7.15E-05,0.0388469,3.77E-05,6.91E-05
4213,2017-12-24 01-AM,0.202489917,0.08163,0.002,0.0479,0.00188726,0.01110801,0.001391,0.01905,0.0001288,0.001004463,2.16E-05,0.00513488,6.20E-05,0.02442,7.03E-05,0.0370746,4.45E-05,7.46E-05
4214,2017-12-24 01-PM,0.205390625,0.08096,0.002024,0.0482,0.001904864,0.01262358,0.001372,0.01944,0.0001319,0.000979424,2.18E-05,0.00495978,6.80E-05,0.02394,6.98E-05,0.03658862,4.31E-05,7.81E-05
4215,2017-12-24 02-AM,0.192971447,0.08122,0.002007,0.04783,0.001844803,0.011206569,0.001357,0.01898,0.0001251,0.000970471,2.14E-05,0.004907358,6.05E-05,0.02368,6.96E-05,0.037087382,4.39E-05,7.84E-05
4216,2017-12-24 02-PM,0.203637128,0.08095,0.00202,0.0479,0.00190163,0.01310065,0.001384,0.01936,0.0001312,0.000984824,2.22E-05,0.00492891,6.91E-05,0.02383,7.02E-05,0.03675367,4.36E-05,7.64E-05
4217,2017-12-24 03-AM,0.201936792,0.08158,0.00202,0.0482,0.00185811,0.01123542,0.001386,0.01916,0.0001286,0.000983762,2.10E-05,0.00491158,6.19E-05,0.02451,7.05E-05,0.03646812,4.48E-05,7.51E-05
4218,2017-12-24 03-PM,0.203587008,0.08156,0.002021,0.04831,0.001969116,0.013212785,0.00139,0.0196,0.0001285,0.000980693,2.16E-05,0.004903465,6.77E-05,0.02392,7.06E-05,0.03695715,4.38E-05,7.94E-05
4219,2017-12-24 04-AM,0.20067443,0.08176,0.002,0.04793,0.001847702,0.011196448,0.001378,0.01915,0.00013,0.000978251,2.14E-05,0.004931997,6.10E-05,0.02414,6.99E-05,0.03671438,4.41E-05,7.59E-05
4220,2017-12-24 04-PM,0.205255663,0.0825,0.002048,0.04871,0.001954732,0.013994383,0.00141,0.0196,0.0001272,0.000997581,2.18E-05,0.004958678,6.96E-05,0.02402,7.17E-05,0.037691798,4.45E-05,7.86E-05
4221,2017-12-24 05-AM,0.203484788,0.08162,0.001988,0.04798,0.001898089,0.011313684,0.001359,0.01904,0.0001382,0.000979752,2.12E-05,0.004865172,6.21E-05,0.02404,6.96E-05,0.03744839,4.51E-05,7.43E-05
4222,2017-12-24 05-PM,0.204563651,0.0821,0.002071,0.04871,0.001943529,0.013745962,0.001382,0.01945,0.0001242,0.000993684,2.18E-05,0.004992775,7.00E-05,0.02429,7.37E-05,0.039187195,4.41E-05,8.01E-05
4223,2017-12-24 06-AM,0.206765826,0.08199,0.002055,0.0481,0.001901874,0.01186627,0.001387,0.01905,0.0001348,0.000998075,2.12E-05,0.00492063,6.25E-05,0.02432,6.97E-05,0.0373256,4.67E-05,7.33E-05
4224,2017-12-24 06-PM,0.206001622,0.0824,0.002059,0.04885,0.001949115,0.014044375,0.0014,0.01955,0.0001266,0.000995074,2.21E-05,0.005016895,6.84E-05,0.02422,7.56E-05,0.03862081,4.37E-05,8.11E-05
4225,2017-12-24 07-AM,0.20413281,0.08192,0.002013,0.04784,0.001891594,0.012232688,0.001368,0.0192,0.0001317,0.001002248,2.16E-05,0.00497536,6.17E-05,0.02385,6.90E-05,0.036473216,4.48E-05,7.49E-05
4226,2017-12-24 07-PM,0.205345724,0.08239,0.002044,0.04872,0.001934184,0.013972896,0.001387,0.01947,0.000126,0.000992426,2.23E-05,0.00506688,6.94E-05,0.02414,7.44E-05,0.038571624,4.39E-05,8.21E-05
4227,2017-12-24 08-AM,0.206721856,0.08225,0.00202,0.04808,0.001937624,0.0122604,0.001387,0.01932,0.0001352,0.000985159,2.18E-05,0.00495224,6.18E-05,0.02387,6.98E-05,0.036622536,4.70E-05,7.38E-05
4228,2017-12-24 08-PM,0.204177708,0.08182,0.00204,0.04867,0.001933172,0.014605867,0.001394,0.01953,0.0001293,0.001006982,2.22E-05,0.005047079,6.94E-05,0.0241,7.26E-05,0.038395763,4.43E-05,7.79E-05
4229,2017-12-24 09-AM,0.204093011,0.08169,0.002023,0.04805,0.001932091,0.012257555,0.001366,0.01924,0.0001321,0.000997518,2.19E-05,0.004953955,6.15E-05,0.02417,6.97E-05,0.036743835,4.72E-05,7.80E-05
4230,2017-12-24 09-PM,0.205206274,0.08243,0.002058,0.04887,0.001949913,0.014015916,0.001404,0.01963,0.000127,0.001018451,2.24E-05,0.00508248,6.93E-05,0.0243,7.33E-05,0.03890052,4.47E-05,7.89E-05
4231,2017-12-24 10-AM,0.205619483,0.08198,0.002028,0.04811,0.001909967,0.012301727,0.001351,0.01933,0.00013,0.000972784,2.17E-05,0.004897598,6.13E-05,0.02426,6.99E-05,0.03598628,4.56E-05,7.88E-05
4232,2017-12-24 10-PM,0.204675287,0.08204,0.002031,0.0485,0.00193515,0.01366245,0.001407,0.01946,0.0001274,0.00105439,2.24E-05,0.0049955,7.01E-05,0.02404,7.23E-05,0.03821315,4.49E-05,7.62E-05
4233,2017-12-24 11-AM,0.203739753,0.08108,0.002019,0.0475,0.001871975,0.01153775,0.001346,0.01921,0.0001277,0.0009576,2.15E-05,0.00475475,6.37E-05,0.0238,6.93E-05,0.0357295,4.36E-05,8.03E-05
4234,2017-12-24 11-PM,0.205297033,0.08114,0.00203,0.04881,0.002013413,0.013578942,0.001432,0.0194,0.0001267,0.001049415,2.21E-05,0.005022549,7.33E-05,0.02439,7.18E-05,0.038379303,4.52E-05,7.40E-05
4235,2017-12-24 12-AM,0.202855491,0.08188,0.002036,0.04804,0.001877884,0.0110492,0.001414,0.0193,0.000133,0.000983379,2.13E-05,0.005039396,6.22E-05,0.02488,7.03E-05,0.03708688,4.43E-05,7.23E-05
4236,2017-12-24 12-PM,0.203330592,0.08097,0.00201,0.04839,0.001868822,0.011715219,0.001359,0.01937,0.0001266,0.00095909,2.17E-05,0.004868034,7.05E-05,0.02394,6.95E-05,0.035944092,4.26E-05,8.22E-05
4237,2017-12-25 01-AM,0.203303319,0.08279,0.002096,0.05161,0.002150073,0.0134186,0.001434,0.01976,0.000122,0.001117873,2.21E-05,0.00490295,6.94E-05,0.02471,7.06E-05,0.0387075,4.68E-05,7.48E-05
4238,2017-12-25 01-PM,0.198916351,0.08296,0.00206,0.05154,0.002043046,0.01543623,0.00165,0.01957,0.000123,0.001066363,2.24E-05,0.004974641,7.10E-05,0.02442,7.14E-05,0.038376684,4.88E-05,7.42E-05
4239,2017-12-25 02-AM,0.201938224,0.08341,0.002094,0.05206,0.002098539,0.014035376,0.00145,0.01982,0.0001225,0.001097945,2.26E-05,0.005036284,7.23E-05,0.02454,7.20E-05,0.038113126,4.82E-05,7.72E-05
4240,2017-12-25 02-PM,0.201474949,0.08256,0.00206,0.052,0.00200564,0.0151684,0.001689,0.01954,0.0001225,0.00109148,2.28E-05,0.0049504,7.09E-05,0.0244,7.14E-05,0.0382304,4.78E-05,7.60E-05
4241,2017-12-25 03-AM,0.202373833,0.084,0.002097,0.05237,0.002088516,0.014118952,0.001473,0.01984,0.0001215,0.001078298,2.25E-05,0.00492278,7.47E-05,0.02472,7.19E-05,0.03891091,4.88E-05,7.77E-05
4242,2017-12-25 03-PM,0.201632653,0.082,0.002079,0.05205,0.002006528,0.016036605,0.001696,0.01945,0.000123,0.001098255,2.30E-05,0.004948914,7.14E-05,0.02443,7.16E-05,0.03866274,4.83E-05,7.42E-05
4243,2017-12-25 04-AM,0.202052867,0.0822,0.002074,0.05176,0.00202951,0.01394932,0.001453,0.01976,0.0001218,0.001092136,2.23E-05,0.004982418,7.39E-05,0.02435,7.03E-05,0.038219584,4.82E-05,7.45E-05
4244,2017-12-25 04-PM,0.200457895,0.082,0.002076,0.05208,0.002067576,0.016212504,0.001698,0.01939,0.0001226,0.001110866,2.31E-05,0.005033532,7.09E-05,0.02433,7.15E-05,0.03864336,4.88E-05,7.35E-05
4245,2017-12-25 05-AM,0.20328849,0.08229,0.002075,0.05174,0.002054078,0.014109498,0.001459,0.01977,0.000122,0.001063257,2.26E-05,0.0049272,7.53E-05,0.02437,7.13E-05,0.038499734,4.94E-05,7.47E-05
4246,2017-12-25 05-PM,0.198690117,0.082,0.00207,0.05201,0.002064277,0.016424758,0.0017,0.01934,0.0001255,0.001115615,2.34E-05,0.005070455,7.08E-05,0.02442,7.16E-05,0.03859142,4.79E-05,7.36E-05
4247,2017-12-25 06-AM,0.2018188,0.08238,0.00207,0.05135,0.002028325,0.014208545,0.001526,0.0198,0.0001285,0.001074756,2.31E-05,0.00487825,7.90E-05,0.02453,7.16E-05,0.03842007,4.91E-05,7.43E-05
4248,2017-12-25 06-PM,0.199170586,0.08112,0.002085,0.05196,0.002089312,0.016247892,0.001691,0.01928,0.000127,0.001103111,2.38E-05,0.00492373,7.09E-05,0.02455,7.11E-05,0.038200992,4.87E-05,7.22E-05
4249,2017-12-25 07-AM,0.200662233,0.08209,0.002057,0.05137,0.002065588,0.014619902,0.001611,0.01972,0.0001261,0.001098291,2.30E-05,0.004890424,7.97E-05,0.02442,7.11E-05,0.03837339,4.80E-05,7.42E-05
4250,2017-12-25 07-PM,0.199614373,0.0814,0.002089,0.05215,0.002069834,0.016317735,0.0017,0.01921,0.000125,0.001115489,2.33E-05,0.005045513,7.16E-05,0.0243,7.08E-05,0.03803821,4.81E-05,7.24E-05
4251,2017-12-25 08-AM,0.203318123,0.08227,0.00208,0.05137,0.002030142,0.015097643,0.001642,0.01967,0.000125,0.001077743,2.33E-05,0.00495515,7.54E-05,0.02459,7.21E-05,0.038604555,4.73E-05,7.21E-05
4252,2017-12-25 08-PM,0.200180147,0.08179,0.002091,0.0528,0.002025936,0.01721808,0.001699,0.01936,0.000125,0.001090848,2.36E-05,0.00503184,7.20E-05,0.02446,7.11E-05,0.038016,5.02E-05,7.41E-05
4253,2017-12-25 09-AM,0.203984502,0.08295,0.00208,0.052,0.00202384,0.0157924,0.001646,0.01971,0.0001245,0.0010738,2.30E-05,0.005031,7.35E-05,0.02471,7.20E-05,0.038844,4.97E-05,7.38E-05
4254,2017-12-25 09-PM,0.200629746,0.08147,0.002083,0.05264,0.002089282,0.017250128,0.001668,0.0193,0.0001234,0.001104914,2.40E-05,0.005125557,7.26E-05,0.02436,7.14E-05,0.03792712,5.04E-05,7.41E-05
4255,2017-12-25 10-AM,0.202919708,0.083,0.002072,0.05201,0.002042433,0.01601908,0.001574,0.01965,0.0001255,0.001064645,2.27E-05,0.005071495,7.27E-05,0.02468,7.19E-05,0.038659033,4.99E-05,7.30E-05
4256,2017-12-25 10-PM,0.200794976,0.0812,0.002077,0.05256,0.002156537,0.017481456,0.001669,0.01929,0.0001235,0.001109016,2.40E-05,0.005095166,7.27E-05,0.02438,7.17E-05,0.037811664,5.08E-05,7.40E-05
